timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
31648673,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
31952696,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
32268675,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
32584680,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
32896692,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
33200672,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
33500694,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
33804672,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
34108708,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
34424671,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
34724673,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
35028671,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
35332671,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
35644694,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
35944703,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
36248673,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
36552671,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
36852674,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
37156723,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
37460674,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
37760680,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
38060981,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
38376674,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
38680671,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
38996677,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
39296702,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
39596945,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
39900673,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
40216825,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
40532672,0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
