timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,current_average_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,average_power,available_energy,remaining_capacity,design_capacity,nominal_voltage,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,average_time_to_full,over_discharge_count,connected,source,priority,id,is_powering_off,warning
31839902,12.232222,12.226157,0.56753993,0.5856686,-1.0,5.162188,0.79237884,1.0305668,nan,3,4.0753856,4.0753856,4.0753856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31849910,12.238043,12.2262745,0.57267606,0.5854139,-1.0,5.16378,0.79244846,1.0305562,nan,3,4.0754247,4.0754247,4.0754247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32040251,12.161391,12.224153,0.6231811,0.58546054,-1.0,5.1947265,0.79134315,1.0307239,nan,3,4.0747175,4.0747175,4.0747175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32239907,12.181767,12.213609,0.5469955,0.5836074,-1.0,5.226912,0.7855486,1.031604,nan,3,4.0712028,4.0712028,4.0712028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32439907,12.186619,12.208444,0.57866824,0.5834672,-1.0,5.25932,0.7827324,1.0320325,nan,3,4.0694814,4.0694814,4.0694814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32639943,12.18759,12.204827,0.5615479,0.5833113,-1.0,5.2917256,0.78076595,1.0323317,nan,3,4.068276,4.068276,4.068276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32839906,12.177887,12.201111,0.5778122,0.5839417,-1.0,5.324226,0.77873653,1.0326408,nan,3,4.067037,4.067037,4.067037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
33040186,12.178856,12.198651,0.59065247,0.5858301,-1.0,5.3570557,0.77739805,1.0328448,nan,3,4.066217,4.066217,4.066217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
33239908,12.171095,12.19607,0.5752441,0.58333206,-1.0,5.3891487,0.77598804,1.0330596,nan,3,4.0653567,4.0653567,4.0653567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
33439909,12.172065,12.193762,0.5889404,0.58419836,-1.0,5.4217014,0.7747244,1.0332524,nan,3,4.064587,4.064587,4.064587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
