timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
31761846,31760904,396809,0.6757575,0.16287878,0.84393936,nan,0,1
31783489,31782547,396809,0.6772727,0.16060606,0.85075754,nan,0,1
32764678,32763739,396809,0.7030303,0.25681818,0.89772725,nan,0,1
33766919,33765978,396809,0.7083333,0.24848484,0.8613636,nan,0,1
34769636,34768696,396809,0.7265151,0.2310606,0.8939394,nan,0,1
35772244,35771303,396809,0.71666664,0.17727272,0.9,nan,0,1
36774705,36773739,396809,0.73484844,0.2590909,0.8742424,nan,0,1
37777213,37776273,396809,0.6939394,0.29393938,0.7893939,nan,0,1
38779369,38778430,396809,0.65984845,0.26287878,0.7893939,nan,0,1
39782231,39781291,396809,0.6439394,0.3022727,0.79999995,nan,0,1
40763321,40762381,396809,0.65378785,0.29772726,0.8454545,nan,0,1
41765585,41764644,396809,0.6560606,0.28333333,0.86893934,nan,0,1
42768416,42767476,396809,0.6590909,0.25530303,0.84772724,nan,0,1
43770527,43769587,396809,0.6454545,0.20833333,0.77878785,nan,0,1
44772806,44771866,396809,0.62045455,0.24924241,0.7659091,nan,0,1
45775452,45774512,396809,0.6401515,0.27272725,0.72196966,nan,0,1
46777854,46776911,396809,0.6583333,0.25984848,0.85606056,nan,0,1
47780516,47779575,396809,0.67499995,0.21287878,0.8401515,nan,0,1
48782758,48781817,396809,0.6901515,0.25378788,0.8272727,nan,0,1
49763811,49762870,396809,0.67196965,0.25151515,0.7583333,nan,0,1
50766625,50765685,396809,0.6522727,0.21287878,0.8242424,nan,0,1
51768858,51767917,396809,0.62045455,0.25681818,0.8310606,nan,0,1
52771224,52770282,396809,0.63257575,0.275,0.70757574,nan,0,1
53773951,53773010,396809,0.6590909,0.225,0.86212116,nan,0,1
54776373,54775368,396809,0.69545454,0.22651514,0.78181815,nan,0,1
55779085,55778144,396809,0.75151515,0.15530303,0.8848485,nan,0,1
56781365,56780425,396809,0.6560606,0.22575757,0.910606,nan,0,1
57762442,57761498,396809,0.6484848,0.24999999,0.9212121,nan,0,1
58764968,58764025,396809,0.65681815,0.25530303,0.8272727,nan,0,1
