timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5004000,0.0,0.0,0.0,1
5101000,0.0,0.0,0.0,1
5920000,0.0,0.0,0.0,1
6924000,0.0,0.0,0.0,1
7932000,0.0,0.0,0.0,1
8953000,0.0,0.0,0.0,1
9964000,0.0,0.0,0.0,1
10968000,0.0,0.0,0.0,1
11984000,0.0,0.0,0.0,1
12992000,0.0,0.0,0.0,1
13903000,0.0,0.0,0.0,1
14912000,0.0,0.0,0.0,1
15912000,0.0,0.0,0.0,1
16912000,0.0,0.0,0.0,1
17934000,0.0,0.0,0.0,1
18936000,0.0,0.0,0.0,1
19957000,0.0,0.0,0.0,1
20152000,0.0,0.0,0.0,1
42371000,0.0,0.0,0.0,1
42472000,0.0,0.0,0.0,1
43292000,0.0,0.0,0.0,1
44292000,0.0,0.0,0.0,1
