timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
988000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.010357609,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675451,24.675451
2004000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.01263942,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675453,24.675453
2916000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.012920467,0.0,0.0,0.0,1.710716e-07,-9.8016815,0.0,0.0,0.0,24.675453,24.675453
3940000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.014168679,0.0,0.0,0.0,1.710716e-07,-9.8016815,0.0,0.0,0.0,24.675453,24.675453
4952000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.015031356,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675453,24.675453
5937000,1311004,1311004,0,0,0,0,0,200.92294,200.92084,200.92294,200.92084,0.015114011,0.0,0.0,0.0,1.7107158e-07,-9.80168,0.0,0.0,0.0,24.675455,24.675455
6952000,1311004,1311004,0,0,0,0,0,201.27936,201.30795,201.27936,201.30795,0.013366059,0.0,0.0,0.0,1.7107158e-07,-9.80168,0.0,0.0,0.0,24.675455,24.675455
7984000,1311004,1311004,0,0,0,0,0,201.66966,201.6943,201.66966,201.6943,0.01387174,0.0,0.0,0.0,1.7107158e-07,-9.80168,0.0,0.0,0.0,24.675455,24.675455
8984000,1311004,1311004,0,0,0,0,0,200.53801,200.56026,200.53801,200.56026,0.015906144,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675451,24.675451
9992000,1311004,1311004,0,0,0,0,0,200.52356,200.54372,200.52356,200.54372,0.014761871,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675453,24.675453
10908000,1311004,1311004,0,0,0,0,0,200.52356,200.54372,200.52356,200.54372,0.014205143,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675451,24.675451
11952000,1311004,1311004,0,0,0,0,0,200.69043,200.70763,200.69043,200.70763,0.011976189,0.0,0.0,0.0,1.710716e-07,-9.8016815,0.0,0.0,0.0,24.675453,24.675453
12952000,1311004,1311004,0,0,0,0,0,200.26556,200.28131,200.26556,200.28131,0.015227002,0.0,0.0,0.0,1.710716e-07,-9.8016815,0.0,0.0,0.0,24.675453,24.675453
13984000,1311004,1311004,0,0,0,0,0,200.20372,200.21841,200.20372,200.21841,0.0110919075,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675451,24.675451
14912000,1311004,1311004,0,0,0,0,0,200.41722,200.43076,200.41722,200.43076,0.012331397,0.0,0.0,0.0,1.7107158e-07,-9.80168,0.0,0.0,0.0,24.675455,24.675455
16004000,1311004,1311004,0,0,0,0,0,200.62627,200.63914,200.62627,200.63914,0.013565367,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675451,24.675451
16976000,1311004,1311004,0,0,0,0,0,200.61449,200.62657,200.61449,200.62657,0.0125864,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675453,24.675453
17976000,1311004,1311004,0,0,0,0,0,200.41289,200.42422,200.41289,200.42422,0.012507734,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675453,24.675453
18984000,1311004,1311004,0,0,0,0,0,200.41243,200.42351,200.41243,200.42351,0.014038544,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675451,24.675451
19972000,1311004,1311004,0,0,0,0,0,199.95926,199.99998,199.95926,199.99998,0.012768771,2.77277e-06,1.2193422e-11,-0.013498208,7.1098066e-06,-9.633058,0.0007515356,-0.003934847,0.00019879166,24.675457,24.675457
20984000,1311004,1311004,0,0,0,0,0,200.1595,200.20891,200.1595,200.20891,0.013936131,2.5222938e-05,2.6275948e-10,-0.03151394,0.005175941,-9.5992155,0.010088508,0.033464223,0.0028620823,24.675447,24.675447
21924000,1311004,1311004,0,0,0,0,0,200.1653,200.20891,200.1653,200.20891,0.014490214,3.6485457e-05,4.5066603e-10,6.593927e-05,-2.072903e-06,-9.463272,-0.008966561,-0.0049146297,0.0006755034,24.673315,24.673315
22940000,1311004,1311004,0,0,0,0,0,200.1653,200.20891,200.1653,200.20891,0.01227052,3.406422e-05,3.5422643e-10,2.0159575e-06,0.00012401842,-9.738246,0.015911946,0.02270928,-0.0018303728,24.67152,24.67152
24004000,1311004,1311004,0,0,0,0,0,200.3722,200.41486,200.3722,200.41486,0.014198149,3.5996825e-05,2.334272e-10,1.5628006e-05,3.3408374e-05,-9.617068,0.009740937,-0.016867355,-0.00071968295,24.670568,24.670568
24924000,1311004,1311004,0,0,0,0,0,200.3722,200.41486,200.3722,200.41486,0.015446679,5.495603e-05,3.5654638e-10,2.3477069e-05,-2.1953738e-05,-9.994767,0.011949631,-0.010339534,-0.0010684939,24.67073,24.67073
25984000,1311004,1311004,0,0,0,0,0,200.3722,200.41231,200.3722,200.41231,0.011298738,1.7339371e-05,1.0458823e-10,-8.3115636e-05,9.475496e-06,-9.822764,0.010500058,0.011808734,-0.0004360532,24.67087,24.67087
26932000,1311004,1311004,0,0,0,0,0,200.57751,200.61479,200.57751,200.61479,0.012357764,2.5258223e-05,1.901879e-10,-1.1955922e-05,1.2453305e-05,-9.800062,-0.01508508,0.0045086304,0.0010606651,24.670578,24.670578
27984000,1311004,1311004,0,0,0,0,0,200.57678,200.60544,200.57678,200.60544,0.0101701915,1.6494994e-05,1.0700707e-10,7.7134806e-05,7.859184e-05,-9.624084,0.0024471348,-0.008436458,-0.0011805668,24.670109,24.670109
28948000,1311004,1311004,0,0,0,0,0,200.78366,200.81201,200.78366,200.81201,0.012575859,2.5722924e-05,1.9758738e-10,-1.4069818e-06,1.1068267e-06,-9.732731,-0.0060763075,0.023918323,-0.000468848,24.669971,24.669971
29972000,1311004,1311004,0,0,0,0,0,200.58275,200.60385,200.58275,200.60385,0.017077794,0.0017778656,3.602659e-08,-0.0010327593,-7.12104e-05,-10.1057,-0.0037555115,-0.08810592,0.0011667102,24.66968,24.66968
30928000,1311004,1311004,0,0,0,0,0,200.36261,200.19562,200.36261,200.19562,0.015531899,0.0027220205,6.371807e-08,-8.8550565e-05,-5.30219e-05,-9.740694,-0.00783112,-0.029077224,-0.00054100447,24.669224,24.669224
31908000,1311004,1311004,0,0,0,0,0,200.16025,200.19562,200.16025,200.19562,0.012301922,0.002316683,7.393841e-08,8.99658e-06,1.9384288e-07,-9.93523,0.02407244,-0.5878493,0.00071460486,24.669064,24.669064
32920000,1311004,1311004,0,0,0,0,0,200.16025,200.19562,200.16025,200.19562,0.013135475,0.0025065665,5.087588e-08,-0.00045152265,-1.1468741e-05,-10.1421,-0.008617227,1.8369591,0.0005771777,24.669014,24.669014
33961000,1311004,1311004,0,0,0,0,0,200.16025,199.98775,200.16025,199.98775,0.014301434,0.002571681,2.142235e-08,0.00029984317,1.7127586e-05,-9.498199,0.005863601,-1.7765679,0.00021399978,24.668983,24.668983
34917000,1311004,1311004,0,0,0,0,0,199.95341,199.98775,199.95341,199.98775,0.016195608,0.002908036,2.266249e-08,-0.00019583486,4.028394e-05,-9.573711,-0.003556188,1.7151302,9.742586e-05,24.668945,24.668945
35937000,1311004,1311004,0,0,0,0,0,199.95341,199.98775,199.95341,199.98775,0.0134152835,0.0023806598,3.858455e-08,0.00020416785,1.5268366e-05,-9.490729,0.0014013614,-1.2701648,0.00069288834,24.668877,24.668877
36952000,1311004,1311004,0,0,0,0,0,199.95341,199.98775,199.95341,199.98775,0.012477476,0.0019826586,2.6159954e-08,0.0001120498,8.438872e-06,-9.790359,0.0010407167,0.2404931,0.0010483322,24.668995,24.668995
37952000,1311004,1311004,0,0,0,0,0,200.15508,200.19049,200.15508,200.19049,0.012127001,0.0008125149,9.612621e-09,0.0002651578,1.35171995e-05,-9.839619,0.002746757,0.020900553,0.0009887081,24.669415,24.669415
38952000,1311004,1311004,0,0,0,0,0,200.15508,200.19049,200.15508,200.19049,0.014010874,0.0001235097,1.3479953e-09,1.5208201e-05,-7.982441e-06,-9.804324,-0.004625327,0.008869409,0.00051127025,24.66993,24.66993
39952000,1311004,1311004,0,0,0,0,0,200.15508,200.19049,200.15508,200.19049,0.011586202,0.00021601068,4.6517485e-08,1.1501262e-05,-0.00012748927,-7.893789,-0.15143563,-0.021121772,0.1237882,24.670666,24.670666
40964000,1311004,1311004,0,0,0,0,0,200.15508,200.19049,200.15508,200.19049,0.014286809,0.00013067985,8.064727e-09,-2.930163e-05,-1.7177226e-05,-9.621531,-0.004702337,0.016547387,-0.012194454,24.67505,24.67505
41924000,1311004,1311004,0,0,0,0,0,200.15508,199.98994,200.15508,199.98994,0.018703137,4.1891715e-05,1.4871318e-09,0.007294564,-0.037501235,-10.137079,-0.007893517,-0.0016313953,0.00017118035,24.675476,24.675476
42977000,1311004,1311004,0,0,0,0,0,199.95183,199.98994,199.95183,199.98994,0.01274099,6.967584e-06,1.7530713e-10,0.0006786803,-0.0039352765,-9.803365,-0.00081362185,-0.0001404072,2.9376002e-08,24.675476,24.675476
43987000,1311004,1311004,0,0,0,0,0,200.15471,199.98994,200.15471,199.98994,0.011170894,1.1207061e-06,2.1892021e-11,8.7269524e-05,-0.00050658535,-9.8016815,-0.000104786086,-1.8057688e-05,4.865815e-10,24.675478,24.675478
45000000,1311004,1311004,0,0,0,0,0,200.15471,199.98994,200.15471,199.98994,0.014917932,1.9377097e-07,3.0228712e-12,1.0970628e-05,-6.36233e-05,-9.801681,-1.3191282e-05,-2.2700274e-06,7.663779e-12,24.675478,24.675478
