timestamp,rtl_time_s,rtl_limit_fraction
11069000,0.0,0.0
12083000,0.05562633,6.180703e-05
13092000,0.08584729,9.5385876e-05
14112000,0.022526875,2.5029864e-05
15120000,0.07669335,8.521484e-05
16136000,0.13393244,0.00014881384
17180000,0.10002911,0.00011114346
18188000,0.08049916,8.9443514e-05
19220000,0.1588888,0.00017654312
20239000,0.0019558878,2.1732087e-06
21248000,0.022113116,2.457013e-05
22248000,0.51218504,0.00056909455
23260000,0.72294813,0.00080327573
24276000,0.9105817,0.0010117575
25317000,0.8268824,0.0009187583
26324000,0.8171497,0.00090794417
27328000,0.8320005,0.00092444505
28334000,0.903713,0.0010041256
29336000,0.91852933,0.0010205882
30340000,1.0370133,0.0011522371
31352000,1.091163,0.0012124034
32367000,1.0940793,0.0012156437
33380000,1.067639,0.0011862655
34380000,1.0701795,0.0011890883
35390000,1.0423889,0.00115821
36400000,1.1239586,0.0012488429
37408000,1.0836254,0.0012040284
38428000,0.9794315,0.0010882573
39436000,0.95125544,0.0010569505
40468000,0.45471215,0.00050523574
41490000,0.1865367,0.00020726302
42503000,0.11052793,0.00012280882
43511000,0.09996326,0.0001110703
44512000,0.083513625,9.279292e-05
