timestamp,timestamp_sample,device_id,error_count,pressure,temperature
1000000,1000000,6620172,0,1007.26715,24.675455
2004000,2004000,6620172,0,1007.2676,24.675455
3004000,3004000,6620172,0,1007.27405,24.675455
4000000,4000000,6620172,0,1007.2625,24.675455
5000000,5000000,6620172,0,1007.27924,24.675455
6004000,6004000,6620172,0,1007.2687,24.675455
7000000,7000000,6620172,0,1007.26605,24.675455
8003000,8003000,6620172,0,1007.2541,24.675455
9000000,9000000,6620172,0,1007.2589,24.675455
10000000,10000000,6620172,0,1007.2554,24.675455
11003000,11003000,6620172,0,1007.2593,24.675455
12003000,12003000,6620172,0,1007.2659,24.675455
13000000,13000000,6620172,0,1007.2558,24.675455
14000000,14000000,6620172,0,1007.27325,24.675455
15000000,15000000,6620172,0,1007.2711,24.675455
16004000,16004000,6620172,0,1007.2677,24.675455
17000000,17000000,6620172,0,1007.2551,24.675455
18002000,18002000,6620172,0,1007.27637,24.675455
19005000,19005000,6620172,0,1007.26227,24.675455
20003000,20003000,6620172,0,1007.2704,24.675459
21003000,21003000,6620172,0,1007.2679,24.675451
22004000,22004000,6620172,0,1007.1989,24.673014
23000000,23000000,6620172,0,1007.1855,24.671404
24004000,24004000,6620172,0,1007.1769,24.67055
25000000,25000000,6620172,0,1007.17993,24.670795
26000000,26000000,6620172,0,1007.18317,24.670864
27000000,27000000,6620172,0,1007.1774,24.670544
28000000,28000000,6620172,0,1007.15765,24.670095
29000000,29000000,6620172,0,1007.1682,24.66995
30001000,30001000,6620172,0,1007.1699,24.669617
31003000,31003000,6620172,0,1007.1541,24.669184
32004000,32004000,6620172,0,1007.14374,24.66907
33005000,33005000,6620172,0,1007.1378,24.669016
34000000,34000000,6620172,0,1007.1576,24.668987
35004000,35004000,6620172,0,1007.1506,24.668959
36000000,36000000,6620172,0,1007.13165,24.668875
37000000,37000000,6620172,0,1007.15265,24.66901
38000000,38000000,6620172,0,1007.14545,24.669476
39005000,39005000,6620172,0,1007.1763,24.66997
40000000,40000000,6620172,0,1007.1501,24.670977
41000000,41000000,6620172,0,1007.2399,24.675398
42004000,42004000,6620172,0,1007.2611,24.675474
43000000,43000000,6620172,0,1007.2746,24.675476
44000000,44000000,6620172,0,1007.2552,24.675478
45000000,45000000,6620172,0,1007.2582,24.675478
