timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
29271647,inf,0,1,1,1,0,0,1,0,0,1
30283490,inf,0,1,1,1,0,0,1,0,0,1
31283513,inf,0,1,1,1,0,0,1,0,0,1
32288153,inf,0,1,1,1,0,0,1,0,0,1
33292796,inf,0,1,1,1,0,0,1,0,0,1
33381295,inf,0,1,1,1,1,0,1,0,0,1
34285468,inf,0,1,0,0,1,0,1,0,0,1
34295747,inf,0,0,0,0,1,0,1,0,0,1
35300310,inf,0,0,0,0,1,0,0,1,0,1
36301891,inf,0,0,0,0,1,0,0,0,0,1
37301936,inf,0,0,0,0,1,0,0,0,0,1
38311126,inf,0,0,0,0,1,0,0,0,0,1
39317041,inf,0,0,0,0,1,0,0,0,0,1
40320212,inf,0,0,0,0,1,0,0,0,0,1
41323094,inf,0,0,0,0,1,0,0,0,0,1
42323107,inf,0,0,0,0,1,0,0,0,0,1
43329247,inf,0,0,0,0,1,0,0,0,0,1
44333627,inf,0,0,0,0,1,0,0,0,0,1
45345638,inf,0,0,0,0,1,0,0,0,0,1
46351862,inf,0,0,0,0,1,0,0,0,0,1
47354662,inf,0,0,0,0,1,0,0,0,0,1
48359128,inf,0,0,0,0,1,0,0,0,0,1
49362260,inf,0,0,0,0,1,0,0,0,0,1
50366808,inf,0,0,0,0,1,0,0,0,0,1
51371247,inf,0,0,0,0,1,0,0,0,0,1
52374230,inf,0,0,0,0,1,0,0,0,0,1
53383038,inf,0,0,0,0,1,0,0,0,0,1
54392017,inf,0,0,0,0,1,0,0,0,0,1
55400994,inf,0,0,0,0,1,0,0,0,0,1
56405446,inf,0,0,0,0,1,0,0,0,0,1
57414579,inf,0,0,0,0,1,0,0,0,0,1
58415849,inf,0,0,0,0,1,0,0,0,0,1
59417300,inf,0,0,0,0,1,1,0,1,0,1
60426340,inf,0,0,0,0,1,1,1,0,0,1
60616940,inf,0,1,0,0,1,1,1,0,0,1
60951981,inf,0,1,1,0,1,1,1,0,0,1
61292648,inf,0,1,1,1,1,1,1,0,0,1
62300015,inf,0,1,1,1,1,1,1,0,0,1
63309070,inf,0,1,1,1,1,1,1,0,0,1
