timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
29424385,63.94043,22569.865,0,16,12065,65536,0,3,246
30427178,106.53906,105.94303,0,46,6659,65536,0,3,246
31428093,140.83887,70.18991,0,79,3691,65536,0,3,246
32429099,172.49316,57.35344,0,109,4094,65536,0,3,246
33430102,204.38184,50.98649,0,141,3520,65536,0,3,246
34431094,235.5586,47.02198,0,173,3982,65536,0,3,246
35432094,268.33984,44.644875,0,205,5971,65536,0,3,246
36433113,303.46387,43.280502,0,234,4100,65536,0,3,246
37434094,333.5078,41.623222,0,262,5671,65536,0,3,246
38435093,363.42676,40.320087,0,297,7572,65536,0,3,246
39436123,396.3252,39.574852,0,331,5579,65536,0,3,246
40437097,427.3379,38.79408,0,365,5391,65536,0,3,246
41438137,456.38867,37.979897,0,393,7285,65536,0,3,246
42439112,486.32324,37.35902,0,427,7430,65536,0,3,246
43440095,520.6201,37.137966,0,460,4118,65536,0,3,246
44441091,551.584,36.72443,0,495,3690,65536,0,3,246
45442104,585.4512,36.543762,0,526,510,65536,0,3,246
46443437,616.15234,36.19766,0,555,510,65536,0,3,246
47444097,646.85254,35.8913,0,582,319,65536,0,3,246
48445103,677.2627,35.601276,0,611,264,65536,0,3,246
49446102,708.0127,35.35723,0,642,264,65536,0,3,246
50447107,738.40137,35.119232,0,676,264,65536,0,3,246
51448099,768.0,34.867016,0,711,1134,65536,0,3,246
52449090,799.4658,34.71782,0,744,264,65536,0,3,246
53450091,829.85547,34.536247,0,775,314,65536,0,3,246
54451098,861.26074,34.409767,0,777,314,65536,0,3,246
55452094,891.16113,34.235214,0,777,314,65536,0,3,246
56453090,921.3574,34.084538,0,777,264,65536,0,3,246
57454101,952.41113,33.97519,0,801,484,65536,0,3,246
58455093,980.61523,33.775257,0,833,3823,65536,0,3,246
59456397,1012.37695,33.70675,0,864,4191,65536,0,3,246
60457096,1049.9014,33.829,0,890,61,65536,0,3,246
61458099,1083.5225,33.82145,0,926,1031,65536,0,3,246
62459123,1118.5273,33.856224,0,956,484,65536,0,3,246
63460097,1152.0,33.843987,0,987,774,65536,0,3,246
