timestamp,main_state_changes,main_state
29363728,2,7
29869700,2,7
30375726,2,7
30881692,2,7
31387685,2,7
31893689,2,7
32355678,2,7
32366721,2,7
32872673,2,7
33367757,2,7
33378699,2,7
33884726,2,7
34390672,2,7
34896673,2,7
35402669,2,7
35908678,2,7
36414672,2,7
36920672,2,7
37426671,2,7
37932673,2,7
38373876,2,7
38384704,2,7
38395673,2,7
38901699,2,7
39407672,2,7
39913687,2,7
40419679,2,7
40925685,2,7
41431670,2,7
41937715,2,7
42443688,2,7
42949670,2,7
43389693,2,7
43400704,2,7
43906698,2,7
44412701,2,7
44918674,2,7
45424745,2,7
45930695,2,7
46436703,2,7
46942680,2,7
47448686,2,7
47954673,2,7
48460672,2,7
48966730,2,7
49472671,2,7
49978670,2,7
50484700,2,7
50990670,2,7
51496713,2,7
52002684,2,7
52508675,2,7
53014672,2,7
53520686,2,7
54026675,2,7
54532700,2,7
55038676,2,7
55544686,2,7
56050686,2,7
56556696,2,7
57062670,2,7
57568673,2,7
58074879,2,7
58416163,3,11
58921676,3,11
59427690,3,11
59933697,3,11
60439936,3,11
60945817,3,11
61451813,3,11
61957714,3,11
62463688,3,11
62969690,3,11
63299880,3,11
63421953,3,11
63433675,3,11
63929692,3,11
