timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
28442168,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,8,0,255,0,0,1
29152238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,8,0,255,0,0,1
29264960,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,8,0,255,0,0,1
29354384,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,8,0,255,0,0,1
32353366,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,8,0,255,0,0,1
32360374,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,8,0,255,0,0,1
33363991,-1.0,0.0,2.0,3.0,-1.6066878,-0.2940205,666.0,183,8,0,255,0,0,1
38373344,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,8,0,255,0,0,1
38382183,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,8,0,255,0,0,1
43388270,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,8,0,255,0,0,1
43394109,0.0,0.0,2.0,5.0,0.2,0.0,666.0,183,8,0,255,0,0,1
58406918,0.0,0.0,2.0,5.0,0.0,0.0,777.0,183,8,0,255,0,0,1
58410230,1.130330201704055e-05,-5.507993591891136e-06,0.0,0.0,0.0,0.0,0.0,21,8,0,255,0,0,1
58413789,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,8,0,255,0,0,1
63416013,0.0,0.0,2.0,7.0,0.0,0.0,777.0,183,8,0,255,0,0,1
63424850,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,8,0,255,0,0,1
63922032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,8,0,255,0,0,1
