timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5005000,0.0,0.0,0.0,1
5104000,0.0,0.0,0.0,1
6012000,0.0,0.0,0.0,1
6919000,0.0,0.0,0.0,1
7933000,0.0,0.0,0.0,1
8957000,0.0,0.0,0.0,1
9977000,0.0,0.0,0.0,1
10975000,0.0,0.0,0.0,1
11989000,0.0,0.0,0.0,1
13005000,0.0,0.0,0.0,1
14008000,0.0,0.0,0.0,1
14916000,0.0,0.0,0.0,1
15929000,0.0,0.0,0.0,1
16965000,0.0,0.0,0.0,1
17980000,0.0,0.0,0.0,1
19000000,0.0,0.0,0.0,1
20001000,0.0,0.0,0.0,1
21009000,0.0,0.0,0.0,1
22011000,0.0,0.0,0.0,1
43476000,0.0,0.0,0.0,1
43575000,0.0,0.0,0.0,1
44478000,0.0,0.0,0.0,1
45387000,0.0,0.0,0.0,1
