timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
18240000,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,1,0,0,0,0,1
19265000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
19469000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
19602000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
20144000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
20534000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
20625000,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,1,0,0,0,0,1
21689000,-1.0,0.0,2.0,3.0,-0.02270057,-0.008567288,666.0,183,1,0,0,0,0,1
26941000,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,1,0,0,0,0,1
27061000,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,1,0,0,0,0,1
30201000,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,1,0,0,0,0,1
30312000,1.0,0.0,2.0,9.0,123450.0,4.0,666.0,183,1,0,0,0,0,1
35392000,0.0,0.0,2.0,9.0,0.0,0.0,777.0,183,1,0,0,0,0,1
35656000,40.154029846191406,116.25948333740234,0.0,0.0,0.0,0.0,49.925,21,1,0,0,0,0,1
35660000,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,1,0,0,0,0,1
40829000,0.0,0.0,2.0,7.0,0.0,0.0,777.0,183,1,0,0,0,0,1
