timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
48000,0,0,1,0,0,0,0,0
548000,0,0,1,0,0,0,0,0
1053000,0,0,1,0,0,0,0,0
1521000,0,0,1,0,0,0,0,0
2024000,0,0,1,0,0,0,0,0
2525000,0,0,1,0,0,0,0,0
3041000,0,0,1,0,0,0,0,0
3541000,0,0,1,0,0,0,0,0
4045000,0,0,1,0,0,0,0,0
4261000,0,0,1,0,0,0,0,0
4763000,0,0,1,0,0,0,0,0
5267000,0,0,1,0,0,0,0,0
5776000,0,0,1,0,0,0,0,0
6277000,0,0,1,0,0,0,0,0
6793000,0,0,1,0,0,0,0,0
7299000,0,0,1,0,0,0,0,0
7802000,0,0,1,0,0,0,0,0
8304000,0,0,1,0,0,0,0,0
8809000,0,0,1,0,0,0,0,0
9317000,0,0,1,0,0,0,0,0
9829000,0,0,1,0,0,0,0,0
10337000,0,0,1,0,0,0,0,0
10844000,0,0,1,0,0,0,0,0
11040000,0,0,1,0,0,0,0,0
11548000,0,0,1,0,0,0,0,0
12048000,0,0,1,0,0,0,0,0
12552000,0,0,1,0,0,0,0,0
13052000,0,0,1,0,0,0,0,0
13553000,0,0,1,0,0,0,0,0
14053000,0,0,1,0,0,0,0,0
14559000,0,0,1,0,0,0,0,0
15069000,0,0,1,0,0,0,0,0
15572000,0,0,1,0,0,0,0,0
16080000,0,0,1,0,0,0,0,0
16589000,0,0,1,0,0,0,0,0
17094000,0,0,1,0,0,0,0,0
17597000,0,0,1,0,0,0,0,0
18108000,0,0,1,0,0,0,0,0
18244000,0,0,1,0,0,0,0,0
18745000,0,0,1,0,0,0,0,0
18960000,0,0,1,0,0,0,0,0
19277000,1,0,1,0,0,0,0,0
19472000,1,0,1,0,0,0,0,0
19609000,1,0,1,0,0,0,0,0
20116000,1,0,1,0,0,0,0,0
20152000,1,0,1,0,0,0,0,0
20545000,1,0,1,0,0,0,0,0
20629000,1,0,1,0,0,0,0,0
21140000,1,0,1,0,0,0,0,0
21644000,1,0,1,0,0,0,0,0
21692000,1,0,1,0,0,0,0,0
21732000,1,0,1,0,0,0,0,0
22240000,1,0,1,0,0,0,0,0
22740000,1,0,1,0,0,0,0,0
23244000,1,0,1,0,0,0,0,0
23752000,1,0,1,0,0,0,0,0
24252000,1,0,1,0,0,0,0,0
24757000,1,0,1,0,0,0,0,0
25269000,1,0,1,0,0,0,0,0
25776000,1,0,1,0,0,0,0,0
26276000,1,0,1,0,0,0,0,0
26784000,1,0,1,0,0,0,0,0
26933000,1,0,1,0,0,0,0,0
26944000,1,0,1,0,0,0,0,0
27069000,1,0,1,0,0,0,0,0
27577000,1,0,1,0,0,0,0,0
28087000,1,0,1,0,0,0,0,0
28592000,1,0,1,0,0,0,0,0
29096000,1,0,1,0,0,0,0,0
29597000,1,0,1,0,0,0,0,0
30101000,1,0,1,0,0,0,0,0
30161000,1,0,1,0,0,0,0,0
30210000,1,0,1,0,0,0,0,0
30316000,1,0,1,0,0,0,0,0
30824000,1,0,1,0,0,0,0,0
31328000,1,0,1,0,0,0,0,0
31828000,1,0,1,0,0,0,0,0
32337000,1,0,1,0,0,0,0,0
32841000,1,0,1,0,0,0,0,0
33345000,1,0,1,0,0,0,0,0
33845000,1,0,1,0,0,0,0,0
34351000,1,0,1,0,0,0,0,0
34861000,1,0,1,0,0,0,0,0
35365000,1,0,1,0,0,0,0,0
35401000,1,0,1,0,0,0,0,0
35660000,1,0,1,0,0,0,0,0
35672000,1,0,1,0,0,0,0,0
36180000,1,0,1,0,0,0,0,0
36689000,1,0,1,0,0,0,0,0
37189000,1,0,1,0,0,0,0,0
37692000,1,0,1,0,0,0,0,0
38201000,1,0,1,0,0,0,0,0
38708000,1,0,1,0,0,0,0,0
39209000,1,0,1,0,0,0,0,0
39716000,1,0,1,0,0,0,0,0
40225000,1,0,1,0,0,0,0,0
40573000,0,0,1,0,0,0,0,0
40840000,0,0,1,0,0,0,0,0
41349000,0,0,1,0,0,0,0,0
