timestamp,load,ram_usage
1508000,0.0,0.5284981
2013000,0.0,0.52849126
2509000,0.0,0.5283491
3009000,0.0,0.52827823
3509000,0.0,0.5281617
4008000,0.0,0.5281589
4508000,0.0,0.5281114
5014000,0.0,0.52811223
5508000,0.0,0.5286903
6014000,0.05882353,0.5294585
6509000,0.0,0.5299027
7008000,0.0,0.5298765
7513000,0.0,0.5298713
8010000,0.0,0.5298043
8510000,0.0,0.52981067
9012000,0.0,0.52982414
9508000,0.0,0.5298109
10010000,0.0,0.52981234
10508000,0.0,0.5297947
11008000,0.0,0.5298061
11509000,0.0,0.5297848
12012000,0.0,0.5298014
12508000,0.0,0.5297948
13008000,0.0,0.5300287
13512000,0.0,0.5300322
14010000,0.0,0.5301304
14513000,0.0,0.530123
15008000,0.0,0.5301186
15513000,0.0,0.5301082
16008000,0.0,0.5301102
16509000,0.0,0.53017044
17009000,0.0,0.5301703
17508000,0.0,0.5295349
18008000,0.020408163,0.5299859
18508000,0.0,0.5297028
19008000,0.0,0.530008
19509000,0.0,0.52934134
20008000,0.0,0.52969664
20512000,0.0,0.5296626
21012000,0.0,0.529787
21509000,0.0,0.5297479
22012000,0.0,0.5297439
22509000,0.0,0.52909946
23009000,0.0,0.5295528
23509000,0.0,0.5294147
24012000,0.0,0.529392
24513000,0.0,0.5293429
25009000,0.0,0.5293842
25508000,0.0,0.5293465
26013000,0.0,0.5294253
26508000,0.0,0.529376
27009000,0.0,0.5293565
27508000,0.0,0.529265
28010000,0.0,0.52927446
28508000,0.0,0.52911425
29010000,0.0,0.5291753
29509000,0.0,0.52966684
30009000,0.0,0.5296619
30514000,0.0,0.5296578
31009000,0.0,0.52966356
31509000,0.0,0.5296507
32012000,0.0,0.529659
32509000,0.0,0.5295298
33008000,0.0,0.52962387
33509000,0.0,0.5296329
34009000,0.0,0.5296222
34508000,0.0,0.52955735
35010000,0.0,0.5296393
35508000,0.0,0.52884007
36009000,0.0,0.5272252
36509000,0.0,0.5272077
37009000,0.0,0.52720684
37509000,0.0,0.52750003
38009000,0.0,0.52749044
38512000,0.0,0.52734274
39008000,0.0,0.5272637
39509000,0.0,0.5271444
40008000,0.0,0.52719057
40509000,0.0,0.52707803
41009000,0.0,0.5271811
41508000,0.0,0.527144
42010000,0.0,0.52713865
42511000,0.0,0.52707475
43011000,0.04,0.5275821
