timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5006000,0.0,0.0,0.0,1
5105000,0.0,0.0,0.0,1
6000000,0.0,0.0,0.0,1
6910000,0.0,0.0,0.0,1
7925000,0.0,0.0,0.0,1
8937000,0.0,0.0,0.0,1
9961000,0.0,0.0,0.0,1
10965000,0.0,0.0,0.0,1
11980000,0.0,0.0,0.0,1
12989000,0.0,0.0,0.0,1
14006000,0.0,0.0,0.0,1
14909000,0.0,0.0,0.0,1
15917000,0.0,0.0,0.0,1
16928000,0.0,0.0,0.0,1
17941000,0.0,0.0,0.0,1
18941000,0.0,0.0,0.0,1
19141000,0.0,0.0,0.0,1
40505000,0.0,0.0,0.0,1
40609000,0.0,0.0,0.0,1
41409000,0.0,0.0,0.0,1
42430000,0.0,0.0,0.0,1
