timestamp,timestamp_sample,device_id,error_count,pressure,temperature
1000000,1000000,6620172,0,1007.17664,25.0
2000000,2000000,6620172,0,1007.1574,25.0
3000000,3000000,6620172,0,1007.17035,25.0
4000000,4000000,6620172,0,1007.1691,25.0
5000000,5000000,6620172,0,1007.1576,25.0
6000000,6000000,6620172,0,1007.17334,25.0
7000000,7000000,6620172,0,1007.1548,25.0
8000000,8000000,6620172,0,1007.1667,25.0
9001000,9001000,6620172,0,1007.15204,25.0
10000000,10000000,6620172,0,1007.1591,25.0
11000000,11000000,6620172,0,1007.15027,25.0
12000000,12000000,6620172,0,1007.1639,25.0
13001000,13001000,6620172,0,1007.16077,25.0
14000000,14000000,6620172,0,1007.15515,25.0
15001000,15001000,6620172,0,1007.16595,25.0
16000000,16000000,6620172,0,1007.17303,25.0
16996000,16996000,6620172,0,1007.17633,25.0
18001000,18001000,6620172,0,1007.16077,25.0
19000000,19000000,6620172,0,1007.1553,25.0
20000000,20000000,6620172,0,1007.1653,25.0
21000000,21000000,6620172,0,1007.1577,25.0
22003000,22003000,6620172,0,1007.1644,25.0
22996000,22996000,6620172,0,1007.1576,25.0
24001000,24001000,6620172,0,1007.1725,25.0
25001000,25001000,6620172,0,1007.15643,25.0
26006000,26006000,6620172,0,1007.15137,25.0
27005000,27005000,6620172,0,1007.1641,25.0
28006000,28006000,6620172,0,1007.15704,25.0
28998000,28998000,6620172,0,1007.1537,25.0
30002000,30002000,6620172,0,1007.17017,25.0
30994000,30994000,6620172,0,1007.16156,25.0
32006000,32006000,6620172,0,1007.1208,25.0
33005000,33005000,6620172,0,1007.10846,25.0
34002000,34002000,6620172,0,1007.0979,25.0
35001000,35001000,6620172,0,1007.07556,25.0
36006000,36006000,6620172,0,1007.0867,25.0
37002000,37002000,6620172,0,1007.0984,25.0
38006000,38006000,6620172,0,1007.08405,25.0
39002000,39002000,6620172,0,1007.0838,25.0
40001000,40001000,6620172,0,1007.1029,25.0
41003000,41003000,6620172,0,1007.093,25.0
42003000,42003000,6620172,0,1007.08356,25.0
43003000,43003000,6620172,0,1007.10443,25.0
44003000,44003000,6620172,0,1007.0944,25.0
45003000,45003000,6620172,0,1007.0886,25.0
46004000,46004000,6620172,0,1007.07983,25.0
47003000,47003000,6620172,0,1007.0962,25.0
48000000,48000000,6620172,0,1007.0868,25.0
49001000,49001000,6620172,0,1007.1557,25.0
50000000,50000000,6620172,0,1007.16785,25.0
51001000,51001000,6620172,0,1007.1757,25.0
52009000,52009000,6620172,0,1007.1627,25.0
