timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
964000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.009927244,2.753656e-05,5.8292815e-10,-0.03627432,-0.01627971,-9.7760935,0.0010937395,0.0014389073,-0.0027540284,25.0,25.0
1976000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.010502478,3.1665688e-05,5.7254057e-10,-0.007134163,-0.011111294,-9.765614,0.0006412696,0.0011226317,-0.0011570874,25.0,25.0
2988000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.010935629,3.1147036e-05,6.0006355e-10,-0.009107847,0.00134698,-9.796556,-0.00076061336,-0.00041099422,0.00063675176,25.0,25.0
3904000,1311004,1311004,0,0,0,0,0,250.0,250.0,250.0,250.0,0.011769716,3.3169224e-05,6.441612e-10,0.011655343,0.020898588,-9.795893,-0.0009883988,-0.00073568564,-0.001854331,25.0,25.0
4920000,1311004,1311004,0,0,0,0,0,215.36888,215.36888,215.36888,215.36888,0.008539891,2.9969102e-05,5.5525795e-10,0.014877833,-0.010044236,-9.812632,-0.002389857,-0.0017862557,0.00049079425,25.0,25.0
5964000,1311004,1311004,0,0,0,0,0,214.0447,214.0447,214.0447,214.0447,0.010175701,3.2093707e-05,6.4899497e-10,-0.019563967,0.0054977904,-9.776905,0.00085614185,0.0013406192,-0.00046003133,25.0,25.0
7000000,1311004,1311004,0,0,0,0,0,213.50594,213.50594,213.50594,213.50594,0.010300442,3.336932e-05,7.288639e-10,-0.021838885,0.0066984645,-9.813617,-0.0032529861,0.00073830294,-0.0014763005,25.0,25.0
7924000,1311004,1311004,0,0,0,0,0,213.2169,213.2169,213.2169,213.2169,0.011079853,3.4150013e-05,7.5248385e-10,0.05331695,-0.047502477,-9.834835,-0.0017002625,-0.0041500293,-0.0064232256,25.0,25.0
8992000,1311004,1311004,0,0,0,0,0,213.17223,213.17223,213.17223,213.17223,0.010230621,3.2482578e-05,6.590129e-10,0.012886339,-0.0026070585,-9.759558,-0.0014008512,0.00076652743,-0.0004131442,25.0,25.0
9944000,1311004,1311004,0,0,0,0,0,212.03554,212.03554,212.03554,212.03554,0.016176479,3.4349057e-05,7.6577056e-10,0.040842354,0.008133399,-9.844031,0.0002832647,-0.00056421064,0.0026522984,25.0,25.0
10932000,1311004,1311004,0,0,0,0,0,212.47218,212.47218,212.47218,212.47218,0.01229586,3.1688058e-05,6.5358813e-10,0.02818987,0.01717654,-9.796994,-0.0007145332,0.00085159624,-0.0005731877,25.0,25.0
12000000,1311004,1311004,0,0,0,0,0,212.90048,212.90048,212.90048,212.90048,0.00895086,3.0856165e-05,6.2252076e-10,0.004710173,0.010052993,-9.803152,0.0014055806,0.0005304769,-0.000222889,25.0,25.0
13001000,1311004,1311004,0,0,0,0,0,213.32265,213.32265,213.32265,213.32265,0.009660464,3.2086213e-05,6.5035227e-10,-0.0146079,0.017716087,-9.815012,-0.0008294625,-0.001225137,-0.0023722625,25.0,25.0
13976000,1311004,1311004,0,0,0,0,0,214.19353,214.19353,214.19353,214.19353,0.008274448,2.9061204e-05,5.147024e-10,-0.0023614182,0.0041514453,-9.843298,0.0005690232,0.0025355932,-0.0049974155,25.0,25.0
14980000,1311004,1311004,0,0,0,0,0,221.99998,221.99998,221.99998,221.99998,0.012201213,3.3175766e-05,6.5198713e-10,-0.018060628,-0.042224087,-9.787651,-0.0018815551,-0.0022558465,0.00094110623,25.0,25.0
15969000,1311004,1311004,0,0,0,0,0,229.04611,229.04611,229.04611,229.04611,0.00681982,2.8820745e-05,5.5707194e-10,-0.0006962893,-0.02863444,-9.76915,-0.0008805829,0.0020883232,-0.0018392312,25.0,25.0
16949000,1311004,1311004,0,0,0,0,0,228.87318,228.87318,228.87318,228.87318,0.007088121,2.9454988e-05,6.328732e-10,-0.010735294,0.0058761896,-9.801829,0.0018154943,0.0011639089,-0.0015969529,25.0,25.0
17964000,1311004,1311004,0,0,0,0,0,228.87318,228.87318,228.87318,228.87318,0.007839666,2.9949008e-05,6.7804407e-10,0.00058863754,-0.027652876,-9.797023,-0.0026834174,-0.0027681282,0.00014243735,25.0,25.0
18972000,1311004,1311004,0,0,0,0,0,228.87318,228.87318,228.87318,228.87318,0.00525142,3.0714436e-05,6.723368e-10,0.008231305,0.0007733603,-9.786062,0.00011279712,0.00059765216,0.0012930735,25.0,25.0
19988000,1311004,1311004,0,0,0,0,0,228.87318,228.87318,228.87318,228.87318,0.006776608,2.955259e-05,5.8402794e-10,-0.01848831,-0.0015785245,-9.821615,-0.0010413711,0.00018849755,-0.0016756007,25.0,25.0
20964000,1311004,1311004,0,0,0,0,0,225.65071,225.65071,225.65071,225.65071,0.0076710866,3.0202109e-05,5.832204e-10,0.0037859937,-0.015719151,-9.862892,-0.0010304953,0.0016070374,0.000121399724,25.0,25.0
21963000,1311004,1311004,0,0,0,0,0,225.54567,225.54567,225.54567,225.54567,0.0103673665,3.545222e-05,7.536363e-10,-8.3923806e-05,-0.012738117,-9.8501215,-0.0008420976,0.0012424233,-0.00329722,25.0,25.0
22972000,1311004,1311004,0,0,0,0,0,225.54567,225.54567,225.54567,225.54567,0.009727034,3.0649528e-05,6.4634464e-10,-0.011668456,-0.007051177,-9.7717705,0.00076270796,1.2037959e-05,-0.0008619602,25.0,25.0
23986000,1311004,1311004,0,0,0,0,0,225.54567,225.54567,225.54567,225.54567,0.01791492,3.7558366e-05,9.545431e-10,0.0018249872,-0.011017816,-9.764526,-0.00087825663,-0.0006197946,0.0017435923,25.0,25.0
