timestamp,saturation_status
1000000,1533
2000000,1533
2996000,1533
4000000,1533
5000000,1533
5996000,1533
7000000,1533
7996000,1533
9001000,1533
9996000,1533
11000000,1533
11996000,1529
12996000,1533
14000000,1533
15001000,1533
16000000,1533
16996000,1533
18001000,1529
19000000,1529
20000000,1533
21000000,1533
22003000,1533
22996000,1533
24001000,1533
25001000,1
25998000,1
27005000,1
28006000,1
29002000,1
30002000,1
30994000,1
32006000,1
32998000,1
34002000,1
34997000,1
36006000,1
37002000,1
37998000,1
39002000,1
40001000,1
41003000,1
42003000,1
43003000,1
43999000,1
45003000,1
46004000,1
46999000,1
48000000,1
49001000,1
49993000,1
50993000,1
52009000,1
