timestamp,last_instance_change,instance_changed_count,accel_device_id,baro_device_id,gyro_device_id,mag_device_id,combined_test_ratio[0],combined_test_ratio[1],combined_test_ratio[2],combined_test_ratio[3],combined_test_ratio[4],combined_test_ratio[5],combined_test_ratio[6],combined_test_ratio[7],combined_test_ratio[8],relative_test_ratio[0],relative_test_ratio[1],relative_test_ratio[2],relative_test_ratio[3],relative_test_ratio[4],relative_test_ratio[5],relative_test_ratio[6],relative_test_ratio[7],relative_test_ratio[8],accumulated_gyro_error[0],accumulated_gyro_error[1],accumulated_gyro_error[2],accumulated_gyro_error[3],accumulated_accel_error[0],accumulated_accel_error[1],accumulated_accel_error[2],accumulated_accel_error[3],primary_instance,instances_available,healthy[0],healthy[1],healthy[2],healthy[3],healthy[4],healthy[5],healthy[6],healthy[7],healthy[8],gyro_fault_detected,accel_fault_detected
808000,700000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
1819000,700000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
2824000,700000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
3836000,700000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
4847000,700000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5856000,700000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
6860000,700000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7864000,700000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
8872000,700000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
9876000,700000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
10884000,700000,1,1310988,6620172,1310988,197388,0.0058032447,0.005795653,0.005789931,0.005826175,0.0057812533,0.005784935,nan,nan,nan,0.0,1.0,1.0,1.0,0.054690216,0.019198459,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
11896000,700000,1,1310988,6620172,1310988,197388,0.008360246,0.008219131,0.008262467,0.008265031,0.008252908,0.008212378,nan,nan,nan,0.0,1.0,1.0,1.0,0.05516651,0.03171039,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
12904000,700000,1,1310988,6620172,1310988,197388,0.012113718,0.012040321,0.012075702,0.012095684,0.012019403,0.0119582005,nan,nan,nan,0.0,1.0,1.0,1.0,0.06970468,0.034355775,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
13916000,700000,1,1310988,6620172,1310988,197388,0.035477515,0.027300734,0.02731695,0.027302768,0.02734221,0.03527697,nan,nan,nan,0.0,1.0,1.0,1.0,0.09701651,0.040966474,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
14924000,700000,1,1310988,6620172,1310988,197388,0.024202768,0.024289455,0.02432017,0.024241565,0.02434012,0.024334013,nan,nan,nan,0.0,1.0,1.0,1.0,0.13726988,0.044435732,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
15928000,700000,1,1310988,6620172,1310988,197388,0.047455367,0.047493387,0.047496058,0.047437895,0.04748599,0.047507472,nan,nan,nan,0.0,1.0,1.0,1.0,0.14790946,0.052135017,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
16936000,700000,1,1310988,6620172,1310988,197388,0.022142414,0.021982888,0.02199945,0.022097627,0.022037797,0.022019176,nan,nan,nan,0.0,1.0,1.0,1.0,0.17011061,0.053379044,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
17944000,700000,1,1310988,6620172,1310988,197388,0.03692112,0.041814167,0.033313364,0.043256342,0.048718013,0.033547904,nan,nan,nan,0.0,1.0,1.0,1.0,0.23485056,0.064398654,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
18956000,700000,1,1310988,6620172,1310988,197388,0.027463526,0.027771734,0.027410764,0.02787825,0.027325014,0.027385652,nan,nan,nan,0.0,1.0,1.0,1.0,0.34872636,0.23198235,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
19968000,700000,1,1310988,6620172,1310988,197388,0.030852403,0.032586895,0.030450819,0.03282751,0.030459063,0.030444687,nan,nan,nan,0.0,1.0,1.0,1.0,0.36353037,0.24289125,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
20980000,700000,1,1310988,6620172,1310988,197388,0.032979332,0.033584602,0.032450162,0.034337986,0.032298397,0.03220402,nan,nan,nan,0.0,1.0,1.0,1.0,0.36754757,0.24603975,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
21983000,700000,1,1310988,6620172,1310988,197388,0.037462037,0.040079355,0.03869551,0.039450783,0.038684152,0.038526077,nan,nan,nan,0.0,1.0,1.0,1.0,0.41535738,0.29312095,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
22984000,700000,1,1310988,6620172,1310988,197388,0.025428161,0.028135065,0.023929728,0.027203219,0.026857177,0.026779339,nan,nan,nan,0.0,1.0,1.0,1.0,0.48881522,0.3529979,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
23997000,700000,1,1310988,6620172,1310988,197388,0.030314052,0.027682398,0.02855931,0.028940387,0.028654195,0.02867299,nan,nan,nan,0.0,1.0,1.0,1.0,0.5543292,0.38909924,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
25004000,700000,1,1310988,6620172,1310988,197388,0.028736351,0.02644931,0.027147831,0.02769224,0.0271503,0.027213065,nan,nan,nan,0.0,1.0,1.0,1.0,0.5818033,0.42672926,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
26016000,700000,1,1310988,6620172,1310988,197388,0.027654527,0.029834472,0.029358381,0.028559208,0.029249614,0.029223058,nan,nan,nan,0.0,1.0,1.0,1.0,0.6540656,0.49339852,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
