timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
508000,inf,0,1,1,1,0,0,1,1,0,1
1508000,inf,0,1,1,1,0,0,1,0,0,1
2512000,inf,0,1,1,1,0,0,1,0,0,1
3516000,inf,0,1,1,1,0,0,1,0,0,1
4520000,inf,0,1,1,1,0,0,1,0,0,1
5528000,inf,0,1,1,1,0,0,1,0,0,1
6532000,inf,0,1,1,1,0,0,1,0,0,1
7532000,inf,0,1,1,1,0,0,1,0,0,1
8543000,inf,0,1,1,1,0,0,1,0,0,1
9544000,inf,0,1,1,1,0,0,1,0,0,1
10552000,inf,0,1,1,1,0,0,1,0,0,1
11044000,inf,0,1,1,1,1,1,1,0,0,1
12044000,inf,0,1,1,1,1,1,1,0,0,1
13044000,inf,0,1,1,1,1,1,1,0,0,1
14044000,inf,0,1,1,1,1,1,1,0,0,1
14636000,inf,0,1,1,1,0,0,1,0,0,1
15639000,inf,0,1,1,1,0,0,1,0,0,1
16260000,inf,0,1,1,1,1,0,1,0,0,1
16979000,inf,0,1,0,0,1,0,1,0,0,1
16988000,inf,0,0,0,0,1,0,1,0,0,1
17988000,inf,0,0,0,0,1,0,0,0,0,1
18996000,inf,0,0,0,0,1,0,0,1,0,1
19996000,inf,0,0,0,0,1,0,0,0,0,1
20996000,inf,0,0,0,0,1,0,0,0,0,1
21983000,inf,0,0,0,0,0,0,0,0,0,1
22984000,inf,0,0,0,0,0,0,0,0,0,1
23984000,inf,0,0,0,0,0,0,0,0,0,1
24988000,inf,0,0,0,0,0,0,0,0,0,1
25995000,inf,0,0,0,0,0,0,0,0,0,1
27000000,inf,0,0,0,0,0,0,0,0,0,1
28000000,inf,0,0,0,0,0,0,0,0,0,1
29004000,inf,0,0,0,0,0,0,0,0,0,1
30004000,inf,0,0,0,0,0,0,0,0,0,1
31004000,inf,0,0,0,0,0,0,0,0,0,1
32004000,inf,0,0,0,0,0,0,0,0,0,1
33004000,inf,0,0,0,0,0,0,0,0,0,1
34008000,inf,0,0,0,0,0,0,0,0,0,1
35016000,inf,0,0,0,0,0,0,0,0,0,1
36016000,inf,0,0,0,0,0,0,0,0,0,1
37020000,inf,0,0,0,0,1,1,0,1,0,1
38024000,inf,0,0,0,0,1,1,0,0,0,1
38608000,inf,0,1,0,0,1,1,1,0,0,1
38968000,inf,0,1,1,0,1,1,1,0,0,1
39304000,inf,0,1,1,1,1,1,1,0,0,1
40304000,inf,0,1,1,1,1,1,1,0,0,1
41304000,inf,0,1,1,1,1,1,1,0,0,1
42304000,inf,0,1,1,1,1,1,1,0,0,1
