timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
17040000,17040000,2.6779451,3.5801747,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
17048000,17048000,-2.7610862,3.61447,-2.513273,-1.2566359,1.2517041e-06,1.2566383,2.5132756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
18036000,18036000,-0.84898424,3.7017365,-2.5093765,-1.2541,-5.520754e-05,1.2563384,2.51542,-0.03850449,-0.027418144,-0.018032555,-0.023305185,-0.035972573,0.040232047,0.0339709,0.042567722,0.05416327,0.052723423,0.19989343,0.20105465,0.2007567,0.19941331,0.19888182
19036000,19036000,0.3085278,3.2229526,-2.486336,-1.1897154,0.025364092,1.2170529,2.4747543,-0.082265176,-0.09289317,-0.08919278,-0.07701682,-0.07197068,0.079563886,0.07192493,0.060139805,0.059386194,0.07112544,0.1718035,0.19970074,0.22959994,0.21728899,0.18160683
20036000,20036000,0.14365102,2.7892644,-2.4556174,-1.1450708,0.019624026,1.1646353,2.4398828,0.056166537,-0.030053148,-0.07877407,-0.03966788,0.046411067,-0.050279353,-0.02186213,-0.08734983,-0.15648514,-0.14410003,0.15056472,0.20765404,0.25962794,0.22358938,0.15856397
21036000,21036000,-0.07314117,2.2815146,-2.386114,-1.086422,-0.0101132365,1.0834951,2.4107273,-0.11334646,-0.10106312,-0.073766634,-0.06121621,-0.083356425,0.05237376,0.02276673,0.023041876,0.047706164,0.0719059,0.12611043,0.23215896,0.30641517,0.21589893,0.11941639
22040000,22040000,-0.06825575,1.9442818,-2.3442936,-1.0376266,-0.013120378,1.0288405,2.3723724,0.10759407,0.115306355,0.10249041,0.08501433,0.0825095,0.018948264,0.039621204,0.05195835,0.047175046,0.024636462,0.104721464,0.23811844,0.3411714,0.21833391,0.09765483
23036000,23036000,-0.05861131,1.6369033,-2.3002872,-0.98745143,-0.0135515565,0.9778492,2.33207,0.07220689,0.06537412,0.02085487,-0.016715348,3.906712e-05,-0.02152066,0.039165072,0.053765323,0.024316993,-0.036344998,0.08481508,0.24125883,0.3756415,0.21997705,0.07830754
24040000,24040000,-0.029816423,1.5583436,-2.291741,-0.9684612,-0.005260731,0.96865916,2.3159595,-0.10294704,-0.0690011,-0.042050496,-0.040121783,-0.07750431,0.06972368,0.04598224,0.061999783,0.09357474,0.11259114,0.0782137,0.23718561,0.38534024,0.2246523,0.074608155
25040000,25040000,0.035642624,1.4763085,-2.2900066,-0.9416573,0.01497917,0.9656746,2.290782,0.026514433,-0.009023335,-0.0041764863,0.023565121,0.055995256,0.019859307,-0.0030738115,-0.03387984,-0.047643866,-0.021608114,0.06960042,0.22573833,0.39535764,0.23651274,0.07279094
26036000,26036000,0.10348464,1.2262954,-2.2641015,-0.88011414,0.03909462,0.931988,2.2282283,0.0865757,0.021889882,0.01905397,0.05416487,0.114682645,0.04353629,0.019545954,-0.028483918,-0.059295796,-0.035570085,0.05054486,0.20985255,0.42669386,0.2521364,0.06077225
27036000,27036000,-0.13865888,0.39479828,-1.914031,-0.6911084,-0.07563066,0.5896614,1.9852751,0.20138583,0.119924836,-0.037086207,-0.22126043,-0.3470924,-0.098066345,0.23306434,0.30192286,0.27018017,-0.07904646,0.008937398,0.25302944,0.5815962,0.15225698,0.00418005
28044000,28044000,-0.109263204,0.2298796,-1.6448065,-0.56198585,-0.06620328,0.45870954,1.7387446,-0.26082358,-0.15143901,-0.03182158,0.09710439,0.215299,0.2586537,0.03136292,-0.0050392,0.026028723,0.2961589,0.0017470937,0.22017333,0.648125,0.1293696,0.00058495114
29040000,29040000,-0.08439992,0.16016468,-1.4853834,-0.47938344,-0.056730375,0.3883093,1.5839566,-0.14897306,-0.091433965,-0.0453351,0.005105216,0.076938495,-0.18978512,-0.28120142,-0.29408148,-0.28659624,-0.1820812,0.0004576955,0.19132617,0.6874584,0.12062478,0.00013299944
30036000,30036000,-0.015562696,0.11997293,-1.331124,-0.37553284,-0.01280961,0.36263385,1.4364836,0.37060308,0.18783845,0.07563746,-0.03968016,-0.20067887,-0.029867701,0.16218711,0.1753823,0.14836772,-0.108328834,8.07216e-05,0.1443864,0.72304857,0.13243966,4.4686676e-05
