timestamp,timestamp_sample,device_id,error_count,pressure,temperature
1000000,1000000,6620172,0,1007.2723,24.675455
2000000,2000000,6620172,0,1007.25244,24.675455
3000000,3000000,6620172,0,1007.26117,24.675455
4000000,4000000,6620172,0,1007.26764,24.675455
5000000,5000000,6620172,0,1007.27203,24.675455
6000000,6000000,6620172,0,1007.2565,24.675455
7000000,7000000,6620172,0,1007.27704,24.675455
8004000,8004000,6620172,0,1007.27563,24.675455
9000000,9000000,6620172,0,1007.27704,24.675455
10000000,10000000,6620172,0,1007.2711,24.675455
11000000,11000000,6620172,0,1007.26825,24.675455
12000000,12000000,6620172,0,1007.26575,24.675455
13000000,13000000,6620172,0,1007.259,24.675455
14000000,14000000,6620172,0,1007.2645,24.675455
15000000,15000000,6620172,0,1007.26965,24.675455
16004000,16004000,6620172,0,1007.2622,24.675455
17004000,17004000,6620172,0,1007.272,24.67546
18007000,18007000,6620172,0,1007.25616,24.67537
19000000,19000000,6620172,0,1007.22095,24.672722
20000000,20000000,6620172,0,1007.1748,24.671173
21000000,21000000,6620172,0,1007.1658,24.670366
22000000,22000000,6620172,0,1007.18384,24.670465
23000000,23000000,6620172,0,1007.1823,24.670969
24000000,24000000,6620172,0,1007.19885,24.671082
25000000,25000000,6620172,0,1007.1869,24.670898
26000000,26000000,6620172,0,1007.17035,24.67049
27000000,27000000,6620172,0,1007.1552,24.67033
28000000,28000000,6620172,0,1007.1639,24.670177
29000000,29000000,6620172,0,1007.1555,24.670103
30000000,30000000,6620172,0,1007.15955,24.67016
31000000,31000000,6620172,0,1007.1541,24.670155
32000000,32000000,6620172,0,1007.1505,24.669888
33000000,33000000,6620172,0,1007.1561,24.669748
34000000,34000000,6620172,0,1007.15515,24.669579
35004000,35004000,6620172,0,1007.16724,24.669796
36000000,36000000,6620172,0,1007.1555,24.669994
37003000,37003000,6620172,0,1007.1615,24.671267
38000000,38000000,6620172,0,1007.24725,24.675537
39004000,39004000,6620172,0,1007.261,24.675467
40000000,40000000,6620172,0,1007.2685,24.675499
41000000,41000000,6620172,0,1007.2604,24.675499
42000000,42000000,6620172,0,1007.26776,24.675499
