timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
808000,808000,0.0,0.0,0.010883053,1.110223e-16,5.9634447e-05,5.9634453e-07,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
820000,820000,0.0,0.0,0.010559816,1.110223e-16,0.00011190491,1.7476286e-06,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1007000,1007000,0.0,0.0,0.012700564,1.110223e-16,0.00039299938,0.0030773878,512,0,1.394368,1.5657496,0.0,nan,nan,0.0016980495,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1207000,1207000,0.0,0.0,0.014504342,1.110223e-16,0.0002704562,0.008131203,512,0,1.2024992,1.2403753,0.0,nan,nan,0.00027479688,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1404000,1404000,0.0,0.0,0.013750073,1.110223e-16,0.00015462656,0.0028409092,512,0,0.94967973,1.017733,0.0,nan,nan,0.00094697,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1600000,1600000,0.0,0.0,0.016075155,1.110223e-16,0.00037391647,0.0061416365,512,0,0.82500523,0.8909804,0.0,nan,nan,0.0011106493,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1804000,1804000,0.0,0.0,0.015179454,3.568319e-15,0.00026932405,0.0039283335,512,0,0.7534849,0.8136419,0.0,nan,nan,0.00021270328,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2008000,2008000,0.0,0.0,0.013981526,1.4266798e-14,0.00021829596,0.002705935,512,0,0.69419193,0.76406705,0.0,nan,nan,0.0012126688,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2216000,2216000,0.0,0.0,0.015518106,5.5268402e-14,0.00039901584,0.002488973,512,0,0.67798424,0.7362807,0.0,nan,nan,0.00016477461,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2404000,2404000,0.0,0.0,0.014538235,2.3355623e-13,0.0012352038,0.0043027326,512,0,0.6594161,0.71806735,0.0,nan,nan,0.001058195,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
