timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
472000,1310988,1310988,1310996,1311004,0,0.0014658561,0.001257522,0.00020853139,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
479000,1310988,1310988,1310996,1311004,0,0.0015461048,0.0012714167,0.0002748756,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
668000,1310988,1310988,1310996,1311004,0,0.0028644241,0.0014997027,0.0013648946,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
871000,1310988,1310988,1310996,1311004,0,0.0026760723,0.0013380959,0.0013380959,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
1068000,1310988,1310988,1310996,1311004,0,0.0030173801,0.0015086968,0.0015087487,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
1276000,1310988,1310988,1310996,1311004,0,0.0030651675,0.0015326185,0.0015326035,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
1464000,1310988,1310988,1310996,1311004,0,0.0030700557,0.0015350737,0.001535072,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
1672000,1310988,1310988,1310996,1311004,0,0.003070636,0.0015353251,0.001535382,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
1872000,1310988,1310988,1310996,1311004,0,0.0030707184,0.0015354058,0.0015352911,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
2072000,1310988,1310988,1310996,1311004,0,0.0030708977,0.0015353749,0.0015353924,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
2272000,1310988,1310988,1310996,1311004,0,0.0030707358,0.0015354103,0.0015353853,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
2472000,1310988,1310988,1310996,1311004,0,0.0030708155,0.0015353296,0.0015354265,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
2672000,1310988,1310988,1310996,1311004,0,0.0030707873,0.0015354395,0.0015353491,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
2868000,1310988,1310988,1310996,1311004,0,0.0030706895,0.0015353905,0.0015353846,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
3072000,1310988,1310988,1310996,1311004,0,0.0030706925,0.0015354119,0.0015353309,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
3276000,1310988,1310988,1310996,1311004,0,0.003070846,0.0015353832,0.0015353098,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
3471000,1310988,1310988,1310996,1311004,0,0.003070817,0.0015352987,0.0015353872,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
3676000,1310988,1310988,1310996,1311004,0,0.0030706557,0.0015352878,0.0015353664,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
3864000,1310988,1310988,1310996,1311004,0,0.0030707214,0.0015353749,0.0015354014,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
4068000,1310988,1310988,1310996,1311004,0,0.0030706988,0.0015354112,0.00153536,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
4292000,1310988,1310988,1310996,1311004,0,0.0030708106,0.0015354671,0.0015353269,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
4476000,1310988,1310988,1310996,1311004,0,0.003070775,0.0015353572,0.001535346,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
4672000,1310988,1310988,1310996,1311004,0,0.0030707535,0.0015354,0.0015353367,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
4872000,1310988,1310988,1310996,1311004,0,0.0030706981,0.0015354134,0.001535277,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
5075000,1310988,1310988,1310996,1311004,0,0.0030707184,0.0015354346,0.0015353028,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
5272000,1310988,1310988,1310996,1311004,0,0.0030707177,0.0015353773,0.0015353421,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
5467000,1310988,1310988,1310996,1311004,0,0.0030706981,0.0015353716,0.0015353647,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
5676000,1310988,1310988,1310996,1311004,0,0.0030707933,0.001535411,0.0015354104,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
5872000,1310988,1310988,1310996,1311004,0,0.0030706422,0.0015352524,0.0015353408,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
6068000,1310988,1310988,1310996,1311004,0,0.003070783,0.0015353626,0.001535354,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
6264000,1310988,1310988,1310996,1311004,0,0.0030706772,0.0015353905,0.0015353456,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
6464000,1310988,1310988,1310996,1311004,0,0.0030707298,0.0015353679,0.0015354512,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
6671000,1310988,1310988,1310996,1311004,0,0.0030708127,0.0015353069,0.0015352338,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
6868000,1310988,1310988,1310996,1311004,0,0.003070827,0.0015354232,0.0015353065,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
7072000,1310988,1310988,1310996,1311004,0,0.0030707065,0.0015353007,0.0015354322,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
7276000,1310988,1310988,1310996,1311004,0,0.0030707854,0.0015353858,0.0015354169,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
7475000,1310988,1310988,1310996,1311004,0,0.0030707668,0.0015354115,0.001535394,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
7676000,1310988,1310988,1310996,1311004,0,0.0030707207,0.001535401,0.0015353991,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
7872000,1310988,1310988,1310996,1311004,0,0.003070736,0.0015354133,0.0015353644,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
8076000,1310988,1310988,1310996,1311004,0,0.0030707573,0.0015353238,0.0015353886,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
8272000,1310988,1310988,1310996,1311004,0,0.0030708262,0.001535339,0.0015354783,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
8471000,1310988,1310988,1310996,1311004,0,0.0030706539,0.0015352368,0.0015353739,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
8676000,1310988,1310988,1310996,1311004,0,0.0030706977,0.0015353722,0.0015353332,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
8872000,1310988,1310988,1310996,1311004,0,0.0030707417,0.00153541,0.0015354053,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
9072000,1310988,1310988,1310996,1311004,0,0.0030707107,0.0015354141,0.0015353239,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
9272000,1310988,1310988,1310996,1311004,0,0.0030707312,0.0015353897,0.0015354309,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
9472000,1310988,1310988,1310996,1311004,0,0.0030706471,0.0015353587,0.0015353123,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
9672000,1310988,1310988,1310996,1311004,0,0.0030707293,0.001535361,0.0015353891,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
9876000,1310988,1310988,1310996,1311004,0,0.0030707258,0.0015353588,0.0015354395,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
10068000,1310988,1310988,1310996,1311004,0,0.0030707915,0.0015353672,0.0015352956,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
10268000,1310988,1310988,1310996,1311004,0,0.0030707654,0.001535363,0.0015353607,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
10472000,1310988,1310988,1310996,1311004,0,0.0030707568,0.001535389,0.0015353446,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
10676000,1310988,1310988,1310996,1311004,0,0.003070536,0.0015351685,0.0015353542,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
10875000,1310988,1310988,1310996,1311004,0,0.0030707894,0.0015354517,0.0015353208,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
11068000,1310988,1310988,1310996,1311004,0,0.0030708106,0.0015353966,0.0015354264,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
11272000,1310988,1310988,1310996,1311004,0,0.0030706977,0.0015353968,0.0015354329,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
11476000,1310988,1310988,1310996,1311004,0,0.0030706956,0.0015353877,0.0015352909,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
11672000,1310988,1310988,1310996,1311004,0,0.0030707042,0.0015354123,0.0015353359,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
11872000,1310988,1310988,1310996,1311004,0,0.0030707465,0.0015353793,0.0015354074,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
12072000,1310988,1310988,1310996,1311004,0,0.0030707857,0.0015354269,0.0015353727,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
12268000,1310988,1310988,1310996,1311004,0,0.0030707389,0.0015353927,0.0015354103,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
12472000,1310988,1310988,1310996,1311004,0,0.0030707314,0.0015352536,0.0015354446,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
12676000,1310988,1310988,1310996,1311004,0,0.0030707659,0.0015353682,0.0015354259,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
12872000,1310988,1310988,1310996,1311004,0,0.003070769,0.0015353232,0.0015354322,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
13068000,1310988,1310988,1310996,1311004,0,0.0030707915,0.0015353523,0.0015354188,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
13268000,1310988,1310988,1310996,1311004,0,0.003070782,0.001535423,0.0015353746,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
13472000,1310988,1310988,1310996,1311004,0,0.0030707268,0.0015354323,0.0015353251,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
13672000,1310988,1310988,1310996,1311004,0,0.0030707412,0.0015352279,0.0015353402,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
13875000,1310988,1310988,1310996,1311004,0,0.0030707987,0.0015354143,0.0015353598,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
14064000,1310988,1310988,1310996,1311004,0,0.0030708213,0.0015353917,0.0015353219,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
14276000,1310988,1310988,1310996,1311004,0,0.0030707472,0.0015353868,0.0015352295,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
14468000,1310988,1310988,1310996,1311004,0,0.003070782,0.0015352581,0.001535382,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
14672000,1310988,1310988,1310996,1311004,0,0.0030707177,0.0015353804,0.00153542,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
14876000,1310988,1310988,1310996,1311004,0,0.0030709081,0.0015353669,0.0015353988,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
15068000,1310988,1310988,1310996,1311004,0,0.00307085,0.0015354017,0.0015353296,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
15272000,1310988,1310988,1310996,1311004,0,0.0030708003,0.0015353721,0.0015353935,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
15472000,1310988,1310988,1310996,1311004,0,0.0030707438,0.0015354013,0.0015353631,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
15672000,1310988,1310988,1310996,1311004,0,0.00307074,0.0015353564,0.0015353434,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
15872000,1310988,1310988,1310996,1311004,0,0.0030706832,0.0015353399,0.0015353891,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
16072000,1310988,1310988,1310996,1311004,0,0.0030707275,0.0015353377,0.0015353126,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
16268000,1310988,1310988,1310996,1311004,0,0.0030707852,0.0015354091,0.0015352996,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
16472000,1310988,1310988,1310996,1311004,0,0.00855012,0.01124872,0.0026983134,0.0,1310988,1310988,1310996,1311004,0,5.1177103e-05,8.19805e-06,4.2979253e-05,0.0,1,1,1,0,0,1,1,0
16676000,1310988,1310988,1310996,1311004,0,0.016608788,0.024446249,0.00794017,0.0,1310988,1310988,1310996,1311004,0,0.00040481793,0.00019388345,0.00021098442,0.0,1,1,1,0,1,1,1,0
16872000,1310988,1310988,1310996,1311004,0,0.025422793,0.0145973,0.010829245,0.0,1310988,1310988,1310996,1311004,0,0.00047894142,0.00023739181,0.00024155462,0.0,1,1,1,0,1,1,1,0
17072000,1310988,1310988,1310996,1311004,0,0.005931612,0.034824874,0.029321562,0.0,1310988,1310988,1310996,1311004,0,0.0006163933,0.00030578897,0.00031061325,0.0,1,1,1,0,1,1,1,0
17272000,1310988,1310988,1310996,1311004,0,0.11944063,0.0047661457,0.11476438,0.0,1310988,1310988,1310996,1311004,0,0.0009419617,0.00032741533,0.0006299834,0.0,1,1,1,0,1,1,1,0
17472000,1310988,1310988,1310996,1311004,0,0.015740743,0.053249087,0.06887881,0.0,1310988,1310988,1310996,1311004,0,0.0005097651,0.00037523478,0.00026340116,0.0,1,1,1,0,1,1,1,0
17675000,1310988,1310988,1310996,1311004,0,0.03392185,0.09720661,0.13105656,0.0,1310988,1310988,1310996,1311004,0,0.0015404444,0.0006814571,0.0021187367,0.0,1,1,1,0,1,1,1,0
17876000,1310988,1310988,1310996,1311004,0,0.019386321,0.06934898,0.08873132,0.0,1310988,1310988,1310996,1311004,0,0.0013580584,0.00042152463,0.00096036954,0.0,1,1,1,0,1,1,1,0
18076000,1310988,1310988,1310996,1311004,0,0.011419803,0.013308968,0.0019401092,0.0,1310988,1310988,1310996,1311004,0,0.00066142995,0.0006361085,0.00029108708,0.0,1,1,1,0,1,1,1,0
