timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
2000000,136.94434,89.62325,0,86,8335,1024000,0,3,255
3000000,183.78223,72.69866,0,181,8005,1024000,0,3,255
4000000,229.85645,65.152054,0,278,8941,1024000,0,3,255
5000000,276.53516,61.072254,0,363,8656,1024000,0,3,255
6000000,324.44043,58.69038,0,463,9454,1024000,0,3,255
7000000,376.9795,57.748085,0,558,6431,1024000,0,3,255
8004000,429.33594,57.001583,0,655,7629,1024000,0,3,255
9007000,489.6494,57.369583,0,754,367,1024000,0,3,255
10008000,542.5752,56.897564,0,860,436,1024000,0,3,255
11012000,597.1387,56.654526,0,959,1096,1024000,0,3,255
12012000,657.8115,57.00273,0,1051,1544,1024000,0,3,255
13012000,717.4492,57.212856,0,1128,797,1024000,0,3,255
14012000,776.5322,57.350975,0,1217,776,1024000,0,3,255
15012000,836.77637,57.549957,0,1320,901,1024000,0,3,255
16012000,896.5137,57.690712,0,1407,559,1024000,0,3,255
17012000,956.3613,57.82112,0,1493,521,1024000,0,3,255
18012000,1018.48926,58.06666,0,1590,434,1024000,0,3,255
19015000,1080.7646,58.28424,0,1667,1137,1024000,0,3,255
20020000,1142.7773,58.460064,0,1761,1371,1024000,0,3,255
21024000,1207.0664,58.732307,0,1833,1789,1024000,0,3,255
22028000,1268.7207,58.85696,0,1919,2133,1024000,0,3,255
23028000,1329.7275,58.952274,0,1999,2067,1024000,0,3,255
24032000,1391.998,59.08311,0,2110,2236,1024000,0,3,255
25032000,1454.8096,59.234917,0,2195,2656,1024000,0,3,255
26036000,1518.1885,59.38775,0,2296,2457,1024000,0,3,255
27036000,1580.6924,59.50506,0,2391,2457,1024000,0,3,255
28044000,1639.0088,59.444683,0,2494,3213,1024000,0,3,255
29044000,1696.2236,59.36664,0,2580,3387,1024000,0,3,255
30048000,1756.4229,59.386765,0,2661,3933,1024000,0,3,255
31048000,1816.6006,59.41263,0,2761,3916,1024000,0,3,255
32048000,1875.7422,59.40405,0,2855,3568,1024000,0,3,255
33048000,1934.7949,59.39326,0,2936,3704,1024000,0,3,255
34048000,1996.0244,59.447952,0,3015,3281,1024000,0,3,255
35048000,2057.33,59.50168,0,3110,3738,1024000,0,3,255
36048000,2120.1582,59.59518,0,3215,4184,1024000,0,3,255
37048000,2184.248,59.718067,0,3315,3935,1024000,0,3,255
38048000,2250.128,59.88205,0,3419,54,1024000,0,3,255
39048000,2305.5186,59.76562,0,3513,2948,1024000,0,3,255
40048000,2365.5967,59.773518,0,3597,3327,1024000,0,3,255
41048000,2424.5986,59.754498,0,3698,2777,1024000,0,3,255
42052000,2483.87,59.737137,0,3798,2597,1024000,0,3,255
