timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
513000,513000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
525000,525000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
565000,565000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
613000,613000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
664000,664000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
720000,720000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
765000,765000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
817000,817000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
865000,865000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
917000,917000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
965000,965000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1016000,1016000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1064000,1064000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1114000,1114000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1164000,1164000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1216000,1216000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1269000,1269000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1316000,1316000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1365000,1365000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1413000,1413000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1464000,1464000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1516000,1516000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1564000,1564000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1616000,1616000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1666000,1666000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1713000,1713000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1769000,1769000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1810000,1810000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1864000,1864000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1913000,1913000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1961000,1961000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2014000,2014000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2064000,2064000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2121000,2121000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2162000,2162000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2217000,2217000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2265000,2265000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2313000,2313000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2364000,2364000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2416000,2416000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2469000,2469000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2513000,2513000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2569000,2569000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2616000,2616000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2665000,2665000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2714000,2714000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2769000,2769000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2813000,2813000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2870000,2870000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2914000,2914000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2964000,2964000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
3017000,3017000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
3068000,3068000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
3117000,3117000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
3164000,3164000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
3216000,3216000,-1.286342e-13,1.5485407e-17,-2.9750238e-24,0.0,0.0,0.0,0.0,-1.0
3265000,3265000,-1.286342e-13,1.5485407e-17,-2.9750238e-24,0.0,0.0,0.0,0.0,-1.0
3314000,3314000,-1.286342e-13,1.5485407e-17,-2.9750238e-24,0.0,0.0,0.0,0.0,-1.0
3368000,3368000,-1.286342e-13,1.5485407e-17,-2.9750238e-24,0.0,0.0,0.0,0.0,-1.0
3417000,3417000,-1.286342e-13,1.5485407e-17,-2.9750238e-24,0.0,0.0,0.0,0.0,-1.0
3469000,3469000,-1.286342e-13,1.5485407e-17,-2.9750238e-24,0.0,0.0,0.0,0.0,-1.0
3517000,3517000,-1.286342e-13,1.5485407e-17,-2.9750238e-24,0.0,0.0,0.0,0.0,-1.0
3565000,3565000,-1.286342e-13,1.5485407e-17,-2.9750238e-24,0.0,0.0,0.0,0.0,-1.0
