timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
164000,0.0039947433,0.00026631044,-0.0007989442,4000,0,-0.0023942022,0.019153787,-9.792285,4000,0
168000,0.005858957,0.0031957857,0.0050600097,4000,0,0.016759416,-0.007182436,-9.722853,4000,0
172000,0.0061252727,0.002929476,0.0061252704,4000,0,0.035913028,0.007182775,-9.698914,4000,0
176000,0.0031957938,0.0010652667,0.0021305284,4000,0,0.047884032,0.0035914725,-9.706094,4000,0
180000,0.0026631611,-0.00053262926,-0.001065266,4000,0,0.029927524,-0.025138952,-9.758768,4000,0
184000,0.0053263227,-0.0010652625,-0.0042610588,4000,0,-0.0059855045,-0.06584038,-9.842566,4000,0
188000,0.003195791,-0.0029294735,-0.0047936947,4000,0,-0.035913024,-0.052672267,-9.794682,4000,0
192000,-0.0021305303,-0.0015978918,-0.0015979005,4000,0,-0.06823475,-0.00957664,-9.6845455,4000,0
196000,-0.004261058,-0.00079894776,-0.002396847,4000,0,-0.071826056,-0.04548967,-9.718067,4000,0
200000,-0.005060007,-0.0023968467,-0.003728424,4000,0,-0.06584056,-0.047883864,-9.776724,4000,0
212000,0.0007989488,0.0018642058,-0.0039947447,7000,0,-0.034715924,-0.004788233,-9.757569,7000,0
217000,0.0045273663,-0.0018642219,-0.002929483,5000,0,-0.01436521,0.02753349,-9.870096,5000,0
224000,0.0039947424,0.00026631277,-0.00079894473,7000,0,-0.016759412,0.06943202,-9.827001,7000,0
228000,0.0002663183,0.004793691,-0.00053262105,4000,0,0.0047884043,0.0478842,-9.708489,4000,0
232000,-1.2766371e-09,0.00479369,-0.0013315802,4000,0,0.011971009,-0.015562144,-9.680956,4000,0
236000,0.001597895,0.004793689,-0.0023968478,4000,0,0.04070143,-0.022744749,-9.736021,4000,0
240000,0.00053263566,0.0058589554,-0.0007989461,4000,0,0.043095633,0.0359132,-9.785104,4000,0
244000,-0.00079894665,0.00479369,0.00026631868,4000,0,0.005985504,0.073023334,-9.734823,4000,0
248000,-0.0023968485,0.0034621092,-0.0018642098,4000,0,-0.005985504,0.05746101,-9.742006,4000,0
252000,-0.002396843,0.0026631628,0.0002663168,4000,0,-0.031124622,0.014365381,-9.786301,4000,0
256000,0.0013315831,0.0018642154,0.002929475,4000,0,-0.011971008,-0.010773738,-9.792285,4000,0
260000,0.0037284242,0.0010652689,-0.0013315825,4000,0,0.010773908,-0.008379535,-9.870098,4000,0
264000,0.0039947424,0.0021305305,-0.0023968439,4000,0,-0.016759416,-0.005985332,-9.842566,4000,0
268000,0.0031958,0.0055926335,0.0026631667,4000,0,-0.007182605,-0.02873025,-9.683351,4000,0
272000,3.6644217e-09,0.0042610546,0.003994746,4000,0,-0.004788404,-0.015562144,-9.67856,4000,0
276000,-0.002663159,-0.0005326358,0.0013315845,4000,0,-0.0071826046,0.037110306,-9.776724,4000,0
280000,-0.0037284251,-0.0018642148,-0.0002663152,4000,0,0.025139123,0.019153785,-9.759963,4000,0
284000,-0.00479369,-0.0039947424,-0.0002663142,4000,0,0.033518832,-0.009576639,-9.733627,4000,0
288000,-0.0031957945,-0.004261058,0.00026631865,4000,0,0.01436521,-0.004788233,-9.797075,4000,0
292000,0.0015978954,-0.0010652633,0.001065268,4000,0,-0.01316811,-0.041898366,-9.859323,4000,0
300000,0.005858956,-0.0010652608,-0.00079894863,4000,0,-0.031124622,-0.052672267,-9.77433,4000,0
304000,0.0023968455,2.510239e-09,-0.001597896,4000,0,0.0071826046,-0.013167939,-9.809044,4000,0
308000,0.0018642118,-0.0023968457,-0.00026631806,4000,0,0.0,-0.003591132,-9.801862,4000,0
312000,-0.0010652656,-0.00559264,0.0005326279,4000,0,-0.01436521,-0.01316794,-9.770737,4000,0
316000,-0.002396844,-0.0026631616,-0.00026631975,4000,0,0.0047884043,-0.0071824356,-9.743204,4000,0
320000,0.0034621127,0.0010652617,-0.0031957913,4000,0,0.0035913025,-0.0071824347,-9.795878,4000,0
324000,0.005858953,1.5583289e-09,-0.0066579054,4000,0,0.03232173,-0.014365039,-9.859325,4000,0
329000,0.0039947387,-0.0013315778,-0.005858956,5000,0,0.056263734,-0.019153442,-9.825804,5000,0
337000,0.0037284202,-0.0026631674,-0.0018642152,8000,0,0.021547817,-0.01556214,-9.807847,8000,0
344000,1.4362169e-09,-0.0063915867,-0.0023968483,4000,0,0.03232173,0.010774082,-9.896433,4000,0
349000,0.0005326342,-0.0074568517,-0.0037284244,5000,0,0.045489833,0.032321896,-9.9515,5000,0
356000,0.00213054,-0.0045273765,-0.005858949,7000,0,0.02513912,0.022745088,-9.8677025,7000,0
360000,0.0018642196,-0.0013315815,-0.0042610555,4000,0,-0.009576808,0.028730594,-9.765951,4000,0
364000,-0.00079895265,-0.0029294768,0.00026631393,4000,0,-0.031124622,0.037110306,-9.750386,4000,0
368000,-0.0005326304,-0.0029294782,-0.0015978967,4000,0,-0.019153617,0.020350888,-9.785105,4000,0
372000,0.002130534,-1.944849e-09,-0.0050600036,4000,0,-0.039504327,-0.03112445,-9.891646,4000,0
376000,0.0010652677,0.0018642156,-0.00612527,4000,0,-0.050278246,-0.035912853,-9.877279,4000,0
380000,-0.0031957927,0.0026631705,-0.007190533,4000,0,-0.016759416,0.011971179,-9.734823,4000,0
384000,-0.00639159,0.0015979048,-0.0069242157,4000,0,0.01436521,0.01197118,-9.752781,4000,0
388000,-0.004527382,-0.0013315844,-0.0066578984,4000,0,0.016759416,-0.025138952,-9.807847,4000,0
392000,0.00079894706,-0.0015979056,-0.0047936873,4000,0,0.008379707,-0.016759245,-9.776724,4000,0
396000,3.2625165e-09,0.0023968448,0.0010652654,4000,0,0.02633622,0.002394373,-9.795878,4000,0
400000,-0.0023968434,0.00133158,0.002663163,4000,0,0.02633622,-0.022744747,-9.848549,4000,0
404000,-0.001331578,-0.0037284284,-0.0013315772,4000,0,0.03232173,-0.034715753,-9.883265,4000,0
408000,-0.0013315778,-0.0023968462,-0.0031957945,4000,0,0.025139121,-0.040701255,-9.885658,4000,0
412000,-0.0005326252,0.003728425,-0.003994744,4000,0,-0.034715924,-0.062249076,-9.79827,4000,0
416000,0.0015979036,0.006924217,-0.002130532,4000,0,-0.02633622,-0.031124454,-9.725246,4000,0
420000,0.0018642141,0.0031957924,-0.0005326349,4000,0,0.03232173,0.011971179,-9.733627,4000,0
424000,0.0013315754,-0.0015978942,-0.0045273774,4000,0,0.041898537,-0.020350544,-9.758768,4000,0
428000,0.00053263217,-0.0026631588,-0.0071905367,4000,0,0.038307235,-0.032321554,-9.762358,4000,0
432000,-0.004261058,-0.0013315696,-0.0045273793,4000,0,0.034715924,0.034716092,-9.694122,4000,0
437000,-0.0069242152,0.0023968571,0.001331574,5000,0,0.035913028,0.075417526,-9.719261,5000,0
445000,-0.0039947396,0.0042610713,0.005326315,8000,0,0.029927526,0.032321904,-9.834186,8000,0
452000,-0.0013315843,0.0031957955,0.0026631565,7000,0,0.008379706,-0.04668676,-9.848549,7000,0
456000,-0.0023968446,-0.0002663199,4.6704427e-09,4000,0,0.03351883,-0.0825998,-9.803061,4000,0
460000,-0.0034621095,-0.0037284256,0.00053263496,4000,0,0.04908113,-0.06344618,-9.77433,4000,0
464000,-0.0002663165,-0.0015978962,0.0005326338,4000,0,0.004788405,-0.040701255,-9.848549,4000,0
469000,0.0034621088,0.0007989491,0.0007989501,5000,0,-0.019153614,-0.015562137,-9.9072075,5000,0
477000,0.0031957927,0.0018642147,-0.00053263054,8000,0,-0.008379708,0.029927695,-9.844959,8000,0
485000,-0.0002663148,0.0029294773,0.00026632275,8000,0,-0.0011971011,0.04189871,-9.799467,8000,0
493000,-0.00053262425,-0.0013315803,0.0039947433,8000,0,0.008379708,0.040701605,-9.860521,8000,0
501000,-0.0007989397,-0.0042610597,0.0029294787,8000,0,0.025139123,0.06584072,-9.913193,8000,0
508000,-0.002929472,-0.002396851,-0.0002663232,7000,0,0.053869538,0.0418987,-9.894039,7000,0
512000,-0.0026631607,-0.0002663166,-0.0005326355,4000,0,0.06344634,-0.028730249,-9.872493,4000,0
516000,-0.0045273746,0.003728428,0.001065261,4000,0,0.041898537,-0.06703748,-9.831791,4000,0
520000,-0.004527374,0.00426106,0.0018642123,4000,0,0.019153617,-0.04548967,-9.805455,4000,0
524000,0.0021305296,0.0013315832,0.00079894334,4000,0,-0.0047884043,-0.016759245,-9.78989,4000,0
529000,0.0074568503,0.002929479,0.00053263095,5000,0,-0.028730422,-0.038307056,-9.818621,5000,0
536000,0.006391585,0.0053263246,-0.00026630727,7000,0,-0.029927522,-0.06344617,-9.874886,7000,0
540000,0.0018642029,0.0039947545,-0.0034621004,4000,0,0.021547817,-0.06344618,-9.799467,4000,0
544000,0.00133158,0.0042610597,-0.004261058,4000,0,0.031124622,-0.020350544,-9.726444,4000,0
548000,0.001864221,0.0066579008,-0.0010652642,4000,0,-0.01436521,0.05506682,-9.76116,4000,0
552000,-0.0029294738,0.00692422,0.0005326432,4000,0,0.0,0.08499435,-9.759963,4000,0
556000,-0.0031957894,0.0055926405,0.0023968471,4000,0,0.0011971008,0.050278418,-9.736021,4000,0
560000,0.0013315849,0.0029294821,0.0034621041,4000,0,-0.010773908,0.001197271,-9.76116,4000,0
564000,0.0031957896,0.0026631658,-0.0013315827,4000,0,0.046686944,-0.023941847,-9.835382,4000,0
568000,0.0034621065,0.0026631653,-0.0050600064,4000,0,0.05267244,-0.01795634,-9.855732,4000,0
572000,-0.00026631946,0.0002663216,-0.0042610583,4000,0,-0.0035913019,0.028730594,-9.773131,4000,0
576000,-0.0026631574,0.002929481,-0.0007989484,4000,0,-0.0011971008,0.033519,-9.697714,4000,0
580000,-0.001331578,0.0053263237,0.0013315773,4000,0,0.03232173,-0.013167942,-9.665392,4000,0
584000,-0.0026631625,0.0031957924,3.3655774e-09,4000,0,0.04548984,-0.020350544,-9.673774,4000,0
589000,-0.0053263213,0.00026631702,0.0010652698,5000,0,0.020350711,-0.021547647,-9.722853,5000,0
596000,-0.0034621076,-0.0029294663,0.0055926447,7000,0,-0.022744916,-0.020350544,-9.773131,7000,0
600000,0.0015978971,-0.0045273523,0.008522128,4000,0,-0.020350715,0.027533494,-9.801862,4000,0
604000,0.0007989505,-0.0039947433,0.006125271,4000,0,-0.013168109,0.037110306,-9.854535,4000,0
608000,-0.0021305294,-0.0010652695,0.0015978939,4000,0,-0.02633622,0.004788576,-9.840169,4000,0
612000,-0.0018642135,0.00053263165,0.00053263124,4000,0,-0.033518832,0.0059856744,-9.740809,4000,0
616000,-0.003195794,0.0013315803,0.00026631594,4000,0,-0.034715924,0.019153785,-9.746797,4000,0
620000,-0.0039947424,0.0010652643,6.569108e-10,4000,0,-0.015562311,0.022745091,-9.788693,4000,0
624000,-0.0013315803,-0.0031957922,0.0010652695,4000,0,0.011971008,0.016759582,-9.762358,4000,0
628000,-0.0018642116,-0.001597898,-0.00079894974,4000,0,0.020350713,0.023942186,-9.743204,4000,0
632000,-0.0053263213,0.0015978971,-0.0018642169,4000,0,0.02274492,0.021547986,-9.714474,4000,0
636000,-0.0047936887,0.000532639,0.002130531,4000,0,0.051475346,-0.009576639,-9.709686,4000,0
640000,-0.0026631611,0.0005326329,0.0015978965,4000,0,0.06823475,-0.008379537,-9.787498,4000,0
644000,-0.0018642124,-0.0013315823,-0.00079894694,4000,0,0.031124622,0.021547988,-9.868899,4000,0
648000,0.0010652645,-0.00053263246,0.00026631693,4000,0,-0.01316811,1.7176427e-07,-9.841368,4000,0
652000,0.0021305291,0.003195794,-0.00026631457,4000,0,-0.0047884043,-0.050278075,-9.770737,4000,0
656000,-0.002929475,0.003994741,0.002130535,4000,0,0.0023942024,-0.050278075,-9.811439,4000,0
660000,-0.0045273704,0.0018642136,0.0039947457,4000,0,-0.034715924,-0.03351866,-9.873688,4000,0
664000,-0.00079894374,-0.0026631597,0.0018642176,4000,0,-0.05746084,-0.015562142,-9.888056,4000,0
668000,0.0021305303,-0.004527373,0.0021305322,4000,0,-0.05985505,0.019153787,-9.809044,4000,0
672000,0.0042610546,-0.0018642128,0.0037284307,4000,0,-0.034715924,0.013168278,-9.664197,4000,0
676000,0.0023968422,-3.1477556e-09,0.00426106,4000,0,0.020350713,-0.016759247,-9.63427,4000,0
680000,-0.0023968427,-0.0015979018,0.0018642118,4000,0,0.04908113,-0.00957664,-9.664197,4000,0
684000,-0.004527372,-0.0034621137,-0.0013315805,4000,0,0.038307235,0.01316828,-9.685743,4000,0
688000,-0.0047936887,-0.0013315808,-0.0015979003,4000,0,-0.0035913028,0.015562482,-9.797075,4000,0
692000,-0.00079894764,0.0029294807,0.001864208,4000,0,-0.016759416,-0.011970837,-9.907208,4000,0
696000,0.0037284265,0.005592642,0.0039947373,4000,0,0.008379708,-0.037109964,-9.904812,4000,0
700000,0.003994733,0.0058589606,-0.0005326324,4000,0,0.023942016,-0.021547645,-9.89045,4000,0
705000,0.00319579,0.0015978987,-0.001864217,5000,0,0.01316811,0.011971181,-9.886856,5000,0
712000,0.0002663138,-0.0050600097,0.002396838,7000,0,-0.046686936,0.031124793,-9.878477,7000,0
716000,-0.00399474,-0.005592644,0.0018642001,4000,0,-0.05267244,-0.0023940306,-9.884462,4000,0
721000,-0.004261057,-0.003728427,0.00079894526,5000,0,-0.0035913028,-0.053869367,-9.824606,5000,0
728000,0.0010652615,-0.006125264,0.0031958057,7000,0,-0.0071826046,-0.04309546,-9.7719345,7000,0
732000,0.0047936887,-0.006924213,0.0039947545,4000,0,-0.03232173,-0.011970837,-9.853339,4000,0
736000,0.0037284247,-0.0021305273,0.0018642183,4000,0,-0.055066645,-0.02753315,-9.884462,4000,0
740000,0.0023968464,0.0021305347,-0.0034621055,4000,0,-0.07541737,-0.03351866,-9.858126,4000,0
744000,0.00079894654,0.0007989508,-0.0039947424,4000,0,-0.07302317,-0.008379536,-9.836578,4000,0
748000,0.0013315819,0.001065263,-0.0005326324,4000,0,-0.041898534,-0.0059853336,-9.767147,4000,0
752000,0.0031957943,0.0031957936,-0.000532632,4000,0,-0.011971008,-0.015562142,-9.76116,4000,0
756000,0.0029294766,0.00053263287,-0.001065267,4000,0,0.01316811,-0.027533151,-9.785104,4000,0
760000,0.0045273746,-0.00079894986,-0.00026631771,4000,0,0.039504327,-0.01556214,-9.815031,4000,0
764000,0.0031957938,0.0007989477,0.00026631818,4000,0,0.04908113,0.014365382,-9.829395,4000,0
768000,0.0005326326,-0.00026631693,0.000798948,4000,0,0.06464346,0.0035914727,-9.777922,4000,0
772000,0.0042610597,-0.0031957927,0.0010652645,4000,0,0.07302317,-0.05027807,-9.752781,4000,0
776000,0.0031957997,-0.0071905297,-0.003462117,4000,0,0.067037664,-0.04429256,-9.744401,4000,0
780000,-0.0021305275,-0.007190529,-0.004261071,4000,0,0.070628956,0.017956687,-9.775528,4000,0
784000,-0.0029294773,-0.0018642097,-0.0013315863,4000,0,0.06344634,0.004788577,-9.834186,4000,0
788000,-0.0015978944,0.0021305275,-0.0026631644,4000,0,0.05985505,-0.02873025,-9.793484,4000,0
792000,0.0023968462,0.003728422,-0.0034621134,4000,0,0.06823475,-0.010773739,-9.745598,4000,0
796000,0.001331584,0.005060006,-0.0021305266,4000,0,0.043095633,-0.0071824356,-9.72884,4000,0
800000,-0.0034621055,0.004793693,0.00053264026,4000,0,0.0011971012,-0.003591133,-9.736021,4000,0
804000,-0.0021305273,1.1351895e-09,0.0013315842,4000,0,0.0059855045,0.0323219,-9.847351,4000,0
808000,2.6005567e-09,-0.005858955,-0.0002663121,4000,0,0.043095633,0.0359132,-9.884462,4000,0
812000,0.0018642165,-0.007190536,-0.0021305257,4000,0,0.043095633,-0.0119708385,-9.786301,4000,0
816000,0.0042610625,-0.00426106,-0.0029294703,4000,0,0.031124622,-0.023941847,-9.79827,4000,0
820000,0.000798951,0.00026631766,-0.0015978953,4000,0,0.025139121,0.029927695,-9.862916,4000,0
824000,-0.005592638,0.0018642159,0.0002663172,4000,0,-0.023942016,0.056263912,-9.838972,4000,0
829000,-0.0042610574,0.0013315822,0.0010652646,5000,0,-0.047884032,0.01436538,-9.849746,5000,0
837000,0.003195792,0.0018642121,-0.0013315857,8000,0,-0.02274492,-0.047883864,-9.913193,8000,0
844000,0.002929474,0.002929485,-0.0047936873,7000,0,-0.01795651,-0.05626356,-9.943119,7000,0
848000,-0.0010652617,0.002663169,-0.0026631549,4000,0,-0.0035913019,-0.032321554,-9.911995,4000,0
853000,0.0018642151,0.00026631527,0.002396843,5000,0,0.034715924,-0.010773734,-9.884462,5000,0
860000,0.0010652643,0.0005326308,0.0031957936,7000,0,0.06224924,0.0395045,-9.883265,7000,0
864000,-0.005326327,0.002929466,0.0026631646,4000,0,0.047884032,0.06703782,-9.872493,4000,0
869000,-0.007456854,0.005592636,0.0021305261,5000,0,0.020350711,0.05746101,-9.879673,5000,0
877000,-0.0053263283,0.0061252653,-0.00026632263,8000,0,0.0059855045,0.016759587,-9.91918,8000,0
884000,-0.0034621132,0.0029294742,-0.0010652607,7000,0,-0.02873042,-0.01675924,-9.8916445,7000,0
888000,-0.0015978954,0.00079895044,0.0005326334,4000,0,-0.053869545,0.0071827765,-9.801862,4000,0
892000,-0.00026631565,-0.0010652641,0.0010652654,4000,0,-0.02873042,-0.0035911312,-9.797075,4000,0
896000,-0.0010652642,-0.0010652652,-0.00026631643,4000,0,0.0035913025,-0.023941847,-9.830593,4000,0
900000,0.00053263194,0.0010652652,0.0013315803,4000,0,-0.028730422,0.007182778,-9.874886,4000,0
904000,0.00292948,-0.0013315803,0.0045273737,4000,0,-0.07422027,0.017956689,-9.950302,4000,0
908000,0.00053263287,-0.0015979,0.003994741,4000,0,-0.062249243,0.023942191,-9.9862175,4000,0
912000,-0.003994747,0.003994737,0.0002663148,4000,0,-0.035913024,0.051475514,-9.916785,4000,0
916000,-0.0037284303,0.006391583,-0.002929481,4000,0,-0.016759416,0.063446514,-9.812637,4000,0
921000,0.0002663133,0.0029294735,-0.0026631653,5000,0,0.025139118,0.05506681,-9.8198185,5000,0
928000,0.00053263054,0.0005326319,-0.0018642134,7000,0,0.053869538,0.0383074,-9.8198185,7000,0
932000,-0.002663161,0.0010652683,-0.0029294766,4000,0,0.035913028,0.009576978,-9.781511,4000,0
936000,-0.0010652656,0.00026631396,-0.0037284258,4000,0,0.02633622,-0.035912853,-9.816229,4000,0
940000,0.002929479,0.0010652607,-0.0010652654,4000,0,0.038307235,-0.04429256,-9.795877,4000,0
944000,-0.0002663139,0.0037284235,0.002663165,4000,0,0.02633622,-0.026336052,-9.694122,4000,0
948000,-0.004527377,0.0053263195,0.0023968506,4000,0,-0.0011971008,-0.046686772,-9.697714,4000,0
952000,-0.00053263234,0.0023968464,0.0010652619,4000,0,0.008379708,-0.022744749,-9.758768,4000,0
956000,0.006391586,-0.00026631416,-0.0018642182,4000,0,0.038307235,0.027533492,-9.75757,4000,0
960000,0.008788437,0.0039947485,-0.0058589457,4000,0,0.03232173,0.02394219,-9.770737,4000,0
965000,0.0061252797,0.007723167,-0.003994727,5000,0,0.021547817,0.021547986,-9.799467,5000,0
972000,0.002663161,0.0045273756,-0.0023968422,7000,0,0.01316811,0.02753349,-9.77313,7000,0
976000,0.00026630427,0.00053263945,-0.00479369,4000,0,0.008379708,0.021547986,-9.686939,4000,0
980000,-0.0010652636,0.0010652667,-0.003994742,4000,0,0.043095633,0.020350885,-9.714474,4000,0
984000,-0.0015978953,0.0010652668,0.0002663164,4000,0,0.06823475,0.027533496,-9.873688,4000,0
988000,-0.0018642121,0.00053263345,0.0026631616,4000,0,0.06584056,-0.0023940294,-9.859323,4000,0
992000,-0.0007989499,0.0015978955,-0.00079894933,4000,0,0.062249243,-0.034715753,-9.727644,4000,0
996000,-0.0018642152,0.0026631604,-0.005858955,4000,0,0.035913028,-0.0011969315,-9.743204,4000,0
1000000,-0.0026631625,0.0018642147,-0.005592638,4000,0,-0.0047884043,0.038307402,-9.793484,4000,0
1012000,0.0029294742,-0.0026631646,-0.00026631576,7000,0,-0.03112462,-0.0155621385,-9.800666,7000,0
1016000,0.0010652583,-0.0026631681,0.003728423,4000,0,0.008379708,0.0023943733,-9.831791,4000,0
1020000,0.0021305287,-0.003195793,0.005326323,4000,0,0.014365211,0.056263916,-9.841368,4000,0
1028000,0.008255798,0.005060014,-0.00053261826,4000,0,0.010773908,-0.039504156,-9.909603,4000,0
1032000,0.0037284286,0.0077231643,0.00079896353,4000,0,0.011971008,-0.06464328,-9.932346,4000,0
1040000,0.0005326318,0.0063915877,0.00026631213,4000,0,-0.023942016,-0.052672267,-9.904812,4000,0
1045000,0.0026631663,0.005326322,0.0026631565,5000,0,0.0035913014,-0.038307056,-9.815029,5000,0
1056000,-0.004527382,0.005326318,-0.0007989407,4000,0,0.08140285,0.023942191,-9.896433,4000,0
1064000,0.0007989462,0.0069242185,-0.000798953,4000,0,-0.008379708,0.017956687,-9.782708,4000,0
1068000,0.0007989431,0.00559264,-0.0029294782,4000,0,-0.017956512,-0.009576638,-9.742006,4000,0
1080000,0.003195787,0.0010652661,-0.0045273784,7000,0,0.03591302,0.005985674,-9.740809,7000,0
1084000,0.0021305226,-0.0015978959,-0.0034621141,4000,0,-0.020350715,-0.04429256,-9.840169,4000,0
1088000,0.0029294745,-0.0013315863,0.0031957945,4000,0,-0.017956514,-0.084993996,-9.888055,4000,0
1092000,0.0018642104,-0.0002663205,0.006391588,4000,0,0.020350713,-0.05386937,-9.818621,4000,0
1096000,-0.00053263764,0.0023968425,0.0021305308,4000,0,0.035913024,0.0047885748,-9.7719345,4000,0
1100000,0.0002663152,0.0013315808,-4.2594667e-10,4000,0,0.025139121,0.055066817,-9.759963,4000,0
1104000,0.00292948,-0.0013315812,0.0053263213,4000,0,0.020350715,0.063446514,-9.762358,4000,0
1108000,0.002396841,-4.2150647e-09,0.008522118,4000,0,0.043095633,0.017956685,-9.842566,4000,0
1112000,-0.0005326369,0.0015978905,0.0058589564,4000,0,0.051475346,-0.03112445,-9.93953,4000,0
1116000,-0.0026631663,0.0031957892,0.0029294787,4000,0,0.019153617,-0.010773736,-9.932346,4000,0
1120000,-0.0029294791,0.0037284251,0.0021305291,4000,0,0.0,0.043095805,-9.831791,4000,0
1124000,-0.00026631594,0.0029294793,0.0018642104,4000,0,0.0,0.038307402,-9.730038,4000,0
1128000,-0.0015978962,0.001597896,0.0015978983,4000,0,0.011971008,-0.00957664,-9.66659,4000,0
1136000,-0.0031957927,-0.00079894974,0.0007989505,8000,0,0.043095633,-0.020350544,-9.708489,8000,0
1140000,0.002130529,-0.001065259,0.0021305324,4000,0,0.039504327,0.01077408,-9.835382,4000,0
1144000,0.005592637,0.00053263205,0.005858958,4000,0,0.005985504,0.019153787,-9.864112,4000,0
1148000,0.0037284265,1.2681426e-09,0.003195793,4000,0,-0.0047884043,-0.01556214,-9.800665,4000,0
1153000,0.0010652636,0.00079895224,-0.002130528,5000,0,-0.0011971008,-0.034715753,-9.788694,5000,0
1164000,0.0042610583,0.0026631579,-0.0029294812,4000,0,-0.021547817,0.02513929,-9.742006,4000,0
1168000,0.0023968476,0.0042610597,-0.0021305252,4000,0,0.008379707,0.0047885724,-9.682154,4000,0
1172000,0.00079894735,0.0053263246,-0.0034621067,4000,0,0.033518832,-0.016759247,-9.683351,4000,0
1176000,-0.001331584,0.00292948,-0.0037284228,4000,0,0.02633622,1.7036437e-07,-9.76116,4000,0
1180000,-0.004527371,0.0015979034,0.0018642168,4000,0,-0.035913024,-0.0035911317,-9.803061,4000,0
1184000,-0.0015978953,-0.0007989467,0.0018642149,4000,0,-0.06105215,0.01316828,-9.726444,4000,0
1192000,0.0010652662,-0.00026631524,-0.0029294773,4000,0,-0.016759414,0.0071827765,-9.791088,4000,0
1197000,0.0018642141,0.0013315786,0.0005326328,5000,0,-0.011971008,0.02753349,-9.797073,5000,0
1208000,0.0047936826,-0.0034621044,-0.00372844,4000,0,-0.033518832,-0.008379535,-9.888055,4000,0
1212000,-0.00079895294,-0.0063915816,-0.002929489,4000,0,0.019153617,-0.027533151,-9.840169,4000,0
1216000,-0.006657904,-0.006391581,-0.0023968578,4000,0,0.043095633,-0.03351866,-9.736021,4000,0
1220000,-0.0050600073,-0.004793689,-0.0013315808,4000,0,0.037110135,-0.0059853345,-9.706093,4000,0
1233000,0.0050600073,0.0015978937,-0.002929477,8000,0,-0.0071826056,0.019153787,-9.782708,8000,0
1240000,0.0026631574,-0.001864218,-9.158126e-09,7000,0,-0.04189853,1.7199406e-07,-9.854534,7000,0
1244000,-0.00026631815,-0.0015978997,0.0018642101,4000,0,-0.023942016,-0.026336048,-9.827002,4000,0
1248000,0.0029294766,0.0002663181,0.0018642144,4000,0,0.038307235,-0.05746067,-9.838972,4000,0
1256000,-0.0023968427,0.0002663221,-0.006125272,4000,0,0.050278243,-0.0035911305,-9.874886,4000,0
1260000,-0.0010652595,0.0026631616,-0.0021305312,4000,0,0.053869545,-0.04788387,-9.859325,4000,0
1264000,-0.0005326275,-0.00053263,0.0058589564,4000,0,0.023942016,-0.04788387,-9.773131,4000,0
1268000,-0.0007989423,-0.0037284265,0.0061252723,4000,0,-0.02274492,0.02873059,-9.75757,4000,0
1272000,0.0021305333,-0.0021305247,3.1780496e-09,4000,0,-0.0047884043,0.023942187,-9.865309,4000,0
1276000,0.0055926414,-0.0021305264,-0.00399474,4000,0,0.025139121,-0.032321554,-9.837774,4000,0
1280000,0.0031957948,-0.0023968387,-0.005858958,4000,0,-0.0047884043,-0.005985334,-9.745598,4000,0
1284000,0.0002663199,-0.0002663109,-0.0053263223,4000,0,-0.020350713,0.058658123,-9.800665,4000,0
1288000,0.0018642095,-0.002130532,-0.0034621095,4000,0,-0.023942016,0.073023334,-9.794682,4000,0
1292000,0.00053262844,-0.004793689,-0.0023968478,4000,0,-0.06584056,0.05985522,-9.751583,4000,0
1296000,-0.0023968504,-0.0013315793,0.002396841,4000,0,-0.053869545,0.05267261,-9.831791,4000,0
1300000,-0.0045273793,0.0029294768,0.0034621055,4000,0,0.0,0.026336394,-9.883265,4000,0
1304000,-0.0047936933,0.0018642063,-0.00079894654,4000,0,0.019153617,0.005985677,-9.873688,4000,0
1309000,-0.0015978969,0.0002663161,-0.00026631553,5000,0,0.03232172,0.025139289,-9.837774,5000,0
1320000,0.0037284251,-0.0007989502,0.0050600064,4000,0,0.021547817,0.009576978,-9.749191,4000,0
1324000,-0.0010652697,0.002396839,0.0037284286,4000,0,0.01316811,0.0407016,-9.749191,4000,0
1328000,-0.0021305317,0.0042610574,0.003195794,4000,0,0.008379708,0.063446514,-9.702503,4000,0
1332000,0.0013315844,0.003994747,0.005592635,4000,0,-0.020350713,0.021547986,-9.701307,4000,0
