timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
196000,1310988,1310988,1310996,1311004,0,0.022460677,0.0034543679,0.01906956,0.0,1310988,1310988,1310996,1311004,0,0.00019973706,0.00010015455,0.00010620104,0.0,1,1,1,0,1,1,1,0
396000,1310988,1310988,1310996,1311004,0,0.0013195446,0.0010881061,0.0014370731,0.0,1310988,1310988,1310996,1311004,0,9.792223e-05,4.5661516e-05,7.392546e-05,0.0,1,1,1,0,1,1,1,0
596000,1310988,1310988,1310996,1311004,0,0.0012138978,0.0006068382,0.0006068382,0.0,1310988,1310988,1310996,1311004,0,0.00015924346,7.96217e-05,7.96217e-05,0.0,1,1,1,0,1,1,1,0
796000,1310988,1310988,1310996,1311004,0,0.0003842792,0.0001924308,0.0001924308,0.0,1310988,1310988,1310996,1311004,0,8.684757e-05,4.342374e-05,4.342374e-05,0.0,1,1,1,0,1,1,1,0
996000,1310988,1310988,1310996,1311004,0,0.0014210657,0.000710051,0.000710051,0.0,1310988,1310988,1310996,1311004,0,0.00021319198,0.000106595886,0.000106595886,0.0,1,1,1,0,1,1,1,0
1197000,1310988,1310988,1310996,1311004,0,0.001061707,0.004018197,0.0031376148,0.0,1310988,1310988,1310996,1311004,0,0.00015017096,0.00025598748,0.0002300884,0.0,1,1,1,0,1,1,1,0
1400000,1310988,1310988,1310996,1311004,0,0.0032422573,0.0016225862,0.0027085799,0.0,1310988,1310988,1310996,1311004,0,0.00016023137,0.000166693,0.00015498073,0.0,1,1,1,0,1,1,1,0
1596000,1310988,1310988,1310996,1311004,0,0.0037689495,0.0043565533,0.0014427145,0.0,1310988,1310988,1310996,1311004,0,0.00033435598,0.00044539283,0.00014330563,0.0,1,1,1,0,1,1,1,0
1804000,1310988,1310988,1310996,1311004,0,0.0021705343,0.0023862014,0.003579955,0.0,1310988,1310988,1310996,1311004,0,0.00042501735,0.00022592512,0.00021580604,0.0,1,1,1,0,1,1,1,0
2001000,1310988,1310988,1310996,1311004,0,0.0045500244,0.0018617716,0.003715697,0.0,1310988,1310988,1310996,1311004,0,0.00011536629,0.000105767365,0.00021497185,0.0,1,1,1,0,1,1,1,0
2196000,1310988,1310988,1310996,1311004,0,0.0026232675,0.0027955433,0.0027269502,0.0,1310988,1310988,1310996,1311004,0,0.00039554524,0.00029883918,0.00013298866,0.0,1,1,1,0,1,1,1,0
2396000,1310988,1310988,1310996,1311004,0,0.0038164794,0.003071618,0.0062577785,0.0,1310988,1310988,1310996,1311004,0,0.00014679991,0.00018699873,0.00014940824,0.0,1,1,1,0,1,1,1,0
2600000,1310988,1310988,1310996,1311004,0,0.0030213243,0.0014045115,0.0033310277,0.0,1310988,1310988,1310996,1311004,0,0.00019412953,0.0001408627,0.00030684497,0.0,1,1,1,0,1,1,1,0
2800000,1310988,1310988,1310996,1311004,0,0.0011253334,0.0015772725,0.0011121988,0.0,1310988,1310988,1310996,1311004,0,0.0002969882,0.0003176914,0.0005431504,0.0,1,1,1,0,1,1,1,0
