timestamp,mag_inconsistency_angle
493000,0.0
1000000,0.0
1496000,0.0
2001000,0.0
2500000,0.0
3000000,0.0
3500000,0.00058212486
4000000,1.441044e-06
4500000,4.6102064e-09
5000000,7.976679e-05
5500000,2.078546e-07
6000000,6.0013644e-10
6500000,2.4812776e-12
7000000,8.355929e-15
7500000,4.6997894e-17
8000000,2.5112244e-19
8500000,7.250634e-22
9000000,1.8893544e-24
9500000,5.1440516e-06
10000000,2.4806164e-08
10500000,1.1364167e-10
10996000,3.6356383e-13
11500000,1.5822751e-15
11996000,3.916907e-18
12500000,9.211448e-21
13000000,2.1662701e-23
13500000,2.768334e-25
14000000,5.8755746e-28
14501000,2.307805e-30
14996000,5.7058396e-06
15496000,3.3781546e-08
16000000,1.0807439e-10
16496000,4.951089e-13
17000000,1.2256373e-15
17500000,5.9103937e-18
18000000,1.6211766e-20
18496000,4.4467682e-23
19001000,3.082968e-06
19500000,1.34174725e-08
19996000,4.2925368e-11
20496000,1.3732742e-13
21000000,4.624629e-16
21500000,1.405542e-18
22000000,6.4390497e-21
22500000,1.7661834e-23
22780000,1.1651626e-24
54554000,1.1069045e-24
54561000,1.0515593e-24
