timestamp,mag_inconsistency_angle
499000,0.0
1000000,0.0
1504000,0.0
2003000,0.0
2499000,0.0
3003000,0.0
3499000,0.0
4003000,0.0
4499000,0.0
5004000,0.0
5503000,0.0
6000000,0.0
6501000,0.0
7004000,0.0
7508000,0.0
8001000,0.0
8501000,0.0
9000000,0.0
9496000,0.0
10007000,0.0
10503000,0.0
11005000,0.0
11503000,0.0
12003000,0.0
12504000,0.0
13008000,0.0
13500000,0.0
14000000,0.0
14499000,0.0
15000000,0.0
15503000,0.0
16006000,0.0
16504000,0.0
17004000,0.0
17500000,0.0
18004000,0.0
18501000,0.0
18547000,0.0
44603000,0.0
44611000,0.0
45103000,1.4695636e-10
