timestamp,timestamp_sample,device_id,error_count,pressure,temperature
1001000,1001000,6620172,0,1007.1538,25.0
2004000,2004000,6620172,0,1007.1587,25.0
3000000,3000000,6620172,0,1007.1712,25.0
4000000,4000000,6620172,0,1007.1647,25.0
5000000,5000000,6620172,0,1007.1647,25.0
6000000,6000000,6620172,0,1007.17664,25.0
7000000,7000000,6620172,0,1007.15454,25.0
8004000,8004000,6620172,0,1007.1603,25.0
9001000,9001000,6620172,0,1007.15607,25.0
10001000,10001000,6620172,0,1007.1644,25.0
11004000,11004000,6620172,0,1007.1619,25.0
12004000,12004000,6620172,0,1007.15405,25.0
13004000,13004000,6620172,0,1007.17316,25.0
14004000,14004000,6620172,0,1007.1619,25.0
15005000,15005000,6620172,0,1007.15704,25.0
16000000,16000000,6620172,0,1007.15424,25.0
17004000,17004000,6620172,0,1007.1674,25.0
18004000,18004000,6620172,0,1007.1745,25.0
19004000,19004000,6620172,0,1007.1654,25.0
20000000,20000000,6620172,0,1007.15533,25.0
21000000,21000000,6620172,0,1007.16675,25.0
22000000,22000000,6620172,0,1007.1761,25.0
23000000,23000000,6620172,0,1007.1531,25.0
24007000,24007000,6620172,0,1007.15857,25.0
25003000,25003000,6620172,0,1007.16174,25.0
26007000,26007000,6620172,0,1007.1551,25.0
27003000,27003000,6620172,0,1007.15875,25.0
27999000,27999000,6620172,0,1007.1565,25.0
29003000,29003000,6620172,0,1007.1768,25.0
30007000,30007000,6620172,0,1007.1498,25.0
31003000,31003000,6620172,0,1007.1468,25.0
32004000,32004000,6620172,0,1007.1207,25.0
33003000,33003000,6620172,0,1007.10266,25.0
34004000,34004000,6620172,0,1007.0739,25.0
35001000,35001000,6620172,0,1007.0665,25.0
36001000,36001000,6620172,0,1007.0849,25.0
37001000,37001000,6620172,0,1007.07245,25.0
37997000,37997000,6620172,0,1007.0682,25.0
39001000,39001000,6620172,0,1007.0562,25.0
40001000,40001000,6620172,0,1007.06244,25.0
41001000,41001000,6620172,0,1007.0789,25.0
42005000,42005000,6620172,0,1007.082,25.0
43001000,43001000,6620172,0,1007.0611,25.0
44005000,44005000,6620172,0,1007.0748,25.0
45001000,45001000,6620172,0,1007.05206,25.0
46001000,46001000,6620172,0,1007.0613,25.0
47001000,47001000,6620172,0,1007.0595,25.0
48002000,48002000,6620172,0,1007.0522,25.0
49002000,49002000,6620172,0,1007.1233,25.0
50002000,50002000,6620172,0,1007.1678,25.0
51002000,51002000,6620172,0,1007.1758,25.0
52002000,52002000,6620172,0,1007.16003,25.0
