timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
2004000,136.5039,87.953545,0,84,7780,1024000,0,3,255
3005000,189.92871,74.394325,0,163,256,1024000,0,3,255
4008000,237.14453,66.68856,0,261,25,1024000,0,3,255
5008000,281.708,61.83231,0,352,438,1024000,0,3,255
6012000,327.0078,58.814354,0,430,567,1024000,0,3,255
7017000,375.4502,57.189674,0,501,739,1024000,0,3,255
8020000,424.51562,56.093502,0,591,689,1024000,0,3,255
9020000,477.2129,55.697117,0,664,519,1024000,0,3,255
10020000,527.9092,55.174454,0,745,572,1024000,0,3,255
11024000,586.77246,55.502506,0,817,896,1024000,0,3,255
12024000,648.69336,56.05715,0,893,981,1024000,0,3,255
13024000,709.5283,56.437187,0,977,688,1024000,0,3,255
14028000,769.76074,56.700115,0,1047,1072,1024000,0,3,255
15029000,830.6787,56.985573,0,1137,1024,1024000,0,3,255
16029000,888.9326,57.066998,0,1231,1227,1024000,0,3,255
17033000,946.0664,57.05726,0,1322,1252,1024000,0,3,255
18036000,1007.30273,57.285187,0,1399,2142,1024000,0,3,255
19037000,1068.0166,57.46659,0,1502,1819,1024000,0,3,255
20037000,1128.7451,57.63314,0,1577,1287,1024000,0,3,255
21040000,1189.5205,57.77737,0,1663,1280,1024000,0,3,255
22041000,1250.0635,57.902798,0,1722,1798,1024000,0,3,255
23044000,1308.6445,57.92513,0,1810,1661,1024000,0,3,255
24045000,1369.585,58.050484,0,1893,1746,1024000,0,3,255
25049000,1430.6035,58.16171,0,1980,1944,1024000,0,3,255
26052000,1491.1562,58.24829,0,2054,3145,1024000,0,3,255
27053000,1551.6553,58.33071,0,2130,3033,1024000,0,3,255
28056000,1607.0596,58.21836,0,2217,2692,1024000,0,3,255
29057000,1663.1367,58.14147,0,2286,3339,1024000,0,3,255
30061000,1720.2676,58.09948,0,2358,3699,1024000,0,3,255
31064000,1775.6416,58.004757,0,2437,3676,1024000,0,3,255
32064000,1831.6445,57.941433,0,2515,3996,1024000,0,3,255
33065000,1885.9932,57.82949,0,2581,4181,1024000,0,3,255
34069000,1945.5889,57.87515,0,2648,392,1024000,0,3,255
35069000,2000.0,57.77508,0,2722,4153,1024000,0,3,255
36072000,2065.0137,57.97343,0,2790,799,1024000,0,3,255
37072000,2122.3418,57.95581,0,2861,4682,1024000,0,3,255
38072000,2182.663,58.018692,0,2931,4041,1024000,0,3,255
39073000,2239.167,57.977966,0,3013,4303,1024000,0,3,255
40076000,2298.8125,58.01566,0,3088,3690,1024000,0,3,255
41076000,2357.0527,58.021187,0,3153,4015,1024000,0,3,255
42076000,2414.5908,58.00958,0,3229,3808,1024000,0,3,255
