timestamp,last_instance_change,instance_changed_count,accel_device_id,baro_device_id,gyro_device_id,mag_device_id,combined_test_ratio[0],combined_test_ratio[1],combined_test_ratio[2],combined_test_ratio[3],combined_test_ratio[4],combined_test_ratio[5],combined_test_ratio[6],combined_test_ratio[7],combined_test_ratio[8],relative_test_ratio[0],relative_test_ratio[1],relative_test_ratio[2],relative_test_ratio[3],relative_test_ratio[4],relative_test_ratio[5],relative_test_ratio[6],relative_test_ratio[7],relative_test_ratio[8],accumulated_gyro_error[0],accumulated_gyro_error[1],accumulated_gyro_error[2],accumulated_gyro_error[3],accumulated_accel_error[0],accumulated_accel_error[1],accumulated_accel_error[2],accumulated_accel_error[3],primary_instance,instances_available,healthy[0],healthy[1],healthy[2],healthy[3],healthy[4],healthy[5],healthy[6],healthy[7],healthy[8],gyro_fault_detected,accel_fault_detected
752000,705000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
1756000,705000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
2757000,705000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
3760000,705000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
4761000,705000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5772000,705000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
6777000,705000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7784000,705000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
8788000,705000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
9797000,705000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
10805000,705000,1,1310988,6620172,1310988,197388,0.021239989,0.02132483,0.021323431,0.021240693,0.021295967,0.021296123,nan,nan,nan,0.0,1.0,0.0026512044,1.0,0.0018671764,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
11813000,705000,1,1310988,6620172,1310988,197388,0.036052905,0.036026053,0.036039207,0.036081035,0.036094937,0.036098693,nan,nan,nan,0.0,1.0,0.004179173,1.0,0.009281509,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
12816000,705000,1,1310988,6620172,1310988,197388,0.018821469,0.019075487,0.019119866,0.01904805,0.01921184,0.01917541,nan,nan,nan,0.0,1.0,0.048557043,1.0,0.030543905,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
13824000,705000,1,1310988,6620172,1310988,197388,0.03236273,0.03237971,0.03237218,0.032356244,0.032377716,0.032375302,nan,nan,nan,0.0,1.0,0.055581246,1.0,0.045020923,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
14825000,705000,1,1310988,6620172,1310988,197388,0.026946483,0.026931781,0.026905116,0.026936198,0.026909655,0.026908273,nan,nan,nan,0.0,1.0,0.08208476,1.0,0.04975835,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
15828000,705000,1,1310988,6620172,1310988,197388,0.04011236,0.040182244,0.040187467,0.040141422,0.04012032,0.040175248,nan,nan,nan,0.0,1.0,0.08788797,1.0,0.08362697,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
16829000,705000,1,1310988,6620172,1310988,197388,0.021629518,0.02154778,0.021404183,0.021621756,0.021550197,0.021542085,nan,nan,nan,0.0,1.0,0.11652548,1.0,0.12793791,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
17836000,705000,1,1310988,6620172,1310988,197388,0.023427166,0.023534056,0.023560591,0.023433518,0.023581179,0.023566399,nan,nan,nan,0.0,1.0,0.2291322,1.0,0.2270385,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
18844000,705000,1,1310988,6620172,1310988,197388,0.033724174,0.033442747,0.033553664,0.033721875,0.03339655,0.03346177,nan,nan,nan,0.0,1.0,0.30549008,1.0,0.3008763,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
19852000,705000,1,1310988,6620172,1310988,197388,0.025317136,0.024057984,0.024489824,0.0253033,0.024355013,0.02422587,nan,nan,nan,0.0,1.0,0.34014183,1.0,0.3360071,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
20856000,705000,1,1310988,6620172,1310988,197388,0.02857193,0.027828198,0.027801298,0.028482724,0.02760379,0.027807763,nan,nan,nan,0.0,1.0,0.36463025,1.0,0.3573595,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
21864000,705000,1,1310988,6620172,1310988,197388,0.04580496,0.04645026,0.045103606,0.04446017,0.04635307,0.0463113,nan,nan,nan,0.0,1.0,0.3874123,1.0,0.38154483,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
22873000,705000,1,1310988,6620172,1310988,197388,0.011469204,0.010867614,0.010767587,0.011544799,0.010394229,0.01067686,nan,nan,nan,0.0,1.0,0.43683478,1.0,0.43453464,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
23884000,705000,1,1310988,6620172,1310988,197388,0.030695595,0.030830406,0.030935008,0.030667901,0.030948259,0.030932255,nan,nan,nan,0.0,1.0,0.4884662,1.0,0.47880965,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
24892000,705000,1,1310988,6620172,1310988,197388,0.02419791,0.024472654,0.024511015,0.024198262,0.024513539,0.024520634,nan,nan,nan,0.0,1.0,0.5236823,1.0,0.5053804,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
25893000,705000,1,1310988,6620172,1310988,197388,0.030372432,0.030568978,0.0306062,0.03036597,0.030616708,0.030659083,nan,nan,nan,0.0,1.0,0.5344654,1.0,0.51761955,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
26897000,705000,1,1310988,6620172,1310988,197388,0.035033625,0.0343031,0.03322543,0.035037413,0.034340627,0.03432785,nan,nan,nan,0.0,1.0,0.54704785,1.0,0.5565713,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
27905000,705000,1,1310988,6620172,1310988,197388,0.049730487,0.053750828,0.053206198,0.04962487,0.05378086,0.054004695,nan,nan,nan,0.0,1.0,0.7151384,1.0,0.74026436,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
28912000,705000,1,1310988,6620172,1310988,197388,0.029556625,0.022504766,0.02175829,0.029995669,0.021590302,0.0217269,nan,nan,nan,0.0,1.0,0.89555407,1.0,0.8991627,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
29917000,705000,1,1310988,6620172,1310988,197388,0.03316634,0.032672826,0.032606028,0.033007342,0.032677416,0.032594312,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
30921000,705000,1,1310988,6620172,1310988,197388,0.06466043,0.05277791,0.050751716,0.06622562,0.04804479,0.047818348,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
31928000,705000,1,1310988,6620172,1310988,197388,0.039933197,0.043777943,0.04386647,0.040153157,0.043827474,0.044140615,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
32940000,705000,1,1310988,6620172,1310988,197388,0.023440665,0.038885143,0.040017694,0.023950493,0.039385024,0.04028722,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
33948000,705000,1,1310988,6620172,1310988,197388,0.030369697,0.023150347,0.023824913,0.03137009,0.023127506,0.023132332,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
34956000,705000,1,1310988,6620172,1310988,197388,0.019820211,0.015667297,0.015992723,0.018949257,0.015840389,0.015995042,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
