timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
13872000,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,2,0,0,0,0,1
14597000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,2,0,0,0,0,1
14705000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,2,0,0,0,0,1
14837000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,2,0,0,0,0,1
15352000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,2,0,0,0,0,1
15352000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,2,0,0,0,0,1
15356000,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,2,0,0,0,0,1
16372000,-1.0,0.0,2.0,3.0,-0.020301823,-0.021218885,666.0,183,2,0,0,0,0,1
21393000,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,2,0,0,0,0,1
21412000,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,2,0,0,0,0,1
26425000,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,2,0,0,0,0,1
26444000,0.0,0.0,2.0,8.0,0.0,0.0,666.0,183,2,0,0,0,0,1
36452000,0.0,0.0,2.0,8.0,0.0,0.0,777.0,183,2,0,0,0,0,1
36465000,40.15402603149414,116.259521484375,0.0,0.0,0.0,0.0,49.891,21,2,0,0,0,0,1
36465000,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,2,0,0,0,0,1
41484000,0.0,0.0,2.0,7.0,0.0,0.0,777.0,183,2,0,0,0,0,1
