timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
984000,984000,197388,0.277226,-0.03375011,0.4714321,24.675455,0,0
1988000,1988000,197388,0.277226,-0.03375011,0.4714321,24.675455,0,0
2981000,2981000,197388,0.277226,-0.03375011,0.4714321,24.675455,0,0
3985000,3985000,197388,0.277226,-0.03375011,0.4714321,24.675455,0,0
4984000,4984000,197388,0.277226,-0.03375011,0.4714321,24.675455,0,0
5988000,5988000,197388,0.277226,-0.03375011,0.4714321,24.675455,0,0
6988000,6988000,197388,0.277226,-0.03375011,0.4714321,24.675455,0,0
7985000,7985000,197388,0.277226,-0.03375011,0.4714321,24.675455,0,0
8985000,8985000,197388,0.277226,-0.03375011,0.4714321,24.675455,0,0
9983000,9983000,197388,0.277226,-0.03375011,0.4714321,24.675455,0,0
10981000,10981000,197388,0.277226,-0.03375011,0.4714321,24.675455,0,0
11988000,11988000,197388,0.277226,-0.03375011,0.4714321,24.675455,0,0
12988000,12988000,197388,0.277226,-0.03375011,0.4714321,24.675455,0,0
13988000,13988000,197388,0.277226,-0.03375011,0.4714321,24.675455,0,0
14988000,14988000,197388,0.277226,-0.03375011,0.4714321,24.675455,0,0
15988000,15988000,197388,0.277226,-0.03375011,0.4714321,24.675455,0,0
16984000,16984000,197388,0.27804136,-0.03347167,0.47097152,24.675457,0,0
17984000,17984000,197388,0.28949603,-0.034897674,0.4639135,24.67544,0,0
18988000,18988000,197388,0.26952624,-0.037300903,0.47561085,24.673067,0,0
19984000,19984000,197388,0.27407554,-0.032771703,0.47333917,24.671406,0,0
20985000,20985000,197388,0.28231886,-0.040516425,0.467863,24.670511,0,0
21985000,21985000,197388,0.2747224,-0.02919895,0.47319797,24.670494,0,0
22984000,22984000,197388,0.27836195,-0.035521597,0.47063166,24.671005,0,0
23984000,23984000,197388,0.28052512,-0.03784009,0.46916425,24.671108,0,0
24988000,24988000,197388,0.2709679,-0.038266882,0.47471398,24.670918,0,0
25988000,25988000,197388,0.27582002,-0.032310076,0.47235653,24.670504,0,0
26985000,26985000,197388,0.2952913,-0.033803977,0.46032774,24.670252,0,0
27985000,27985000,197388,0.23984028,-0.03041303,0.49172446,24.669813,0,0
28988000,28988000,197388,0.33837697,-0.034911193,0.42956197,24.66956,0,0
29985000,29985000,197388,0.2003104,-0.03606047,0.50874025,24.669474,0,0
30981000,30981000,197388,0.333126,-0.035278432,0.43361703,24.669155,0,0
31984000,31984000,197388,0.24675693,-0.037131872,0.4878252,24.668821,0,0
32984000,32984000,197388,0.26663333,-0.03526202,0.47739336,24.668451,0,0
33985000,33985000,197388,0.30535418,-0.035192795,0.45360938,24.668272,0,0
34988000,34988000,197388,0.28330687,-0.036145955,0.46762365,24.66866,0,0
35985000,35985000,197388,0.27834466,-0.035500005,0.47064337,24.669094,0,0
36980000,36980000,197388,0.27514282,-0.059746966,0.4700723,24.670044,0,0
37984000,37984000,197388,0.27861655,-0.0316606,0.4707567,24.674469,0,0
38985000,38985000,197388,0.28094694,-0.032096617,0.46934012,24.675507,0,0
39985000,39985000,197388,0.2778056,-0.033244286,0.47112674,24.675476,0,0
40988000,40988000,197388,0.2773366,-0.033392187,0.47139248,24.675478,0,0
41985000,41985000,197388,0.2772759,-0.03341137,0.47142684,24.675478,0,0
