timestamp,tilt_limit,takeoff_state
712000,0.0,1
11068000,0.002,1
11080000,0.0044,1
12072000,0.20279992,1
12105000,0.20939991,1
16368000,0.20943952,2
17376000,0.20943952,3
18616000,0.20943952,4
21620000,0.21103951,5
21632000,0.21343951,5
22616000,0.41023982,5
23612000,0.60944027,5
24492000,0.7853982,5
40851000,0.7831982,3
40860000,0.7813982,3
41860000,0.58139735,3
42852000,0.38299674,1
