timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5012000,0.0,0.0,0.0,1
5108000,0.0,0.0,0.0,1
5916000,0.0,0.0,0.0,1
6928000,0.0,0.0,0.0,1
7948000,0.0,0.0,0.0,1
8952000,0.0,0.0,0.0,1
9963000,0.0,0.0,0.0,1
10988000,0.0,0.0,0.0,1
12009000,0.0,0.0,0.0,1
12912000,0.0,0.0,0.0,1
13931000,0.0,0.0,0.0,1
14940000,0.0,0.0,0.0,1
15966000,0.0,0.0,0.0,1
16972000,0.0,0.0,0.0,1
17988000,0.0,0.0,0.0,1
19003000,0.0,0.0,0.0,1
19316000,0.0,0.0,0.0,1
40928000,0.0,0.0,0.0,1
41031000,0.0,0.0,0.0,1
41932000,0.0,0.0,0.0,1
42852000,0.0,0.0,0.0,1
