timestamp,main_state_changes,main_state
56000,0,0
558000,0,0
1058000,0,0
1520000,0,0
2030000,0,0
2540000,0,0
3048000,0,0
3559000,0,0
4064000,0,0
4256000,0,0
4758000,0,0
5258000,0,0
5760000,0,0
6272000,0,0
6774000,0,0
7280000,0,0
7784000,0,0
8291000,0,0
8792000,0,0
9292000,0,0
9795000,0,0
10303000,0,0
10816000,0,0
11068000,1,4
11572000,1,4
12072000,1,4
12580000,1,4
13092000,1,4
13600000,1,4
14112000,1,4
14612000,1,4
15118000,1,4
15460000,1,4
15963000,1,4
16090000,1,4
16368000,1,4
16500000,2,7
16652000,2,7
17148000,2,7
17208000,2,7
17712000,2,7
18212000,2,7
18580000,2,7
18624000,2,7
19127000,2,7
19631000,2,7
20136000,2,7
20639000,2,7
21148000,2,7
21655000,2,7
22156000,2,7
22658000,2,7
23164000,2,7
23664000,2,7
23992000,2,7
24006000,2,7
24052000,2,7
24562000,2,7
25072000,2,7
25575000,2,7
26084000,2,7
26592000,2,7
27092000,2,7
27163000,2,7
27208000,2,7
27408000,2,7
27916000,2,7
28419000,2,7
28920000,2,7
29426000,2,7
29938000,2,7
30440000,2,7
30952000,2,7
31462000,2,7
31967000,2,7
32468000,2,7
32972000,2,7
33472000,2,7
33982000,2,7
34484000,2,7
34992000,2,7
35500000,2,7
36012000,2,7
36516000,2,7
37023000,2,7
37524000,2,7
37856000,3,11
37912000,3,11
38416000,3,11
38928000,3,11
39431000,3,11
39936000,3,11
40436000,3,11
40948000,3,11
41456000,3,11
41956000,3,11
42460000,3,11
42852000,3,11
43088000,3,11
43596000,3,11
