timestamp,mag_inconsistency_angle
499000,0.0
1004000,0.0
1496000,0.0
2000000,0.0
2500000,0.0
3000000,0.0
3495000,0.0
3999000,0.0
4499000,0.0
5000000,0.0
5495000,0.0
6000000,0.0
6503000,0.0
7003000,0.0
7504000,0.0
8000000,0.0
8499000,0.0
8995000,0.0
9500000,0.0
10000000,0.0
10468000,0.0
11003000,0.0
11495000,0.0
12004000,0.0
12500000,0.0
12992000,0.0
13492000,0.0
14004000,0.0
14496000,0.0
15000000,0.00022242783
15500000,4.9973e-06
16003000,4.941508e-08
16496000,4.189423e-10
17000000,7.6664656e-12
17504000,1.031282e-13
18003000,1.3872665e-15
18499000,2.291121e-17
19004000,1.582112e-19
19503000,1.8246956e-21
20003000,1.8992875e-23
20500000,2.5548947e-25
20992000,4.2194987e-27
21503000,6.968654e-29
21999000,5.0654083e-31
22504000,4.1085324e-05
22771000,3.003242e-06
