timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
5524000,0.0,0.0,50.88694,0.0,0.0,0.0,0.0,1,0,0,0
11079000,28.142958045201834,112.98371084476497,50.85077,-0.028332263,-0.0054157227,0.021321815,0.04912344,1,1,1,0
13476000,28.142958045201834,112.98371084476497,50.85077,-0.028332263,-0.0054157227,0.021321815,0.049361058,1,1,1,0
13871000,28.142958045201834,112.98371084476497,50.85077,-0.028332263,-0.0054157227,0.021321815,0.049720775,1,1,1,0
14671000,28.142958045201834,112.98371084476497,50.85077,-0.028332263,-0.0054157227,0.021321815,0.049386427,1,1,1,0
14764000,28.142958045201834,112.98371084476497,50.85077,-0.028332263,-0.0054157227,0.021321815,0.049862716,1,1,1,0
15287000,28.142958045201834,112.98371084476497,50.85077,-0.028332263,-0.0054157227,0.021321815,0.04966488,1,1,1,0
15575000,28.142958045201834,112.98371084476497,50.85077,-0.028332263,-0.0054157227,0.021321815,0.049980614,1,1,1,0
22204000,28.142958045201834,112.98371084476497,50.85077,-0.028332263,-0.0054157227,0.021321815,0.04965606,1,1,1,0
22303000,28.142958045201834,112.98371084476497,50.85077,-0.028332263,-0.0054157227,0.021321815,0.04998592,1,1,1,0
22771000,28.142958057767455,112.9837110470225,50.95448,-0.02693503,0.01441537,-0.08245001,0.05019784,1,1,1,0
23311000,28.142958057767455,112.9837110470225,50.95448,-0.02693503,0.01441537,-0.08245001,0.049780563,1,1,1,0
24015000,28.142958057767455,112.9837110470225,50.95448,-0.02693503,0.01441537,-0.08245001,0.04994856,1,1,1,0
24111000,28.142958057767455,112.9837110470225,50.95448,-0.02693503,0.01441537,-0.08245001,0.04988925,1,1,1,0
24315000,28.142958057767455,112.9837110470225,50.95448,-0.02693503,0.01441537,-0.08245001,0.04993563,1,1,1,0
24520000,28.142958057767455,112.9837110470225,50.95448,-0.02693503,0.01441537,-0.08245001,0.049770176,1,1,1,0
25124000,28.1429580594608,112.98371090218063,50.94702,-0.026746739,0.00021380922,-0.060081773,0.050817743,1,1,1,0
