timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
69182202,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,1,0,255,0,0,1
77189318,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,1,0,255,0,0,1
77897847,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,255,0,0,1
78003362,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,255,0,0,1
78096867,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,255,0,0,1
81094306,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,255,0,0,1
81098031,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,1,0,255,0,0,1
82109331,-1.0,0.0,2.0,3.0,0.0059722443,-0.033364803,666.0,183,1,0,255,0,0,1
87117561,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,1,0,255,0,0,1
87126916,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,1,0,255,0,0,1
107130093,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,1,0,255,0,0,1
107143263,4.418878063461307e-07,2.032932798101683e-06,0.0,0.0,0.0,0.0,0.0,21,1,0,255,0,0,1
107147049,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,1,0,255,0,0,1
112151710,0.0,0.0,2.0,7.0,0.0,0.0,777.0,183,1,0,255,0,0,1
112155423,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,1,0,255,0,0,1
112646958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,1,0,255,0,0,1
