timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
78154204,5.195828,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
78164115,5.1908937,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
78654087,5.193109,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
79154085,5.1757874,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
79654115,5.1856565,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
80154087,5.1709533,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
80654086,5.190289,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
81154124,5.1975403,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
81654085,5.1933103,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
82154429,5.189685,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
82654097,5.1930084,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
83154089,5.189383,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
83654221,5.191296,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
84154100,5.1832395,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
84654087,5.1725645,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
85154085,5.182434,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
85654095,5.1987486,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
86154299,5.1957273,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
86654089,5.196533,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
87154097,5.189987,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
87654088,5.1862607,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
88154085,5.182736,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
88654098,5.184146,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
