timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
107145180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110136966,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110191707,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110243352,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110286630,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110346839,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110393407,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110436824,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110496727,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110543325,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110586533,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110646495,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110693285,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110697693,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110750089,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110810094,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110850460,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110910422,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110956971,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111000673,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111060563,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111106932,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111150468,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111203720,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111256815,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111300410,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111360515,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111406788,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111450319,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111510277,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111556841,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111600427,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111660171,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111706635,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111709698,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111766591,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111819333,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111865576,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111915283,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111969221,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112015596,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112065230,0,0,0,0,0,0,0,0,1,0,0,0,0,0
