timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
78010624,inf,0,1,1,1,0,0,1,0,0,1
79012351,inf,0,1,1,1,0,0,1,0,0,1
80020362,inf,0,1,1,1,0,0,1,0,0,1
81023713,inf,0,1,1,1,0,0,1,0,0,1
82024015,inf,0,1,1,1,0,0,1,0,0,1
82124385,inf,0,1,1,1,1,0,1,0,0,1
83135280,inf,0,1,1,1,1,0,1,0,0,1
83783124,inf,0,1,0,0,1,0,1,0,0,1
83793623,inf,0,0,0,0,1,0,1,0,0,1
84795494,inf,0,0,0,0,1,0,0,1,0,1
85797354,inf,0,0,0,0,1,0,0,0,0,1
86802157,inf,0,0,0,0,1,0,0,0,0,1
87805567,inf,0,0,0,0,1,0,0,0,0,1
88817690,inf,0,0,0,0,1,0,0,0,0,1
89829974,inf,0,0,0,0,1,0,0,0,0,1
90831964,inf,0,0,0,0,1,0,0,0,0,1
91839507,inf,0,0,0,0,1,0,0,0,0,1
92851856,inf,0,0,0,0,1,0,0,0,0,1
93860959,inf,0,0,0,0,1,0,0,0,0,1
94867178,inf,0,0,0,0,1,0,0,0,0,1
95867630,inf,0,0,0,0,1,0,0,0,0,1
96873639,inf,0,0,0,0,1,0,0,0,0,1
97882846,inf,0,0,0,0,1,0,0,0,0,1
98889234,inf,0,0,0,0,1,0,0,0,0,1
99890910,inf,0,0,0,0,1,0,0,0,0,1
100903041,inf,0,0,0,0,1,0,0,0,0,1
101903263,inf,0,0,0,0,1,0,0,0,0,1
102907840,inf,0,0,0,0,1,0,0,0,0,1
103915550,inf,0,0,0,0,1,0,0,0,0,1
104917260,inf,0,0,0,0,1,0,0,0,0,1
105923364,inf,0,0,0,0,1,0,0,0,0,1
106931017,inf,0,0,0,0,1,0,0,0,0,1
107943146,inf,0,0,0,0,1,1,0,1,0,1
108949095,inf,0,0,0,0,1,1,1,0,0,1
109427530,inf,0,1,0,0,1,1,1,0,0,1
109766267,inf,0,1,1,0,1,1,1,0,0,1
110106648,inf,0,1,1,1,1,1,1,0,0,1
111106786,inf,0,1,1,1,1,1,1,0,0,1
112118982,inf,0,1,1,1,1,1,1,0,0,1
