timestamp,main_state_changes,main_state
78102080,2,7
78609687,2,7
79115671,2,7
79621673,2,7
80127677,2,7
80633731,2,7
81095672,2,7
81106802,2,7
81612834,2,7
82118783,2,7
82624670,2,7
83131670,2,7
83637684,2,7
84143699,2,7
84649703,2,7
85155697,2,7
85661669,2,7
86167687,2,7
86673684,2,7
87124787,2,7
87135698,2,7
87642025,2,7
88147682,2,7
88653677,2,7
89159838,2,7
89665683,2,7
90171770,2,7
90677698,2,7
91183685,2,7
91689668,2,7
92195668,2,7
92701821,2,7
93207684,2,7
93713799,2,7
94219670,2,7
94725707,2,7
95231878,2,7
95737743,2,7
96244157,2,7
96749669,2,7
97255863,2,7
97761679,2,7
98267673,2,7
98773697,2,7
99279670,2,7
99786357,2,7
100291790,2,7
100797736,2,7
101303700,2,7
101809697,2,7
102315678,2,7
102821688,2,7
103327841,2,7
103833669,2,7
104339668,2,7
104845682,2,7
105351857,2,7
105857686,2,7
106363684,2,7
106869683,2,7
107133711,2,7
107144832,3,11
107156408,3,11
107661682,3,11
108167928,3,11
108673668,3,11
109179751,3,11
109685683,3,11
110191684,3,11
110697668,3,11
111203698,3,11
111709674,3,11
112116739,3,11
112161725,3,11
112647687,3,11
