timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
15539000,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,2,0,0,0,0,1
16456000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,2,0,0,0,0,1
16601000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,2,0,0,0,0,1
16734000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,2,0,0,0,0,1
17268000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,2,0,0,0,0,1
17284000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,2,0,0,0,0,1
17316000,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,2,0,0,0,0,1
18484000,-1.0,0.0,2.0,3.0,-0.0773673,-0.01588894,666.0,183,2,0,0,0,0,1
23728000,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,2,0,0,0,0,1
23812000,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,2,0,0,0,0,1
44135000,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,2,0,0,0,0,1
44340000,40.154029846191406,116.259521484375,0.0,0.0,0.0,0.0,49.878,21,2,0,0,0,0,1
44340000,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,2,0,0,0,0,1
49686000,0.0,0.0,2.0,7.0,0.0,0.0,777.0,183,2,0,0,0,0,1
