timestamp,rtl_time_s,rtl_limit_fraction
11074000,0.0,0.0
12091000,0.10735261,0.00011928068
13100000,0.14477542,0.00016086159
14115000,0.21624896,0.00024027663
15124000,0.19578743,0.0002175416
16153000,0.113371275,0.00012596809
17192000,0.071909465,7.9899415e-05
18236000,0.03735479,4.1505325e-05
19268000,0.0023552317,2.6169243e-06
20294000,0.051585555,5.7317284e-05
21294000,0.5132965,0.0005703295
22308000,0.77672064,0.000863023
23312000,0.86004484,0.0009556055
24328000,0.8039539,0.0008932821
25333000,0.76699305,0.0008522145
26344000,0.83130455,0.00092367176
27344000,0.8383212,0.00093146804
28355000,0.8724211,0.0009693568
29368000,0.8704293,0.0009671437
30380000,0.8467234,0.0009408038
31391000,0.8338858,0.0009265398
32412000,0.8671151,0.0009634613
33439000,0.8351717,0.00092796865
34440000,0.91619533,0.0010179948
35450000,0.8792167,0.0009769074
36460000,0.8627058,0.0009585621
37463000,0.87846524,0.00097607257
38474000,0.87160265,0.0009684475
39492000,0.8408385,0.00093426503
40504000,0.7971407,0.000885712
41512000,0.84253764,0.000936153
42520000,0.864642,0.0009607134
43524000,0.89425737,0.0009936193
44548000,0.8890346,0.0009878163
45572000,0.25725687,0.00028584097
46572000,0.09713488,0.00010792765
47582000,0.11240254,0.00012489173
48600000,0.0876041,9.733789e-05
49608000,0.065764114,7.307124e-05
