timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
2003000,135.85742,88.27643,0,101,6779,1024000,0,3,255
3003000,179.99707,70.8929,0,194,7869,1024000,0,3,255
4004000,226.03125,63.850636,0,284,8238,1024000,0,3,255
5004000,278.95898,61.44471,0,367,193,1024000,0,3,255
6004000,318.0039,57.40143,0,451,8203,1024000,0,3,255
7004000,373.62012,57.12846,0,542,314,1024000,0,3,255
8007000,423.46582,56.14024,0,629,193,1024000,0,3,255
9011000,475.63086,55.648865,0,724,404,1024000,0,3,255
10016000,525.8926,55.055756,0,815,835,1024000,0,3,255
11019000,580.33105,54.98163,0,914,1004,1024000,0,3,255
12019000,637.33984,55.157063,0,1016,1110,1024000,0,3,255
13023000,695.5117,55.379547,0,1109,1406,1024000,0,3,255
14028000,756.3008,55.757946,0,1197,1239,1024000,0,3,255
15032000,814.0049,55.876225,0,1273,1516,1024000,0,3,255
16034000,872.708,56.050613,0,1364,2206,1024000,0,3,255
17035000,928.85547,56.053074,0,1474,2427,1024000,0,3,255
18035000,988.70215,56.268974,0,1565,1802,1024000,0,3,255
19036000,1044.7607,56.25462,0,1664,1558,1024000,0,3,255
20039000,1099.9463,56.19138,0,1762,2349,1024000,0,3,255
21040000,1162.0234,56.4747,0,1856,1635,1024000,0,3,255
22043000,1222.7383,56.663345,0,1947,1566,1024000,0,3,255
23043000,1283.5879,56.848747,0,2021,1752,1024000,0,3,255
24043000,1345.0322,57.043648,0,2113,1578,1024000,0,3,255
25043000,1404.7812,57.15372,0,2201,1804,1024000,0,3,255
26046000,1463.5479,57.210064,0,2278,1857,1024000,0,3,255
27048000,1522.5195,57.272026,0,2361,2816,1024000,0,3,255
28055000,1580.8867,57.297184,0,2449,3830,1024000,0,3,255
29056000,1642.2783,57.438385,0,2553,3858,1024000,0,3,255
30056000,1702.5498,57.534122,0,2646,4183,1024000,0,3,255
31060000,1761.0186,57.557148,0,2738,3338,1024000,0,3,255
32063000,1819.1816,57.57086,0,2839,3529,1024000,0,3,255
33064000,1875.96,57.544785,0,2936,3753,1024000,0,3,255
34064000,1933.8516,57.555103,0,3030,3699,1024000,0,3,255
35067000,1992.5596,57.583435,0,3118,4011,1024000,0,3,255
36067000,2048.6826,57.542416,0,3221,3803,1024000,0,3,255
37068000,2105.0254,57.50807,0,3301,3699,1024000,0,3,255
38068000,2169.043,57.681175,0,3383,104,1024000,0,3,255
39068000,2229.5254,57.753742,0,3490,459,1024000,0,3,255
40071000,2293.4775,57.905865,0,3582,104,1024000,0,3,255
41071000,2354.957,57.99387,0,3677,208,1024000,0,3,255
42075000,2407.379,57.85439,0,3765,4028,1024000,0,3,255
43075000,2468.171,57.92333,0,3843,245,1024000,0,3,255
44075000,2520.8232,57.802464,0,3942,3651,1024000,0,3,255
45076000,2577.7695,57.781975,0,4030,3501,1024000,0,3,255
