timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
496000,496000,1311004,1311004,0.0,0.0,0.0,0.0,6.842864e-10,-0.039206725,4000,4000,0,0
1000000,1000000,1311004,1311004,0.0,0.0,0.0,0.0,1.0264295e-09,-0.058810078,6000,6000,0,0
1500000,1500000,1311004,1311004,0.0,0.0,0.0,0.0,1.3685728e-09,-0.07841345,8000,8000,0,0
2003000,2003000,1311004,1311004,0.0,0.0,0.0,0.0,6.842864e-10,-0.039206725,4000,4000,0,0
2500000,2500000,1311004,1311004,0.0,0.0,0.0,0.0,1.197501e-09,-0.068611756,7000,7000,0,0
3003000,3003000,1311004,1311004,0.0,0.0,0.0,0.0,1.197501e-09,-0.068611756,7000,7000,0,0
3501000,3501000,1311004,1311004,0.0,0.0,0.0,0.0,8.553578e-10,-0.04900839,5000,5000,0,0
4004000,4004000,1311004,1311004,0.0,0.0,0.0,0.0,8.553578e-10,-0.04900839,5000,5000,0,0
4504000,4488000,1311004,1311004,0.0,0.0,0.0,0.0,1.197501e-09,-0.068611756,7000,7000,0,0
5000000,4980000,1311004,1311004,0.0,0.0,0.0,0.0,6.842864e-10,-0.039206725,4000,4000,0,0
5503000,5488000,1311004,1311004,0.0,0.0,0.0,0.0,6.842864e-10,-0.039206725,4000,4000,0,0
6004000,5988000,1311004,1311004,0.0,0.0,0.0,0.0,1.3685728e-09,-0.07841345,8000,8000,0,0
6500000,6500000,1311004,1311004,0.0,0.0,0.0,0.0,8.553578e-10,-0.04900839,5000,5000,0,0
7000000,7000000,1311004,1311004,0.0,0.0,0.0,0.0,6.842864e-10,-0.039206725,4000,4000,0,0
7504000,7504000,1311004,1311004,0.0,0.0,0.0,0.0,1.197501e-09,-0.068611756,7000,7000,0,0
8003000,8003000,1311004,1311004,0.0,0.0,0.0,0.0,6.842864e-10,-0.039206725,4000,4000,0,0
8500000,8500000,1311004,1311004,0.0,0.0,0.0,0.0,8.553578e-10,-0.04900839,5000,5000,0,0
9003000,9003000,1311004,1311004,0.0,0.0,0.0,0.0,6.842864e-10,-0.039206725,4000,4000,0,0
9503000,9503000,1311004,1311004,0.0,0.0,0.0,0.0,8.553578e-10,-0.04900839,5000,5000,0,0
10000000,10000000,1311004,1311004,0.0,0.0,0.0,0.0,6.842864e-10,-0.039206725,4000,4000,0,0
10500000,10500000,1311004,1311004,0.0,0.0,0.0,0.0,6.842864e-10,-0.039206725,4000,4000,0,0
11001000,11001000,1311004,1311004,0.0,0.0,0.0,0.0,8.553578e-10,-0.04900839,5000,5000,0,0
11500000,11500000,1311004,1311004,0.0,0.0,0.0,0.0,8.553578e-10,-0.04900839,5000,5000,0,0
12000000,12000000,1311004,1311004,0.0,0.0,0.0,0.0,6.842864e-10,-0.039206725,4000,4000,0,0
12501000,12501000,1311004,1311004,0.0,0.0,0.0,0.0,1.0264295e-09,-0.058810078,6000,6000,0,0
13000000,13000000,1311004,1311004,0.0,0.0,0.0,0.0,6.842864e-10,-0.039206725,4000,4000,0,0
13501000,13501000,1311004,1311004,0.0,0.0,0.0,0.0,1.0264295e-09,-0.058810078,6000,6000,0,0
14003000,14003000,1311004,1311004,0.0,0.0,0.0,0.0,1.197501e-09,-0.068611756,7000,7000,0,0
14504000,14504000,1311004,1311004,0.0,0.0,0.0,0.0,1.3685728e-09,-0.07841345,8000,8000,0,0
15000000,15000000,1311004,1311004,0.0,0.0,0.0,0.0,6.842864e-10,-0.039206725,4000,4000,0,0
15506000,15506000,1311004,1311004,0.0,0.0,0.0,0.0,1.197501e-09,-0.068611756,7000,7000,0,0
16003000,16003000,1311004,1311004,0.0,0.0,0.0,0.0,1.197501e-09,-0.068611756,7000,7000,0,0
16502000,16502000,1311004,1311004,0.0,0.0,0.0,0.0,5.1321475e-10,-0.029405039,3000,3000,0,0
17003000,17003000,1311004,1311004,0.0,0.0,0.0,0.0,1.3685728e-09,-0.07841345,8000,8000,0,0
17500000,17500000,1311004,1311004,0.0,0.0,0.0,0.0,6.842864e-10,-0.039206725,4000,4000,0,0
18000000,18000000,1311004,1311004,0.0,0.0,0.0,0.0,1.3685728e-09,-0.07841345,8000,8000,0,0
18504000,18504000,1311004,1311004,0.0,0.0,0.0,0.0,1.3685728e-09,-0.07841345,8000,8000,0,0
19003000,19003000,1311004,1311004,0.0,0.0,0.0,0.0,8.553578e-10,-0.04900839,5000,5000,0,0
19499000,19499000,1311004,1311004,2.7491157e-07,-2.1659096e-05,2.3799467e-08,-2.965016e-06,-3.7730835e-08,-0.039661177,4000,4000,0,0
20001000,20001000,1311004,1311004,2.986768e-06,-3.0403575e-05,1.5706792e-06,-0.00016175007,1.4853321e-05,-0.054152068,5000,5000,0,0
20503000,20503000,1311004,1311004,-1.3982449e-05,3.3861073e-05,3.4262266e-06,-0.00060072716,5.17301e-05,-0.06580653,5000,5000,0,0
21000000,21000000,1311004,1311004,0.000116859,0.00032787313,3.435387e-05,-4.5328093e-08,1.2213881e-08,-0.0426629,4000,4000,0,0
21503000,21503000,1311004,1311004,0.00013581505,0.00014971095,4.4967976e-05,2.1393132e-09,6.893858e-08,-0.08225907,9000,9000,0,0
22007000,22007000,1311004,1311004,-0.0002246107,-7.6281445e-05,-2.5423968e-05,6.8853626e-07,-8.770534e-09,-0.07777866,8000,8000,0,0
22503000,22503000,1311004,1311004,-9.4301315e-05,-0.00012273587,-8.7459875e-06,4.012191e-07,1.112097e-09,-0.038453877,4000,4000,0,0
23000000,23000000,1311004,1311004,0.00010925822,0.00011666013,-4.8247675e-06,3.6905368e-09,7.3547284e-07,-0.048941176,5000,5000,0,0
23504000,23504000,1311004,1311004,0.00019072449,0.000113445654,-9.118489e-06,-1.3656405e-08,1.7353109e-06,-0.07755072,8000,8000,0,0
24003000,24003000,1311004,1311004,9.0316986e-05,-0.0001425663,-5.1267216e-06,9.915049e-08,2.2508765e-07,-0.07701881,8000,8000,0,0
24498000,24498000,1311004,1311004,-0.00042466025,-9.744047e-05,-3.440583e-06,2.2961646e-07,-2.3227578e-07,-0.07638879,8000,8000,0,0
25000000,25000000,1311004,1311004,3.4617013e-05,-5.506481e-05,-3.72428e-06,3.4624467e-08,-8.276204e-09,-0.04947605,5000,5000,0,0
25502000,25502000,1311004,1311004,5.2425085e-06,-3.5624787e-06,-2.881626e-06,-4.2890317e-08,4.17676e-09,-0.02979938,3000,3000,0,0
26003000,26003000,1311004,1311004,6.259306e-05,7.548799e-05,-1.5211372e-06,-5.6312876e-07,2.4339458e-08,-0.049240068,5000,5000,0,0
26495000,26495000,1311004,1311004,-4.9769616e-05,5.2628257e-05,4.589673e-06,-4.3725137e-07,7.318406e-09,-0.038990755,4000,4000,0,0
27000000,27000000,1311004,1311004,-5.148967e-05,-8.186808e-06,3.3141637e-06,-2.047644e-08,8.903093e-08,-0.049435683,5000,5000,0,0
27500000,27500000,1311004,1311004,8.808501e-05,-3.944236e-05,-1.9483261e-06,1.3018234e-07,3.856953e-07,-0.03912265,4000,4000,0,0
28006000,28006000,1311004,1311004,-1.5737679e-06,-0.00011209101,-6.0114944e-06,6.0221856e-07,4.891133e-07,-0.06752914,7000,7000,0,0
28507000,28507000,1311004,1311004,6.813549e-05,-0.00017831725,-6.6265566e-06,3.6878748e-07,1.9339967e-07,-0.07938662,8000,8000,0,0
29003000,29003000,1311004,1311004,7.4774525e-06,0.00011686297,-3.6144093e-06,-2.837795e-08,1.0078567e-09,-0.048504304,5000,5000,0,0
29500000,29500000,1311004,1311004,0.0026706299,3.6161025e-05,-3.6902643e-06,-8.391105e-08,-8.723732e-07,-0.039357867,4000,4000,0,0
30000000,30000000,1311004,1311004,-0.0009462245,5.3122717e-06,-3.5884857e-06,-6.7346406e-08,-1.0853698e-05,-0.038270243,4000,4000,0,0
30500000,30500000,1311004,1311004,-0.0013334665,1.1907958e-05,-2.8381803e-06,-1.04827585e-07,-6.555087e-06,-0.03888537,4000,4000,0,0
31000000,31000000,1311004,1311004,0.01100415,5.772211e-05,2.5471653e-07,-1.1933903e-07,8.232991e-06,-0.040791724,4000,4000,0,0
31500000,31500000,1311004,1311004,-0.0041650515,2.2955706e-05,1.7195541e-06,-5.4822138e-08,-6.102249e-06,-0.03871583,4000,4000,0,0
32000000,32000000,1311004,1311004,-0.00034268183,-8.1690436e-05,6.637137e-06,-3.856263e-09,5.5250013e-08,-0.03861302,4000,4000,0,0
32500000,32500000,1311004,1311004,0.0076107997,9.640033e-05,4.009828e-06,-3.0939127e-08,1.0179875e-05,-0.043148447,4000,4000,0,0
33000000,33000000,1311004,1311004,-0.0059772814,-7.129379e-05,1.3521483e-06,-8.342442e-09,-1.1046928e-05,-0.039777976,4000,4000,0,0
33500000,33500000,1311004,1311004,0.0021363895,-1.7224222e-05,-3.1406064e-06,-6.805961e-08,3.7385387e-06,-0.048347607,5000,5000,0,0
34003000,34003000,1311004,1311004,0.0013000064,4.3492022e-05,1.1450135e-06,-1.635252e-07,1.8564292e-06,-0.038768213,4000,4000,0,0
34503000,34503000,1311004,1311004,-0.012431396,-1.8595887e-05,-3.5113867e-06,-1.0254986e-07,-1.213787e-05,-0.041342035,4000,4000,0,0
35003000,35003000,1311004,1311004,0.0056802914,-2.1116442e-05,-3.9957663e-06,-2.4333575e-08,7.30089e-06,-0.048650835,5000,5000,0,0
35507000,35507000,1311004,1311004,0.001421283,6.7671484e-05,-5.9724573e-07,-3.6306712e-08,-8.898486e-08,-0.077102825,8000,8000,0,0
36002000,36002000,1311004,1311004,-0.015197621,-5.3377567e-05,-1.005798e-06,-7.1259385e-09,-1.3729037e-05,-0.07405148,7000,7000,0,0
36503000,36503000,1311004,1311004,0.010755855,-4.772069e-05,-2.7675933e-06,-6.098505e-10,2.176644e-05,-0.070474215,7000,7000,0,0
37003000,37003000,1311004,1311004,0.00013123774,1.50403985e-05,5.029883e-07,-2.776806e-09,-2.8440805e-08,-0.038489785,4000,4000,0,0
37499000,37499000,1311004,1311004,-0.0005449711,-3.8993254e-05,2.6935209e-06,-4.9510413e-11,8.767804e-06,-0.039283115,4000,4000,0,0
38000000,38000000,1311004,1311004,-0.00013001468,-1.9865576e-05,5.2160162e-06,2.089488e-09,2.2062222e-06,-0.049070545,5000,5000,0,0
38503000,38503000,1311004,1311004,-2.6366497e-05,7.636475e-06,3.3572421e-06,1.0880834e-11,4.042768e-07,-0.039275292,4000,4000,0,0
39007000,39007000,1311004,1311004,-4.3064225e-05,3.0297897e-05,7.062851e-06,-4.821028e-10,6.33009e-08,-0.078286685,8000,8000,0,0
39504000,39504000,1311004,1311004,0.0010323456,-2.0005436e-05,0.00067624915,1.5102227e-08,-3.114697e-08,-0.056647774,6000,6000,0,0
40006000,40006000,1311004,1311004,0.0006350835,-0.00016545618,-0.0007041134,2.7044056e-10,-3.8724672e-09,-0.07392269,8000,8000,0,0
40503000,40503000,1311004,1311004,-2.709653e-05,0.0001811219,-0.0006629195,-3.6204204e-07,-6.948534e-08,-0.07580638,8000,8000,0,0
41004000,41004000,1311004,1311004,1.2005569e-05,-2.6810094e-05,1.3663581e-05,-0.001977998,-0.00088236755,-0.10768631,5000,5000,0,0
41503000,41503000,1311004,1311004,-7.4487666e-06,8.7646995e-06,5.731699e-06,-2.4673747e-05,-0.00029080786,-0.06441174,5000,5000,0,0
