timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
511000,inf,0,1,1,1,0,0,1,1,0,1
1512000,inf,0,1,1,1,0,0,1,0,0,1
2512000,inf,0,1,1,1,0,0,1,0,0,1
3523000,inf,0,1,1,1,0,0,1,0,0,1
4527000,inf,0,1,1,1,0,0,1,0,0,1
5528000,inf,0,1,1,1,0,0,1,0,0,1
6535000,inf,0,1,1,1,0,0,1,0,0,1
7536000,inf,0,1,1,1,0,0,1,0,0,1
8540000,inf,0,1,1,1,0,0,1,0,0,1
9544000,inf,0,1,1,1,0,0,1,0,0,1
10547000,inf,0,1,1,1,0,0,1,0,0,1
11095000,inf,0,1,1,1,1,1,1,0,0,1
12100000,inf,0,1,1,1,1,1,1,0,0,1
13108000,inf,0,1,1,1,1,1,1,0,0,1
14116000,inf,0,1,1,1,1,1,1,0,0,1
15120000,inf,0,1,1,1,1,1,1,0,0,1
16127000,inf,0,1,1,1,1,1,1,0,0,1
17133000,inf,0,1,1,1,1,1,1,0,0,1
17583000,inf,0,1,1,1,0,0,1,0,0,1
18587000,inf,0,1,1,1,0,0,1,0,0,1
19263000,inf,0,1,1,1,1,0,1,0,0,1
19988000,inf,0,1,0,0,1,0,1,0,0,1
19996000,inf,0,0,0,0,1,0,1,0,0,1
21000000,inf,0,0,0,0,1,0,0,0,0,1
22007000,inf,0,0,0,0,1,0,0,0,0,1
23008000,inf,0,0,0,0,1,0,0,0,0,1
24015000,inf,0,0,0,0,1,0,0,0,0,1
24988000,inf,0,0,0,0,0,0,0,0,0,1
25998000,inf,0,0,0,0,0,0,0,0,0,1
27000000,inf,0,0,0,0,0,0,0,0,0,1
28010000,inf,0,0,0,0,0,0,0,0,0,1
29019000,inf,0,0,0,0,0,0,0,0,0,1
30019000,inf,0,0,0,0,0,0,0,0,0,1
31020000,inf,0,0,0,0,0,0,0,0,0,1
32020000,inf,0,0,0,0,0,0,0,0,0,1
33030000,inf,0,0,0,0,0,0,0,0,0,1
34033000,inf,0,0,0,0,0,0,0,0,0,1
35039000,inf,0,0,0,0,0,0,0,0,0,1
36040000,inf,0,0,0,0,0,0,0,0,0,1
37043000,inf,0,0,0,0,0,0,0,0,0,1
38048000,inf,0,0,0,0,0,0,0,0,0,1
39048000,inf,0,0,0,0,0,0,0,0,0,1
40015000,inf,0,0,0,0,1,1,0,1,0,1
41020000,inf,0,0,0,0,1,1,0,0,0,1
41597000,inf,0,1,0,0,1,1,1,0,0,1
41955000,inf,0,1,1,0,1,1,1,0,0,1
42292000,inf,0,1,1,1,1,1,1,0,0,1
43292000,inf,0,1,1,1,1,1,1,0,0,1
44295000,inf,0,1,1,1,1,1,1,0,0,1
45298000,inf,0,1,1,1,1,1,1,0,0,1
