timestamp,mag_inconsistency_angle
500000,0.0
1000000,0.0
1500000,0.0
2003000,0.0
2500000,0.0
3003000,0.0
3501000,0.0
4004000,0.0
4496000,0.0
5000000,0.0
5503000,0.0
6004000,0.0
6500000,0.0
6996000,0.0
7504000,0.0
8003000,0.0
8500000,0.0
9003000,0.0
9503000,0.0
10000000,0.0
10496000,0.0
11001000,0.0
11500000,0.0
12000000,0.0
12501000,0.0
13000000,0.0
13501000,0.0
14003000,0.0
14504000,0.0
15000000,0.0
15506000,0.0
16003000,0.0
16502000,0.0
17003000,0.0
17465000,0.0
44316000,0.0
44320000,0.0
44809000,7.6428766e-09
