timestamp,main_state_changes,main_state
55000,0,0
560000,0,0
1060000,0,0
1522000,0,0
2032000,0,0
2538000,0,0
3040000,0,0
3540000,0,0
4049000,0,0
4272000,0,0
4780000,0,0
5291000,0,0
5800000,0,0
6308000,0,0
6816000,0,0
7320000,0,0
7827000,0,0
8334000,0,0
8840000,0,0
9348000,0,0
9850000,0,0
10359000,0,0
10863000,0,0
11064000,1,4
11572000,1,4
12088000,1,4
12599000,1,4
13108000,1,4
13610000,1,4
14112000,1,4
14612000,1,4
15120000,1,4
15623000,1,4
16127000,1,4
16628000,1,4
16736000,1,4
17244000,1,4
17465000,1,4
17566000,2,7
17675000,2,7
18184000,2,7
18244000,2,7
18752000,2,7
19263000,2,7
19768000,2,7
20271000,2,7
20783000,2,7
21292000,2,7
21796000,2,7
22307000,2,7
22807000,2,7
23307000,2,7
23807000,2,7
24284000,2,7
24308000,2,7
24331000,2,7
24839000,2,7
25348000,2,7
25854000,2,7
26360000,2,7
26860000,2,7
27367000,2,7
27868000,2,7
28380000,2,7
28880000,2,7
29324000,2,7
29336000,2,7
29841000,2,7
30352000,2,7
30863000,2,7
31367000,2,7
31876000,2,7
32387000,2,7
32891000,2,7
33391000,2,7
33896000,2,7
34404000,2,7
34912000,2,7
35420000,2,7
35930000,2,7
36432000,2,7
36935000,2,7
37444000,2,7
37952000,2,7
38459000,2,7
38971000,2,7
39355000,2,7
39368000,3,11
39878000,3,11
40384000,3,11
40888000,3,11
41388000,3,11
41892000,3,11
42404000,3,11
42912000,3,11
43423000,3,11
43929000,3,11
44312000,3,11
44386000,3,11
44891000,3,11
