timestamp,rtl_time_s,rtl_limit_fraction
11064000,0.0,0.0
12079000,0.05478406,6.087118e-05
13099000,0.079614595,8.846066e-05
14112000,0.044135366,4.90393e-05
15120000,0.10174839,0.00011305378
16127000,0.1605215,0.00017835725
17143000,0.12523234,0.00013914704
18184000,0.073382236,8.153582e-05
19208000,0.16093725,0.00017881919
20216000,0.023229627,2.5810697e-05
21240000,0.12270496,0.00013633886
22243000,0.5317733,0.0005908593
23260000,0.70913625,0.0007879292
24284000,0.89663935,0.000996266
25298000,0.80348665,0.00089276297
26308000,0.7927158,0.00088079536
27311000,0.79432976,0.0008825887
28323000,0.86892825,0.0009654759
29324000,0.8852645,0.0009836273
30340000,0.9030426,0.0010033807
31367000,0.9581061,0.0010645625
32387000,0.9456517,0.0010507242
33391000,0.94813764,0.0010534863
34400000,0.9899917,0.0010999908
35407000,0.9901546,0.0011001718
36432000,1.0702282,0.0011891425
37444000,1.0438054,0.0011597838
38459000,1.0205452,0.0011339393
39468000,1.0311482,0.0011457202
40491000,0.4634379,0.00051493105
41539000,0.24263579,0.00026959536
42551000,0.19537076,0.00021707865
43575000,0.18941736,0.00021046375
44592000,0.17313343,0.0001923705
