timestamp,saturation_status
999000,1529
2004000,1529
2996000,1529
4005000,1533
5000000,1533
6000000,1533
6998000,1533
8000000,1533
9000000,1533
10000000,1533
11003000,1533
12000000,1529
13000000,1533
14000000,1533
15000000,1533
16004000,1533
17000000,1533
18000000,1533
19003000,1
19999000,1
20996000,1
22003000,1
23004000,1
24000000,1
25000000,1
26000000,1
27004000,1
28000000,1
29000000,1
30000000,1
31000000,1
32002000,1
33000000,1
34004000,1
35000000,1
36004000,1
36998000,1
38000000,1
39004000,1
40004000,1
41003000,1533
42000000,1533
42996000,1529
