timestamp,saturation_status
997000,1529
2001000,1529
3000000,1529
4001000,1533
5001000,1533
6000000,1533
6992000,1533
8002000,1533
9005000,1533
10005000,1533
11000000,1533
12000000,1533
13004000,1533
14001000,1533
15001000,1533
16001000,1533
17005000,1529
18005000,1533
19000000,1533
20002000,1533
21005000,1
21997000,1
23001000,1
24001000,1
25000000,1
26002000,1
27000000,1
28005000,1
29004000,1
30001000,1
31000000,3
32000000,1
33001000,3
34000000,1
35000000,1
36000000,1
37002000,1
38005000,1
39001000,1
40001000,1
41002000,1
42005000,1
43002000,5
44001000,1533
45000000,1533
46004000,1533
47002000,1533
48004000,1533
49000000,1533
