timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
29033000,29033000,0.5351295,0.0002745038,0.0413979,4.0835686,4.6630947e-05,3.9750178,0
29041000,29041000,0.53507286,0.00026836287,0.04608967,4.06599,5.8049493e-05,3.9595356,0
29124000,29124000,0.5345886,0.00022670897,0.057189193,3.9020045,9.313172e-05,3.8023102,0
29228000,29228000,0.533891,0.00018810532,0.069781266,3.692543,0.0001465243,3.6136677,0
29329000,29329000,0.533128,0.00015935411,0.085660905,3.521329,0.00023153477,3.4391124,0
29426000,29426000,0.5324188,0.00013716707,0.07712969,3.3429475,0.00019772934,3.2791448,0
29538000,29538000,0.53182876,0.00011805076,0.066768266,3.1582284,0.00015683903,3.103415,0
29636000,29636000,0.53138095,0.00010295709,0.04819253,3.004543,8.5889194e-05,2.9571345,0
29737000,29737000,0.53113526,9.179827e-05,0.029802918,2.8563075,3.4551755e-05,2.8135116,0
29833000,29833000,0.5310808,8.246474e-05,-0.00640133,2.7276006,1.6692339e-06,2.6834214,0
29932000,29932000,0.5312398,7.455427e-05,-0.037188567,2.5912838,5.9300917e-05,2.555684,0
30029000,30029000,0.53140813,6.834487e-05,-0.029583871,2.4694824,3.9378716e-05,2.4364042,0
30132000,30132000,0.53150237,6.226736e-05,-0.00774809,2.3462875,2.8429263e-06,2.3156555,0
30232000,30232000,0.53146476,5.6919456e-05,0.022110768,2.232474,2.433205e-05,2.2040117,0
30328000,30328000,0.53133607,5.2632196e-05,0.041525275,2.1316633,8.9880166e-05,2.1018865,0
30429000,30429000,0.5311162,4.7971876e-05,0.060894594,2.0251677,0.00020344826,1.999481,0
30529000,30529000,0.53083754,4.4223554e-05,0.067054614,1.925994,0.000259394,1.9030433,0
30624000,30624000,0.530632,4.089017e-05,0.033968594,1.8370101,6.979127e-05,1.8156652,0
30728000,30728000,0.5307699,3.761612e-05,-0.112322405,1.7510452,0.0008005582,1.7250161,1
30829000,30829000,0.5304247,3.4910357e-05,0.10159698,1.6631033,0.00068960415,1.6411548,1
30933000,30933000,0.5302381,3.24848e-05,0.0048424415,1.5763059,1.652897e-06,1.558862,1
31020000,31020000,0.5302896,3.0489753e-05,-0.022650003,1.509704,3.7757414e-05,1.4932159,1
