timestamp,error_count,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,device_id
1001000,0,-0.23637795,-0.23637795,24.675455,0
2000000,0,0.18525428,0.18525428,24.675455,0
3005000,0,0.061064184,0.061064184,24.675455,0
4001000,0,0.30834252,0.30834252,24.675455,0
5001000,0,0.031280443,0.031280443,24.675455,0
6001000,0,-0.12474341,-0.12474341,24.675455,0
7001000,0,-0.63537085,-0.63537085,24.675455,0
8000000,0,0.094409324,0.094409324,24.675455,0
9005000,0,-0.076552525,-0.076552525,24.675455,0
10000000,0,0.29567116,0.29567116,24.675455,0
11005000,0,-0.10890981,-0.10890981,24.675455,0
12000000,0,-0.3847451,-0.3847451,24.675455,0
13001000,0,-0.015415346,-0.015415346,24.675455,0
14001000,0,0.15164208,0.15164208,24.675455,0
15001000,0,0.2110298,0.2110298,24.675455,0
16006000,0,0.2456733,0.2456733,24.675455,0
17001000,0,0.33369398,0.33369398,24.675455,0
18005000,0,0.36039025,0.36039025,24.675457,0
19000000,0,-0.049493495,-0.049493495,24.67546,0
20000000,0,-0.047642596,-0.047642596,24.67407,0
21002000,0,0.6519414,0.6519414,24.672007,0
22002000,0,-0.44422463,-0.44422463,24.670961,0
23000000,0,0.05174065,0.05174065,24.670738,0
24005000,0,-0.52758956,-0.52758956,24.671078,0
25000000,0,0.45856023,0.45856023,24.67093,0
26000000,0,0.37958238,0.37958238,24.670515,0
27002000,0,-0.1606763,-0.1606763,24.670336,0
28005000,0,0.1157975,0.1157975,24.670132,0
29002000,0,0.56088,0.56088,24.67024,0
30001000,0,0.15646411,0.15646411,24.670422,0
31000000,0,0.48589414,0.48589414,24.670317,0
32001000,0,-0.35099837,-0.35099837,24.669983,0
33005000,0,-0.10130716,-0.10130716,24.66992,0
34001000,0,-0.63046205,-0.63046205,24.669695,0
35004000,0,0.3107178,0.3107178,24.670044,0
36000000,0,0.259528,0.259528,24.670216,0
37005000,0,0.14411868,0.14411868,24.67027,0
38000000,0,-0.2940467,-0.2940467,24.670446,0
39001000,0,0.21909513,0.21909513,24.670647,0
40000000,0,0.17668182,0.17668182,24.670664,0
41001000,0,-0.4098091,-0.4098091,24.670197,0
42000000,0,-0.2390292,-0.2390292,24.669958,0
43005000,0,0.23314546,0.23314546,24.669868,0
44002000,0,0.19367562,0.19367562,24.669846,0
45000000,0,0.40746623,0.40746623,24.673296,0
46002000,0,0.67396665,0.67396665,24.675465,0
47002000,0,0.177573,0.177573,24.675457,0
48001000,0,-0.08018372,-0.08018372,24.675468,0
49001000,0,0.55486655,0.55486655,24.675468,0
