timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
753000,753000,0,nan,nan,1.3143347e-19,-1.0514677e-18,1.3943635e-07,0.0,0.0,0.0,1.3317658e-17,-1.06541267e-16,3.639944e-05,3.657048e-05,2.7755576e-17,-2.220446e-16,0.0,-1.9825412e-15,1.586033e-14,0.0049706018,0.12114607,0.12114607,nan,0.10000042,0.70622146,3.5000029,7.071068,0.45001808,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
989000,989000,0,nan,nan,-1.0700071e-16,6.377241e-16,-0.0026148537,0.0,0.0,0.0,-9.207124e-16,5.882453e-15,0.0015558585,-0.0009346134,2.7755576e-17,-2.220446e-16,0.0,-5.20417e-15,4.163336e-14,0.004970468,0.12114607,0.12114607,nan,0.10411429,0.68958503,1.5660043,4.5275583,0.4519697,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1506000,1506000,0,nan,nan,2.3567968e-15,-2.0880285e-14,-0.0055624424,0.0,0.0,0.0,1.6698765e-14,-1.4185314e-13,0.004279007,-0.001438432,2.7755576e-17,-2.220446e-16,0.0,3.0531133e-14,-2.553513e-13,0.004956126,0.12114607,0.12114607,nan,0.1,0.7518019,0.9173901,1.8357295,0.46768486,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1996000,1996000,0,nan,nan,3.1667072e-14,-2.6292903e-13,-0.010132259,0.0,0.0,0.0,9.674122e-14,-8.014825e-13,0.0061871703,-0.0025674147,2.7755576e-17,-2.220446e-16,0.0,1.5439038e-13,-1.2767564e-12,0.004895031,0.12114607,0.12114607,nan,0.1,0.7362441,0.74928,1.5206352,0.4931923,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2497000,2497000,0,nan,nan,4.3390242e-14,-3.6055824e-13,-0.007270507,0.0,0.0,0.0,1.0378972e-13,-8.609168e-13,0.008570123,0.0027488898,2.7755576e-17,-2.220446e-16,0.0,2.2551404e-13,-1.8596233e-12,0.0048615034,0.12114607,0.12114607,nan,0.1,0.58821064,0.7179691,1.4648649,0.5230598,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2997000,2997000,0,nan,nan,6.05083e-14,-5.0002873e-13,-0.0033201429,0.0,0.0,0.0,1.426666e-13,-1.1749993e-12,0.010571045,0.0063508605,2.7755576e-17,-2.220446e-16,0.0,6.730727e-13,-5.5289107e-12,0.0046513975,0.12114607,0.12114607,nan,0.1,0.7042577,0.7258466,1.5969558,0.5421442,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3497000,3497000,0,nan,nan,1.2535182e-13,-1.0278324e-12,-0.0042644124,0.0,0.0,0.0,3.6546482e-13,-2.9975998e-12,0.009844638,0.002631453,2.7755576e-17,-2.220446e-16,0.0,3.2838313e-12,-2.6978418e-11,0.0034114344,0.12114607,0.12114607,nan,0.1,0.5525104,0.7610173,1.21679,0.54986596,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4001000,4001000,0,nan,nan,-3.6826736e-14,3.0606155e-13,-0.010966698,0.0,0.0,0.0,2.7944075e-13,-2.2927452e-12,0.0061741057,-0.0065983,2.7755576e-17,-2.220446e-16,0.0,2.8033131e-12,-2.3043296e-11,0.0036400226,0.12114607,0.12114607,nan,0.1,0.63694394,0.77954125,1.2581813,0.5393665,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4494000,4494000,0,nan,nan,-1.8543091e-13,1.5242902e-12,-0.011315923,0.0,0.0,0.0,2.154577e-13,-1.7697224e-12,0.0063467314,-0.0029623338,2.7755576e-17,-2.220446e-16,0.0,2.9299477e-12,-2.407796e-11,0.0035790724,0.12114607,0.12114607,nan,0.10006943,0.50502795,0.8064911,0.9816448,0.5279765,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4994000,4994000,0,nan,nan,-1.1019169e-13,9.062148e-13,-0.006652499,0.0,0.0,0.0,4.4511194e-13,-3.653846e-12,0.008249792,0.0031840003,2.7755576e-17,-2.220446e-16,0.0,3.3271994e-12,-2.7325362e-11,0.0033909453,0.12114607,0.12114607,nan,0.1,0.5650115,0.82163024,0.9991302,0.5111361,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
5494000,5494000,0,nan,nan,5.857301e-11,-1.1642242e-05,-0.0065597575,0.0,0.0,0.0,4.2165443e-10,-6.523568e-05,0.0076235957,0.0012875609,2.7755576e-17,-2.220446e-16,0.0,1.85196e-09,-0.00020737226,0.003191332,0.12116394,0.12114607,nan,0.1,0.6271996,0.8025837,1.0313544,0.48318753,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
5993000,5993000,5504000,40.1540302,116.25952090000001,1.0067798e-09,-8.298683e-05,-0.0045986017,0.0,0.0,0.0,4.004682e-09,-0.0002683154,0.008183885,0.0041370625,2.7755576e-17,-2.220446e-16,0.0,9.431463e-09,-0.00046549822,0.0023193657,0.12118854,0.12114607,49.91872,0.10159544,0.527671,0.8134314,0.82717186,0.4683587,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,1,1,1,0
6492000,6492000,5504000,40.1540302,116.25952090000001,3.8263597e-09,-0.00020211953,0.0025546902,0.0,0.0,0.0,1.1190922e-08,-0.0005059758,0.010446931,0.009706188,2.7755576e-17,-2.220446e-16,0.0,1.8455829e-08,-0.0006449364,0.0023562459,0.1212117,0.12114607,49.91872,0.1,0.57368296,0.7983118,0.79385376,0.44355598,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,1,1,1,0
7001000,7001000,5504000,40.1540302,116.25952090000001,-3.899286e-06,-0.00033780342,0.006612856,0.0,0.0,0.0,-2.7927952e-05,-0.000729297,0.010938544,0.00868469,2.7755576e-17,-2.220446e-16,0.0,-8.856805e-05,-0.00077793637,0.0015338882,-0.004157811,-0.12538885,49.91872,0.1,0.46865374,0.77926964,0.55678904,0.41952446,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,1,1,1,0
7502000,7502000,5504000,40.1540302,116.25952090000001,-2.6282749e-05,-0.0005060811,0.004125314,0.0,0.0,0.0,-6.9427195e-05,-0.0010022979,0.00879763,0.001425442,2.7755576e-17,-2.220446e-16,0.0,-7.795996e-05,-0.0009583898,0.0013262033,-0.0041615493,-0.12538885,49.91872,0.1,0.46894774,0.77012664,0.5407743,0.401472,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,1,1,1,0
7989000,7989000,5504000,40.1540302,116.25952090000001,-4.832677e-05,-0.0007136567,0.0057273316,0.0,0.0,0.0,-8.74219e-05,-0.0012738855,0.008791739,0.0026043635,2.7755576e-17,-2.220446e-16,0.0,-5.749978e-05,-0.001048352,0.0025762452,-0.0041637514,-0.12538885,49.91872,0.1,0.40649644,0.75937635,0.5641385,0.38409063,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,1,1,1,0
8496000,8496000,5504000,40.1540302,116.25952090000001,-5.3150972e-05,-0.0008363999,0.003623674,0.0,0.0,0.0,-7.107101e-05,-0.0013453086,0.0070819035,-0.001211334,2.7755576e-17,-2.220446e-16,0.0,-1.9822215e-05,-0.0009676706,0.00070594245,-0.004160224,-0.12538885,49.91872,0.1,0.46290496,0.7420231,0.6286358,0.36429644,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,1,1,1,0
9005000,9005000,5504000,40.1540302,116.25952090000001,-3.811123e-05,-0.000851122,0.00051778625,0.0,0.0,0.0,-3.1272717e-05,-0.001256949,0.0052095004,-0.004762017,2.7755576e-17,-2.220446e-16,0.0,1.6512666e-05,-0.0008472021,0.0017221485,-0.004150392,-0.12538885,49.91872,0.1,0.51284295,0.7398592,0.62188643,0.35065112,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,1,1,1,0
9492000,9492000,5504000,40.1540302,116.25952090000001,-8.823253e-06,-0.00070266373,-0.0053913626,0.0,0.0,0.0,1.358654e-05,-0.0010678469,0.002589729,-0.008889387,2.7755576e-17,-2.220446e-16,0.0,4.12644e-05,-0.0007692837,-0.0023276857,-0.0041387184,-0.12538885,49.91872,0.1,0.44384667,0.72428674,0.4883837,0.3327113,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,1,1,1,0
9993000,9993000,5504000,40.1540302,116.25952090000001,1.8217263e-05,-0.00061782915,-0.0040776995,0.0,0.0,0.0,4.7980786e-05,-0.0010066461,0.0028845647,-0.0032467498,2.7755576e-17,-2.220446e-16,0.0,5.5044817e-05,-0.0007783591,0.0019716097,-0.00412822,-0.12538885,49.91872,0.103495024,0.46978274,0.71131694,0.44723707,0.31599805,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,1,1,1,0
10504000,10504000,5504000,40.1540302,116.25952090000001,-0.009639135,0.006093916,0.025034597,-6.60027e-06,0.00054266397,0.0,-0.021348776,0.010731892,0.058365062,0.032821834,-3.6820085e-05,0.0109716505,0.10581679,-0.0025578672,-0.003441046,-0.0007512669,-0.0041395505,-0.12538885,49.91872,0.1,0.26101205,0.6161014,0.18556659,0.15911165,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
11005000,11005000,5504000,40.1540302,116.25952090000001,0.0016572329,0.0046557467,0.033769503,-6.60027e-06,0.00054266397,0.0,0.011108806,0.0029991262,0.04502562,0.022482099,-3.6820085e-05,0.0109716505,0.10581679,0.021404376,-0.005541464,0.0004205439,-0.004220766,-0.12538885,49.91872,0.1,0.21320225,0.54511684,0.18180771,0.12929015,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
11504000,11504000,5504000,40.1540302,116.25952090000001,0.0015681224,0.00029477774,0.022351045,-6.60027e-06,0.00054266397,0.0,0.0020118777,-0.005662931,0.030103631,-0.010748698,-3.6820085e-05,0.0109716505,0.10581679,8.663088e-05,-0.011904017,-0.0034262028,-0.0043840334,-0.12538885,49.91872,0.1,0.19379048,0.50241315,0.18705906,0.11621479,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
12000000,12000000,5504000,40.1540302,116.25952090000001,0.009067043,-0.009006568,-0.063097,-6.60027e-06,0.00054266397,0.0,0.015827145,-0.017812552,-0.019423347,-0.105176024,-3.6820085e-05,0.0109716505,0.10581679,0.015435539,-0.016038453,-0.011335126,-0.0048210192,-0.12538885,49.91872,0.10297488,0.18475282,0.46652675,0.18391207,0.11012523,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
12501000,12501000,5504000,40.1540302,116.25952090000001,0.026481654,-0.014509983,-0.057080206,-6.60027e-06,0.00054266397,0.0,0.036361042,-0.0192213,-0.018773317,-0.055051878,-3.6820085e-05,0.0109716505,0.10581679,0.025708165,-0.0073817894,-0.0109262755,-0.0052451193,-0.12538885,49.91872,0.108317725,0.18200062,0.44417307,0.17581159,0.10854913,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
13001000,13001000,5504000,40.1540302,116.25952090000001,0.037202537,-0.009155041,-0.088930964,-6.60027e-06,0.00054266397,0.0,0.040157318,-0.00892327,-0.036610946,-0.07226535,-3.6820085e-05,0.0109716505,0.10581679,0.018233964,-0.0024160538,-0.009308969,-0.005125175,-0.12538885,49.91872,0.10219056,0.17831077,0.42220467,0.16754977,0.107348256,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
13501000,13501000,5504000,40.1540302,116.25952090000001,0.060687795,-0.007798755,-0.12196212,-6.60027e-06,0.00054266397,0.0,0.06285522,-0.006906043,-0.05165864,-0.079572946,-3.6820085e-05,0.0109716505,0.10581679,0.033737626,-0.0026515042,-0.00889413,-0.0049364525,-0.12538885,49.91872,0.11117663,0.17520863,0.40709245,0.16195217,0.10663367,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
14001000,14001000,5504000,40.1540302,116.25952090000001,0.06924461,-6.892273e-05,-0.15228015,-6.60027e-06,0.00054266397,0.0,0.05876995,0.0026691956,-0.06441314,-0.08114502,-3.6820085e-05,0.0109716505,0.10581679,0.02040152,0.0019732877,-0.01048576,-0.004515417,-0.12538885,49.91872,0.10848384,0.17311785,0.39506823,0.15527444,0.10601071,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
14497000,14497000,5504000,40.1540302,116.25952090000001,0.061605196,-0.017898038,-0.15093334,-6.60027e-06,0.00054266397,0.0,0.03987613,-0.017096246,-0.06097172,-0.0450182,-3.6820085e-05,0.0109716505,0.10581679,0.0064806533,-0.006605897,-0.011910498,-0.004697941,-0.12538885,49.91872,0.12077402,0.17269555,0.38378966,0.15273288,0.105422415,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
15001000,15001000,5504000,40.1540302,116.25952090000001,0.017779984,-0.02436712,-0.14523119,-6.60027e-06,0.00054266397,0.0,-0.012061449,-0.020962397,-0.055862155,-0.018993443,-3.6820085e-05,0.0109716505,0.10581679,-0.018712534,-0.010865447,-0.014446675,-0.0047854637,-0.12538885,49.91872,0.13020274,0.17420928,0.3783372,0.14905058,0.10540078,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
15505000,15505000,5504000,40.1540302,116.25952090000001,-0.0028966118,-0.04177704,-0.101980664,-6.60027e-06,0.00054266397,0.0,-0.026607329,-0.03648541,-0.032818023,0.034926318,-3.6820085e-05,0.0109716505,0.10581679,-0.0189387,-0.016546963,-0.0019604338,-0.005153428,-0.12538885,49.91872,0.11088748,0.17297709,0.37034303,0.14664502,0.10392645,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
