timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
11021000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
15720000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
43789000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
46900000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
46949000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
46997000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
47041000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
47093000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
47145000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
47197000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
47240000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
47297000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
47346000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
47398000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
47452000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
47502000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
47549000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
47602000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
47653000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
47697000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
47746000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
47797000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
47853000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
47905000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
47949000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48006000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48049000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48102000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48152000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48201000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48254000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48306000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48352000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48365000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48421000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48467000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48525000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48576000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48622000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48665000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48720000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48774000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48817000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
48869000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
