timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
500000,500000,1311004,1311004,1.9247243e-05,-4.003659e-06,-2.7806284e-06,-7.619028e-05,0.000153214,-0.039445717,4000,4000,0,0
1004000,1004000,1311004,1311004,-5.7467714e-05,-5.420327e-06,3.0342113e-05,0.0001278981,0.00017526017,-0.07865479,8000,8000,0,0
1504000,1504000,1311004,1311004,-2.288963e-05,1.6424699e-06,4.0146708e-05,0.0003159787,0.0002852595,-0.07865982,8000,8000,0,0
2000000,2000000,1311004,1311004,-1.8033119e-05,-7.457208e-06,1.14281875e-05,0.0002464406,0.00031947848,-0.038937654,4000,4000,0,0
2500000,2500000,1311004,1311004,-4.7084854e-06,1.4022111e-05,-8.585287e-06,0.00015775743,-0.00022860595,-0.039235123,4000,4000,0,0
2992000,2992000,1311004,1311004,-1.0496377e-05,-8.571206e-06,-3.1432057e-05,5.697773e-05,9.698135e-05,-0.039107066,4000,4000,0,0
3500000,3500000,1311004,1311004,-6.389834e-06,2.9650144e-05,-1.0816473e-06,-0.00022449794,0.0005090705,-0.07812149,8000,8000,0,0
3992000,3992000,1311004,1311004,3.3520646e-05,1.3801433e-05,4.9008926e-05,-0.00011255878,-9.28269e-05,-0.078775674,8000,8000,0,0
4500000,4500000,1311004,1311004,-3.2681724e-05,-3.820837e-05,4.0344694e-05,4.305634e-05,-8.461317e-05,-0.079039246,8000,8000,0,0
5000000,5000000,1311004,1311004,-1.39372905e-05,1.0169762e-05,-1.4239401e-05,0.00016844105,0.00036811206,-0.039016098,4000,4000,0,0
5496000,5496000,1311004,1311004,-2.6240514e-05,4.0591303e-06,4.7156764e-06,0.00028072833,-0.00020672212,-0.038922887,4000,4000,0,0
5996000,5996000,1311004,1311004,-1.6747457e-05,-1.1002151e-06,2.8063088e-05,-0.00017684874,-6.345922e-05,-0.03929109,4000,4000,0,0
6504000,6504000,1311004,1311004,5.1233368e-05,1.33593085e-05,8.029703e-06,0.0005827246,0.000112785725,-0.07864995,8000,8000,0,0
7000000,7000000,1311004,1311004,1.6566444e-05,-1.8355338e-05,-1.618665e-05,6.1601604e-05,-0.0001162114,-0.03991311,4000,4000,0,0
7500000,7500000,1311004,1311004,-2.554773e-05,-2.7798162e-05,-1.7451775e-05,0.0001608219,0.00012755585,-0.038985707,4000,4000,0,0
8000000,8000000,1311004,1311004,-1.2426036e-05,-1.7280951e-06,2.2978886e-05,-5.2814095e-05,0.00012766743,-0.039013535,4000,4000,0,0
8499000,8499000,1311004,1311004,-1.8668062e-06,5.8504706e-06,-1.9562679e-06,0.00026112623,-3.925499e-06,-0.03949956,4000,4000,0,0
9000000,9000000,1311004,1311004,1.5378479e-05,1.8961296e-06,-5.0955327e-06,0.0002981341,-3.5753677e-05,-0.039305046,4000,4000,0,0
9500000,9500000,1311004,1311004,-2.9642017e-05,4.458036e-07,3.123951e-05,0.00031116183,1.5336458e-05,-0.038628936,4000,4000,0,0
10000000,10000000,1311004,1311004,-1.0044535e-05,-5.797423e-05,3.3542514e-05,-0.0002286625,0.00077868416,-0.07851515,8000,8000,0,0
10500000,10500000,1311004,1311004,3.9349256e-06,-4.0493086e-07,-1.1058705e-05,-0.00011527631,-5.9477166e-05,-0.039587203,4000,4000,0,0
11000000,11000000,1311004,1311004,3.833645e-05,2.164922e-05,2.8219103e-05,-0.00014329558,4.8491635e-05,-0.038933493,4000,4000,0,0
11496000,11496000,1311004,1311004,-2.8838254e-05,-1.5337635e-05,-1.4234595e-05,-0.00013425403,2.6361426e-05,-0.039527558,4000,4000,0,0
11996000,11996000,1311004,1311004,-1.723769e-05,2.853389e-06,-8.7248077e-07,9.7845426e-05,-0.0002981303,-0.039467122,4000,4000,0,0
12500000,12500000,1311004,1311004,1.5066995e-05,-4.194489e-06,-5.886922e-07,0.00013442662,-0.000186267,-0.03919476,4000,4000,0,0
13000000,13000000,1311004,1311004,1.4323314e-05,-5.436241e-06,-1.5373938e-05,-4.385735e-05,-0.00013945292,-0.039238274,4000,4000,0,0
13500000,13500000,1311004,1311004,8.466584e-06,-1.5824905e-06,-1.2073224e-05,8.588195e-05,-5.067568e-05,-0.038490456,4000,4000,0,0
14000000,14000000,1311004,1311004,-4.3217474e-06,-6.6998355e-06,-2.7486067e-05,-4.609473e-05,-0.00010202967,-0.038919784,4000,4000,0,0
14504000,14504000,1311004,1311004,-1.7278633e-05,5.4981933e-06,7.72823e-06,-0.000249922,-0.000742403,-0.07714519,8000,8000,0,0
15000000,15000000,1311004,1311004,-1.3087505e-05,-3.181109e-05,2.9264096e-05,0.00027597637,-0.00016817902,-0.07910651,8000,8000,0,0
15500000,15500000,1311004,1311004,2.222265e-05,-2.1680153e-05,-7.358328e-06,-0.00016451105,-0.00010854681,-0.039483424,4000,4000,0,0
16000000,16000000,1311004,1311004,1.051542e-05,2.4607061e-05,1.3874335e-05,0.00025197284,-0.00013550773,-0.038866196,4000,4000,0,0
16504000,16504000,1311004,1311004,1.5175647e-05,1.0760961e-05,3.0965537e-05,8.326666e-05,0.00024922413,-0.0775833,8000,8000,0,0
17000000,17000000,1311004,1311004,2.055269e-06,-3.265865e-05,-2.5057998e-05,0.0002984322,0.00032551115,-0.038939506,4000,4000,0,0
17504000,17504000,1311004,1311004,-3.176747e-05,5.6549223e-05,-2.7695713e-05,-0.00014915726,0.00017306674,-0.079838194,8000,8000,0,0
18004000,18004000,1311004,1311004,-2.634971e-05,1.3856461e-05,3.108188e-05,0.00014524857,-0.00028028886,-0.07807519,8000,8000,0,0
