timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1004000,105.81641,132.27051,0,8,8558,1024000,0,3,253
2004000,168.48242,93.60134,0,79,626,1024000,0,3,253
3004000,210.84668,75.30238,0,142,13497,1024000,0,3,253
4004000,276.8164,72.84643,0,218,664,1024000,0,3,253
5004000,332.7168,69.316,0,288,730,1024000,0,3,253
6004000,389.1582,67.096245,0,361,730,1024000,0,3,253
7004000,448.56348,65.96522,0,449,692,1024000,0,3,253
8004000,510.45605,65.443085,0,530,730,1024000,0,3,253
9004000,570.8301,64.86706,0,614,651,1024000,0,3,253
10004000,630.9512,64.382774,0,692,730,1024000,0,3,253
11004000,693.1006,64.17598,0,786,730,1024000,0,3,253
12004000,754.95605,63.979324,0,873,730,1024000,0,3,253
13004000,799.43164,62.455593,0,934,21124,1024000,0,3,253
14004000,885.11523,64.13879,0,1010,730,1024000,0,3,253
15004000,938.6387,63.42153,0,1077,12797,1024000,0,3,253
16004000,1015.6826,64.28371,0,1147,730,1024000,0,3,253
17004000,1080.2139,64.29845,0,1216,730,1024000,0,3,253
18004000,1135.2314,63.77705,0,1299,8872,1024000,0,3,253
19004000,1206.0176,64.14987,0,1382,730,1024000,0,3,253
20004000,1270.1074,64.146835,0,1448,730,1024000,0,3,253
21005000,1333.7842,64.121155,0,1511,647,1024000,0,3,253
22006000,1397.959,64.12068,0,1571,739,1024000,0,3,253
23006000,1459.373,64.001976,0,1634,445,1024000,0,3,253
24007000,1516.4277,63.707424,0,1690,6829,1024000,0,3,253
25010000,1588.5176,64.037636,0,1770,381,1024000,0,3,253
26019000,1642.4893,63.62538,0,1824,8431,1024000,0,3,253
27022000,1714.0527,63.914265,0,1879,270,1024000,0,3,253
28023000,1773.0918,63.73672,0,1946,11376,1024000,0,3,253
29026000,1853.6582,64.314,0,2019,1478,1024000,0,3,253
30031000,1920.6875,64.39426,0,2086,1498,1024000,0,3,253
31031000,1986.2656,64.43266,0,2152,2608,1024000,0,3,253
32031000,2054.9326,64.565704,0,2202,1282,1024000,0,3,253
33031000,2118.505,64.53544,0,2271,1981,1024000,0,3,253
34031000,2182.713,64.52576,0,2336,2031,1024000,0,3,253
35031000,2247.4248,64.531105,0,2415,1981,1024000,0,3,253
36037000,2310.6064,64.482635,0,2470,2676,1024000,0,3,253
37041000,2373.3506,64.428444,0,2532,2993,1024000,0,3,253
38041000,2437.2588,64.414696,0,2591,2748,1024000,0,3,253
39042000,2500.043,64.371056,0,2643,2810,1024000,0,3,253
40042000,2561.3613,64.294426,0,2709,3141,1024000,0,3,253
41042000,2621.585,64.19474,0,2787,3198,1024000,0,3,253
42043000,2683.6768,64.142944,0,2851,2789,1024000,0,3,253
43043000,2747.7178,64.14057,0,2927,494,1024000,0,3,253
44047000,2809.5303,64.08162,0,2989,3222,1024000,0,3,253
45047000,2872.7637,64.0627,0,3040,3184,1024000,0,3,253
46047000,2934.1875,64.005135,0,3115,3051,1024000,0,3,253
47047000,2996.67,63.97263,0,3180,3248,1024000,0,3,253
48047000,3059.8965,63.95704,0,3230,3186,1024000,0,3,253
49047000,3123.4248,63.948257,0,3297,2791,1024000,0,3,253
50047000,3187.0068,63.94091,0,3365,3170,1024000,0,3,253
51047000,3250.6494,63.935043,0,3424,3473,1024000,0,3,253
52047000,3316.5195,63.972366,0,3484,2796,1024000,0,3,253
53048000,3382.246,64.00436,0,3550,2813,1024000,0,3,253
