timestamp,mag_inconsistency_angle
504000,0.0
1000000,0.0
1493000,0.0
2000000,0.0
2500000,0.0
3003000,0.0
3500000,0.0
4005000,0.0
4500000,0.0
5001000,0.0
5501000,0.0
6004000,0.0
6503000,0.0
7000000,0.0
7500000,0.0
8000000,0.0
8501000,0.0
9001000,0.0
9501000,0.0
10001000,0.0
10509000,0.0
11000000,0.0
11500000,0.0
12001000,0.0
12505000,0.0
13000000,0.0
13501000,0.0
14005000,0.0
14504000,0.0
15000000,0.0
15501000,0.0
15997000,0.0
16508000,0.0
17008000,0.0
17503000,0.0
18000000,0.0
18504000,0.0
18883000,0.0
40141000,0.0
40148000,0.0
40643000,0.0
