timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
480000,480000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
487000,487000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
532000,532000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
584000,584000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
632000,632000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
684000,684000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
734000,734000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
781000,781000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
835000,835000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
880000,880000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
936000,936000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
984000,984000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1032000,1032000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1081000,1081000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1131000,1131000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1180000,1180000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1236000,1236000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1280000,1280000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1332000,1332000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1383000,1383000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1428000,1428000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1480000,1480000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1536000,1536000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1583000,1583000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1636000,1636000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1684000,1684000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1728000,1728000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1785000,1785000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1836000,1836000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1881000,1881000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1936000,1936000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1981000,1981000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2031000,2031000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2083000,2083000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2132000,2132000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2184000,2184000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2233000,2233000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2285000,2285000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2333000,2333000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2380000,2380000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2428000,2428000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2480000,2480000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2537000,2537000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2581000,2581000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2632000,2632000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2680000,2680000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2731000,2731000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2780000,2780000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2833000,2833000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2880000,2880000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2933000,2933000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2985000,2985000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
3035000,3035000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
3081000,3081000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
3136000,3136000,-9.942727e-14,1.1826192e-17,-2.4477563e-24,0.0,0.0,0.0,0.0,-1.0
3180000,3180000,-9.942727e-14,1.1826192e-17,-2.4477563e-24,0.0,0.0,0.0,0.0,-1.0
3235000,3235000,-9.942727e-14,1.1826192e-17,-2.4477563e-24,0.0,0.0,0.0,0.0,-1.0
3284000,3284000,-9.942727e-14,1.1826192e-17,-2.4477563e-24,0.0,0.0,0.0,0.0,-1.0
3331000,3331000,-9.942727e-14,1.1826192e-17,-2.4477563e-24,0.0,0.0,0.0,0.0,-1.0
3380000,3380000,-9.942727e-14,1.1826192e-17,-2.4477563e-24,0.0,0.0,0.0,0.0,-1.0
3433000,3433000,-9.942727e-14,1.1826192e-17,-2.4477563e-24,0.0,0.0,0.0,0.0,-1.0
3484000,3484000,-9.942727e-14,1.1826192e-17,-2.4477563e-24,0.0,0.0,0.0,0.0,-1.0
3529000,3529000,-9.942727e-14,1.1826192e-17,-2.4477563e-24,0.0,0.0,0.0,0.0,-1.0
3584000,3584000,-9.942727e-14,1.1826192e-17,-2.4477563e-24,0.0,0.0,0.0,0.0,-1.0
3637000,3637000,-9.942727e-14,1.1826192e-17,-2.4477563e-24,0.0,0.0,0.0,0.0,-1.0
3680000,3680000,-2.1560371e-13,2.566779e-18,-4.7304147e-24,0.0,0.0,0.0,0.0,-1.0
3732000,3732000,-2.1560371e-13,2.566779e-18,-4.7304147e-24,0.0,0.0,0.0,0.0,-1.0
3780000,3780000,-2.1560371e-13,2.566779e-18,-4.7304147e-24,0.0,0.0,0.0,0.0,-1.0
3833000,3833000,-2.1560371e-13,2.566779e-18,-4.7304147e-24,0.0,0.0,0.0,0.0,-1.0
3880000,3880000,-2.1560371e-13,2.566779e-18,-4.7304147e-24,0.0,0.0,0.0,0.0,-1.0
3933000,3933000,-3.1906197e-13,-1.3348411e-18,-6.6851505e-24,0.0,0.0,0.0,0.0,-1.0
3981000,3981000,-3.1906197e-13,-1.3348411e-18,-6.6851505e-24,0.0,0.0,0.0,0.0,-1.0
4031000,4031000,-3.1906197e-13,-1.3348411e-18,-6.6851505e-24,0.0,0.0,0.0,0.0,-1.0
4081000,4081000,-3.1906197e-13,-1.3348411e-18,-6.6851505e-24,0.0,0.0,0.0,0.0,-1.0
4136000,4136000,-3.1906197e-13,-1.3348411e-18,-6.6851505e-24,0.0,0.0,0.0,0.0,-1.0
4180000,4180000,-3.1906197e-13,-1.3348411e-18,-6.6851505e-24,0.0,0.0,0.0,0.0,-1.0
4236000,4236000,-3.1906197e-13,-1.3348411e-18,-6.6851505e-24,0.0,0.0,0.0,0.0,-1.0
4285000,4285000,-3.1906197e-13,-1.3348411e-18,-6.6851505e-24,0.0,0.0,0.0,0.0,-1.0
4330000,4330000,-3.1906197e-13,-1.3348411e-18,-6.6851505e-24,0.0,0.0,0.0,0.0,-1.0
4383000,4383000,-3.1906197e-13,-1.3348411e-18,-6.6851505e-24,0.0,0.0,0.0,0.0,-1.0
4431000,4431000,-3.1906197e-13,-1.3348411e-18,-6.6851505e-24,0.0,0.0,0.0,0.0,-1.0
4484000,4484000,-3.1906197e-13,-1.3348411e-18,-6.6851505e-24,0.0,0.0,0.0,0.0,-1.0
4536000,4536000,-3.1906197e-13,-1.3348411e-18,-6.6851505e-24,0.0,0.0,0.0,0.0,-1.0
4580000,4580000,-3.1906197e-13,-1.3348411e-18,-6.6851505e-24,0.0,0.0,0.0,0.0,-1.0
4635000,4635000,-3.1906197e-13,-1.3348411e-18,-6.6851505e-24,0.0,0.0,0.0,0.0,-1.0
4683000,4683000,-3.1906197e-13,-1.3348411e-18,-6.6851505e-24,0.0,0.0,0.0,0.0,-1.0
4736000,4736000,-3.1906197e-13,-1.3348411e-18,-6.6851505e-24,0.0,0.0,0.0,0.0,-1.0
4780000,4780000,-3.1906197e-13,-1.3348411e-18,-6.6851505e-24,0.0,0.0,0.0,0.0,-1.0
4836000,4836000,-3.1906197e-13,-1.3348411e-18,-6.6851505e-24,0.0,0.0,0.0,0.0,-1.0
4876000,4876000,-3.1906197e-13,-1.3348411e-18,-6.6851505e-24,0.0,0.0,0.0,0.0,-1.0
4935000,4935000,-3.1906197e-13,-1.3348411e-18,-6.6851505e-24,0.0,0.0,0.0,0.0,-1.0
4984000,4984000,-3.1906197e-13,-1.3348411e-18,-6.6851505e-24,0.0,0.0,0.0,0.0,-1.0
5033000,5033000,-3.1906197e-13,-1.3348411e-18,-6.6851505e-24,0.0,0.0,0.0,0.0,-1.0
5089000,5089000,-3.1906197e-13,-1.3348411e-18,-6.6851505e-24,0.0,0.0,0.0,0.0,-1.0
5135000,5135000,-3.1906197e-13,-1.3348411e-18,-6.6851505e-24,0.0,0.0,0.0,0.0,-1.0
5181000,5181000,-2.7178898e-11,3.2757909e-12,2.3814644e-19,0.0,0.0,0.0,0.0,-1.0
5237000,5237000,-2.7178898e-11,3.2757909e-12,2.3814644e-19,0.0,0.0,0.0,0.0,-1.0
5284000,5284000,-2.7178898e-11,3.2757909e-12,2.3814644e-19,0.0,0.0,0.0,0.0,-1.0
5336000,5336000,-2.7178898e-11,3.2757909e-12,2.3814644e-19,0.0,0.0,0.0,0.0,-1.0
5376000,5376000,-2.7178898e-11,3.2757909e-12,2.3814644e-19,0.0,0.0,0.0,0.0,-1.0
5436000,5436000,-2.7178898e-11,3.2757909e-12,2.3814644e-19,0.0,0.0,0.0,0.0,-1.0
5480000,5480000,-2.7178898e-11,3.2757909e-12,2.3814644e-19,0.0,0.0,0.0,0.0,-1.0
5532000,5532000,-2.7178898e-11,3.2757909e-12,2.3814644e-19,0.0,0.0,0.0,0.0,-1.0
5580000,5580000,-2.7178898e-11,3.2757909e-12,2.3814644e-19,0.0,0.0,0.0,0.0,-1.0
5632000,5632000,-2.7178898e-11,3.2757909e-12,2.3814644e-19,0.0,0.0,0.0,0.0,-1.0
5681000,5681000,-2.7178898e-11,3.2757909e-12,2.3814644e-19,0.0,0.0,0.0,0.0,-1.0
5732000,5732000,-2.7178898e-11,3.2757909e-12,2.3814644e-19,0.0,0.0,0.0,0.0,-1.0
5784000,5784000,-2.7178898e-11,3.2757909e-12,2.3814644e-19,0.0,0.0,0.0,0.0,-1.0
5837000,5837000,-2.7178898e-11,3.2757909e-12,2.3814644e-19,0.0,0.0,0.0,0.0,-1.0
5880000,5880000,-2.7178898e-11,3.2757909e-12,2.3814644e-19,0.0,0.0,0.0,0.0,-1.0
5932000,5932000,-2.7178898e-11,3.2757909e-12,2.3814644e-19,0.0,0.0,0.0,0.0,-1.0
5989000,5989000,-2.7178898e-11,3.2757909e-12,2.3814644e-19,0.0,0.0,0.0,0.0,-1.0
6033000,6033000,-2.7178898e-11,3.2757909e-12,2.3814644e-19,0.0,0.0,0.0,0.0,-1.0
6080000,6080000,-2.7178898e-11,3.2757909e-12,2.3814644e-19,0.0,0.0,0.0,0.0,-1.0
6136000,6136000,-2.7178898e-11,3.2757909e-12,2.3814644e-19,0.0,0.0,0.0,0.0,-1.0
6181000,6181000,-2.7178898e-11,3.2757909e-12,2.3814644e-19,0.0,0.0,0.0,0.0,-1.0
6232000,6232000,-2.7178898e-11,3.2757909e-12,2.3814644e-19,0.0,0.0,0.0,0.0,-1.0
6280000,6280000,-2.7178898e-11,3.2757909e-12,2.3814644e-19,0.0,0.0,0.0,0.0,-1.0
6332000,6332000,-2.7178898e-11,3.2757909e-12,2.3814644e-19,0.0,0.0,0.0,0.0,-1.0
6376000,6376000,-2.7178898e-11,3.2757909e-12,2.3814644e-19,0.0,0.0,0.0,0.0,-1.0
6433000,6433000,-2.7178898e-11,3.2757909e-12,2.3814644e-19,0.0,0.0,0.0,0.0,-1.0
6481000,6481000,-4.62489e-07,5.630074e-08,1.1366545e-12,0.0,0.0,0.0,0.0,-1.0
6532000,6532000,-4.62489e-07,5.630074e-08,1.1366545e-12,0.0,0.0,0.0,0.0,-1.0
6583000,6583000,-4.62489e-07,5.630074e-08,1.1366545e-12,0.0,0.0,0.0,0.0,-1.0
6636000,6636000,-4.62489e-07,5.630074e-08,1.1366545e-12,0.0,0.0,0.0,0.0,-1.0
6681000,6681000,-4.62489e-07,5.630074e-08,1.1366545e-12,0.0,0.0,0.0,0.0,-1.0
6732000,6732000,7.053326e-05,-8.5766505e-06,-1.1082625e-07,0.0,0.0,0.0,0.0,-1.0
6784000,6784000,7.1408955e-05,-8.606951e-06,-1.095224e-07,0.0,0.0,0.0,0.0,-1.0
6833000,6833000,7.2353e-05,-8.587918e-06,-9.778773e-08,0.0,0.0,0.0,0.0,-1.0
6880000,6880000,7.3766496e-05,-8.537692e-06,-6.2583744e-08,0.0,0.0,0.0,0.0,-1.0
6932000,6932000,7.5468735e-05,-8.451004e-06,-3.1943227e-08,0.0,0.0,0.0,0.0,-1.0
6980000,6980000,7.700242e-05,-8.371585e-06,-2.0860488e-08,0.0,0.0,0.0,0.0,-1.0
7032000,7032000,7.9061065e-05,-8.2730385e-06,-7.1700472e-09,0.0,0.0,0.0,0.0,-1.0
7080000,7080000,8.0815465e-05,-8.204485e-06,1.2387727e-08,0.0,0.0,0.0,0.0,-1.0
7135000,7135000,8.3458115e-05,-8.085734e-06,2.0862762e-08,0.0,0.0,0.0,0.0,-1.0
7181000,7181000,8.4308274e-05,-7.8767325e-06,4.38415e-08,0.0,0.0,0.0,0.0,-1.0
7231000,7231000,8.640178e-05,-7.77528e-06,5.3620386e-08,0.0,0.0,0.0,0.0,-1.0
7280000,7280000,8.8605506e-05,-7.6867855e-06,4.9056904e-08,0.0,0.0,0.0,0.0,-1.0
7334000,7334000,9.064201e-05,-7.57051e-06,6.535505e-08,0.0,0.0,0.0,0.0,-1.0
7384000,7384000,9.2317954e-05,-7.4342365e-06,5.622809e-08,0.0,0.0,0.0,0.0,-1.0
